9.476394554029199391e-01,8.971048142910038603e-01,9.682859834475840977e-01,1.071912714953641599e+00,8.760405524761586404e-01,9.065298470872918957e-01,-3.059042518884652617e-02,-9.269742416875589863e-02
1.071211520567725284e+00,8.787676917998610282e-01,1.056978999901956318e+00,9.231076685505464896e-01,7.442166073680391847e-01,9.963039072960958586e-01,8.360533077590401319e-02,1.443144448154239645e-01
9.793063193951405676e-01,9.386085003841427854e-01,8.997705485014624305e-01,8.374112513167030203e-01,7.652743383517605080e-01,8.524873616738282145e-01,1.123038620803504667e-01,2.641459891125980675e-01
9.853965612386788031e-01,9.496471770832853876e-01,9.274122715458529287e-01,1.021768989325945842e+00,9.308404646114528669e-01,9.473861781269982130e-01,-3.518395212797695293e-02,7.325042399928176351e-02
1.038383761845565578e+00,1.007190973571824077e+00,1.027010940274051043e+00,1.169245145813644582e+00,8.402559486980445413e-01,9.441223288006942438e-01,-1.433556814680082558e-01,-2.750276539951634902e-02
1.031187091174587955e+00,9.578133410685192306e-01,1.028346230057779698e+00,9.802206540441935623e-01,1.145718041104818896e+00,8.559953492654789331e-01,6.733341634412799703e-02,8.392259197877985355e-02
9.805239154943168334e-01,9.831202444388176254e-01,1.052068005865927969e+00,1.024390987566078604e+00,8.847876129501396347e-01,8.952881774511129986e-01,1.969524968034061518e-02,-2.611411583654863477e-01
1.007122963191462217e+00,8.997271582602761608e-01,8.640651759456396963e-01,9.411015557456913205e-01,9.132023780549127778e-01,9.120017931088626462e-01,-9.549800613164793894e-03,1.326910609753533810e-01
7.514709629839979588e-01,1.061535116448779847e+00,1.147528492839557046e+00,1.106907688878900897e+00,1.333409373318309665e+00,1.084544192299918608e+00,-5.343497528265898910e-02,-1.362813612903735816e+00
8.918688232703592123e-01,1.010782786687809853e+00,1.019861850723459140e+00,8.400780462399610737e-01,1.352706164708494807e+00,1.003723646466430752e+00,1.120214328256074338e-01,-5.311885685250856692e-01
1.061421806158566294e+00,9.100103980212178589e-01,9.844386295648600571e-01,1.215980422044550258e+00,-7.161632635524686208e-01,9.715641336148178597e-01,-1.341874273472051793e-01,2.499687939534311898e-02
1.056962654027782778e+00,1.046294726466363789e+00,1.170933285265222334e+00,8.385887606990828358e-01,1.155564247136694700e+00,1.123036599858690643e+00,1.516652557388545319e-01,1.015762254768987211e-01
1.078436955598612634e+00,9.361550043924640185e-01,1.122125301087693927e+00,1.141017827571253473e+00,6.255344755520639843e-01,9.510346260213500269e-01,-6.184248226934960235e-02,-1.002733137401953245e-01
1.069359925435002134e+00,1.004993318760881049e+00,1.098346225014019684e+00,9.592223264843939834e-01,1.058062024145607571e+00,9.675438639310198763e-01,1.857772830067522252e-03,-1.078471631423025268e-01
8.731451311599937037e-01,8.684568967533701223e-01,8.611342026636541469e-01,1.033543586591471275e+00,1.122145500561533726e+00,9.488030420075023175e-01,-6.397425369102510695e-02,-3.086174401917372023e-01
1.104098791077400721e+00,9.173309188344150877e-01,1.123283909015910353e+00,1.063445684773869138e+00,-8.825131938405252896e-01,9.032711785535387783e-01,2.961639609739774581e-02,1.386814062934325076e-01
9.500738244000673793e-01,9.257235071567830875e-01,8.325824567448371072e-01,9.248281186588727110e-01,9.309181672650348460e-01,7.384175537509147791e-01,2.695429169194388241e-02,-8.330783508074812715e-03
9.557355513898001531e-01,9.750992954162964743e-01,1.080529955933939634e+00,1.004203225905951458e+00,1.231053783815037050e+00,9.350533071516538008e-01,6.375065083277632605e-02,-1.931434644216439012e-01
9.090292636581005503e-01,9.917898745337297983e-01,9.301844666661330807e-01,9.661210473727511738e-01,7.803900063462000380e-01,9.587405927025569596e-01,1.012191682457633593e-02,-3.153313539331815130e-01
9.590601005526003808e-01,8.854767616130543306e-01,8.552781796165774830e-01,1.064687148952805140e+00,9.563733871631305838e-01,9.386694432302065128e-01,-8.551876192663393494e-02,2.167360470475998557e-03
9.633254149096004415e-01,8.919506907185407174e-01,8.946100353663681837e-01,9.707662006105211017e-01,1.156806082607154229e+00,8.489288399628440729e-01,-6.223190078810612869e-02,-3.099997633491642368e-01
9.768995008925526191e-01,1.000066428835569843e+00,1.311606670687095244e+00,1.036163310066056109e+00,-2.854731686648642741e-01,9.279604873862380421e-01,1.143661240936923174e-01,-3.411654237635347586e-01
9.158222083673251968e-01,8.632509563030148492e-01,8.594465991743260869e-01,1.066324122802600805e+00,9.727099456306181890e-01,8.720126383412007964e-01,-7.628344406424937552e-02,-3.735044440381162789e-01
9.893529095106627924e-01,9.428637239351741473e-01,1.011269551601213124e+00,1.033516068462128734e+00,1.049892345894587908e+00,9.833416826463280414e-01,2.054474891695448613e-02,-2.535634289381516471e-02
