,tanB,cosBA
0,0.9908314556080862,-0.0368806509271178
1,1.080261033456638,-0.15300529087946185
2,1.7922078728688298,-0.07712274378851375
3,1.8613340456968965,-0.026301016734374433
4,0.8284686894797401,0.007464685270929611
5,1.588892454325368,0.17835026492494377
6,0.7396853346871212,0.1279553027613472
7,0.384605809957667,0.02907272949326785
8,1.5366774712569948,-0.031087747450402742
9,0.7167165417508301,0.025720720329138753
10,0.9501430456555109,-0.09723141189419351
11,1.847142927742757,0.1859592526703286
12,0.2908253552994169,-0.04484879167905979
13,1.4299380469659617,-0.11465950258713806
14,1.3207193857429589,0.2836604605980204
15,0.7661647573801132,-0.018234014688192524
16,0.4657903380291324,-0.02169606956124158
17,0.8552233584777347,-0.2760202035517565
18,1.4961698758993414,0.12337781640915405
19,0.9646398595316192,-0.09098248611409063
20,1.1776081198998247,-0.22615780423063117
21,0.5082301202043069,-0.018280464154585258
22,1.956492692592799,-0.1849450759638635
23,1.323577171788692,-0.013972979415327269
24,0.8745310908412344,0.227313308155204
25,0.8507829759727601,0.11774475753324104
26,0.9716394144824385,0.07014972621387698
27,1.6854663764343993,0.06352271204321806
28,1.216303479812795,-0.08338353442075941
29,1.0535073010199145,-0.2867784915546357
30,1.918961901805899,0.16903898602504813
31,0.8095750955061409,0.19380796137990017
32,1.5267332495357675,-0.1888045657753467
33,1.4468607181798623,0.1705974864913925
34,0.8935885424086785,0.13078891843064788
35,1.1384507283456151,-0.18437256621130466
36,0.8906009717460023,0.07816756350763335
37,1.8505799739579742,-0.03118975282804498
38,1.1993757122134905,-0.10249076314492489
39,1.6081611649550382,-0.1688139661559082
40,1.0591853372899087,0.15829522469815932
41,0.48261255440240536,-0.12557352407366235
42,1.1377908436932844,0.0095636230824937
43,0.3295835927904663,0.1121715749958157
44,1.140680082255897,-0.18487795935272217
45,1.5278401255331833,0.03766467839912557
46,1.6293669326224094,0.03000655299772595
47,1.8120352757284655,0.17978051073430631
48,1.9544179426575083,-0.0036761594837155243
49,1.4829611883469545,-0.10012281337840802
50,1.305936827299598,0.08974106684595975
51,1.7315788630299775,0.18192106765714366
52,0.6198643372927699,0.19113507390873563
53,1.6717248353487328,0.05164654820956978
54,1.253083534034423,-0.296822485538354
55,1.654849016170827,-0.1667640801703804
56,1.6187576632095906,0.09181680306597567
57,0.2828768166972051,0.12078069362825644
58,1.9015730308694603,0.1073112909447501
59,1.8199965119128914,-0.14852035029836008
60,0.9667833916753404,0.23372510881813632
61,0.5730955062854995,-0.10715241883846284
62,1.9225078045591306,-0.022969211105361015
63,1.5464134410288761,0.14120292738292567
64,0.9186620180723476,0.08251642892577157
65,0.008357631867158544,-0.08099855894122683
66,1.939387788492869,0.14473279389369853
67,1.3531333969169523,-0.161916634232808
68,0.6710753597269579,0.2548374176888545
69,0.18446359040574867,0.02672416812663027
70,1.355877188896028,-0.0630650625134066
71,0.452649803387529,-0.05311463652528264
72,1.4812922251646512,-0.12501157364192853
73,1.563913405458295,-0.05883057501094216
74,1.8271000396133341,0.00505939713801623
75,0.9444442745855406,-0.21018008348598993
76,1.895397798393201,-0.18056875931692132
77,1.7976149961558832,0.12002508417966294
78,1.7975684153028781,0.1261532873455957
79,0.7701536520551157,0.19744527422044822
80,1.2137333321561898,0.12076318508212487
81,1.4607013766151216,-0.23309870945857497
82,0.5115026142027657,0.0011267222055362791
83,1.9511164205545197,-0.18259791569662637
84,0.7958244707370752,0.17320524229145273
85,1.3274374946489944,-0.17910226091231762
86,1.7928319878776047,-0.013235587553181799
87,0.8659824946612475,-0.16490788644215282
88,1.0974005172095276,-0.0675067445736186
89,1.2483471555224577,-0.034811932093982006
90,0.7352997785602278,0.1404816075172485
91,-0.09590688430226191,-0.043749167540210826
92,0.8951982139123267,-0.08145742048375092
93,0.6681965281666713,0.13741716658162775
94,1.1862979024454419,-0.21895607687539878
95,1.7656805672756624,0.1763826238059646
96,0.9778400696853171,0.08189498629127806
97,0.5437305805560623,-0.18818243191402562
98,1.7043593038954676,0.009885105623913551
99,1.7731896771101452,0.02522514034730836
100,1.0820268112056217,0.1497559957060035
101,1.6092730657359064,0.12313605847280004
102,1.6461760893532849,-0.03837865571234969
103,0.9772319526147674,0.012591512260790472
104,1.7706479899961747,-0.1095589379926375
105,1.204548112926918,-0.18015597633307961
106,0.35684991904654895,-0.07790400315391544
107,-0.24573303210582642,0.009352154003814415
108,1.9819530798902005,-0.09868487248616492
109,-0.4565102619157563,0.005948945694590639
110,0.4815464766383346,-0.03154013295349606
