,k
446,0.9929955469690319
447,0.9893345787836964
448,0.9617858276899249
449,0.9802546473952555
450,0.9998996841073784
451,0.9906589033263257
452,0.9887604950648383
453,0.9912000357417363
454,0.9830512968538094
455,0.9935359649355858
456,0.9944898804935067
457,0.9602542567300645
458,0.9727878674292804
459,0.9852846739308396
460,0.9777553409515902
461,0.9851579053613472
462,0.9820388153618264
463,0.9893991768162711
464,0.9756060889298099
465,0.992366297884572
466,0.9870527362057121
467,0.9482374730605727
468,0.9848112929375061
469,0.9968227302089918
470,0.9639221209779436
471,0.9660651838123158
472,0.9987425891225358
473,0.9664113815407163
474,0.9872119414543423
475,0.9777624330324783
476,0.998617115867539
477,0.9774528135593027
478,0.9966468487392969
479,0.9958012230903868
480,0.9909170745442507
481,0.9923475123663059
482,0.9953831144359561
483,0.9966195843509335
484,0.9990800614462964
485,0.9930941497181204
486,0.9827846710385906
487,0.9909324058567184
488,0.9979212504887109
489,0.9992398977576077
490,0.9728303591840622
491,0.9688671453906383
492,0.9465073561906139
493,0.9751812390131871
494,0.9690298451249761
495,0.9534521017920403
496,0.9971132139678786
497,0.977541387360026
498,0.9868052915857869
499,0.9787004515794465
500,0.981432200188351
501,0.9961645225475508
502,0.9777007764185824
503,0.9850126481133408
504,0.973715011169295
505,0.9686406645423755
506,0.9864094201612047
507,0.9833315016068266
508,0.9716985962339327
509,0.9976033671597758
510,0.9854361547497902
511,0.9972826952576519
512,0.998484452663518
513,0.9881881992321194
514,0.9779510413094514
515,0.9846992141431768
516,0.9589186119657425
517,0.9759881366177515
518,0.9889005462118807
519,0.9848141230092322
520,0.9891145709056386
521,0.9780055234319535
522,0.9891564263583495
523,0.9754642705630603
524,0.9906957303552583
525,0.9736674964781835
526,0.9846785734909056
527,0.9804614522063299
528,0.9897092153398424
529,0.9806358187656508
530,0.995795689746717
531,0.9960714707980706
532,0.9614557209507183
533,0.9894010638062566
534,0.984418074781078
535,0.9919330968710522
536,0.9854539500098629
537,0.9578351225233885
538,0.9763422369030359
539,0.9990610708198533
540,0.9770605100643323
541,0.9865170679352107
542,0.9849761525802528
543,0.9828400182410402
544,0.998253075565478
545,0.9937309163166929
546,0.9872264718889047
547,0.9916385623400692
548,0.9718695425051184
549,0.9919982362434568
550,0.9660947818645478
551,0.9963464023260934
552,0.9857563290400967
553,0.982051793712915
554,0.9695513117290806
555,0.9996378514861116
556,0.9942424802932286
557,0.9395976042963411
558,0.9963632085509806
559,0.9828738770604187
560,0.9919063440931974
561,0.9823977242259229
562,0.9836155123399808
563,0.985197572540426
564,0.9751248265369044
565,0.9985420914498241
566,0.9949166378862077
567,0.9683215186616011
568,0.9964136047897902
569,0.9475547039153147
570,0.9501211006447611
571,0.9367093728658946
572,0.9891458147983542
573,0.9881494428147062
574,0.999219346573742
575,0.9681893976384248
576,0.9739050652283947
577,0.9607192550257981
578,0.9939269215165698
579,0.9878633321030824
580,0.9701595632534953
581,0.9927735406378703
582,0.9973944387308696
583,0.9784975915688885
584,0.9915343233214237
585,0.9795699178802418
586,0.9977568359188456
587,0.9799073283950398
588,0.9984136678487752
589,0.9880575403144316
590,0.9837791846633503
591,0.9558915330726679
592,0.9481734126216339
593,0.9997410689387108
594,0.9886710550255003
595,0.9559390811403199
596,0.9930071020299529
597,0.9988732082552385
598,0.9746965983369494
599,0.9944827754832566
600,0.9784713058625519
601,0.9655090786801589
602,0.9917622789129106
603,0.9897476677660343
604,0.9983935819342039
605,0.998078670547604
606,0.9374014868900296
607,0.9756010568132759
608,0.9529201188229894
609,0.9968182565405538
610,0.9654011458935108
611,0.9633007140273719
612,0.9801721842322122
613,0.9895471062911302
614,0.9859339253477628
615,0.9493502445705694
616,0.9524470546544943
617,0.9669779628894789
618,0.9718475830850325
619,0.9827278615893292
620,0.9924088078021283
621,0.9689183352768882
622,0.9931117883952137
623,0.9792254628947082
624,0.9961421794784117
625,0.9985669039791814
626,0.9769498948438345
627,0.9923855796370123
628,0.9715296808972765
629,0.9967027375176845
630,0.9972468767461842
631,0.972885915232491
632,0.9883232864028353
633,0.9718354805915125
634,0.9599252021477566
635,0.9855518735836252
636,0.9960470304375377
637,0.9882428180773916
638,0.9713879091890592
639,0.9871252913442647
640,0.9711424366408061
641,0.994915125047878
642,0.9886065462345003
643,0.982296862224283
644,0.9736136741646845
645,0.9956532991090798
646,0.994123681159702
647,0.9960623045020385
648,0.9941243086296139
649,0.9952166637310766
650,0.9820639827443705
651,0.9910020886882531
652,0.9859555986899073
653,0.9924765379032038
654,0.9793813513223089
655,0.9874204009385289
656,0.966787218885028
657,0.9823609624495275
658,0.9630132934526175
659,0.9928136504932612
660,0.9909871235943731
661,0.995950548360022
662,0.9856948575435353
663,0.9605541732375092
664,0.9798218164466651
665,0.97934016418491
666,0.9663283690823778
667,0.9871507393738793
668,0.9958328948732997
669,0.9823463224032992
670,0.9731916710368231
671,0.9646505021952794
672,0.9917230768552048
673,0.9953237455788995
674,0.9819080502329265
675,0.9778195450192609
676,0.986863428981898
677,0.9815946623071792
678,0.9910279609216425
679,0.9874818978274187
680,0.9987868584901912
681,0.9620704002682376
682,0.9711711730563191
683,0.9839228151060662
684,0.98918127442329
685,0.9915290878595152
686,0.9761830561260401
687,0.9910150205210023
688,0.9704296165856047
689,0.9958853834663512
690,0.9556870560016062
691,0.9586311330366969
692,0.9565521141857686
693,0.9905625865956479
694,0.9740689273320654
695,0.997654557320181
696,0.9841204918891443
697,0.9617964946468719
698,0.9869300903505954
699,0.9684013232977701
700,0.9713562170102148
701,0.9824225931940883
702,0.9887826158422732
703,0.9939816626731631
704,0.9910475839973613
705,0.989445811564059
706,0.9964578931170651
707,0.9957388938570135
708,0.9904672039715929
709,0.9647511226702574
710,0.990942520818708
711,0.9938746262350469
712,0.9698776857598573
713,0.9932011335418239
714,0.986850681068513
715,0.9974009008962086
716,0.9858949236278494
717,0.9703005658041195
718,0.9936251173323992
719,0.9838239986382551
720,0.9891356282326387
721,0.9968958173688931
722,0.9942870182404352
723,0.9918784489814555
724,0.9626908127420273
725,0.9952861703525888
726,0.9933390950521661
727,0.9743113988703692
728,0.9953052279707314
729,0.9846852845200049
730,0.9952650018303069
731,0.9903469380853331
732,0.9947015751432924
733,0.9909874145344568
734,0.9841041488853389
735,0.9904491105733907
736,0.9941025385239168
737,0.9990470378104372
738,0.996280258229711
739,0.9640583592616748
740,0.9824424162997208
741,0.9904175973470546
742,0.9847812446464573
743,0.9832804067749771
744,0.9835072779040217
745,0.9777236005877672
746,0.9617183894281963
747,0.9888255120409731
748,0.9625887965996776
749,0.9947614589839661
750,0.9630105851107185
751,0.9917458388398303
752,0.9892402361148483
753,0.9954327881618708
754,0.9978072923361276
755,0.999314280502191
756,0.9721265509247861
757,0.9915045781981564
758,0.9990930129438446
759,0.982136808919315
760,0.9989675007863262
761,0.9798061824519638
762,0.9908958293001644
763,0.9928038362329844
764,0.9685254889531267
765,0.9889736602025702
766,0.9958329715470531
767,0.9965444281473747
768,0.982908212675721
769,0.9923379489810171
770,0.999214978426997
771,0.9651138731164038
772,0.9853704870496772
773,0.9981548711735281
774,0.9826726777666221
775,0.9949705621331005
776,0.9880180389086692
777,0.9874286258807543
778,0.9987657823311791
779,0.9902935608938023
780,0.9902359820710721
781,0.9736496664707028
782,0.9742398038429305
783,0.9867830456001089
784,0.9885329078624023
785,0.9814605636241991
786,0.9705645470155498
787,0.9758167863716939
788,0.9955367227356219
789,0.9954979245654235
790,0.9355355746218221
791,0.9511346032761185
792,0.9697721471627379
793,0.9963168055617809
794,0.9928732309522461
795,0.9986446885616782
796,0.9953749319305242
797,0.9894133694391681
798,0.9953850255180963
799,0.956168146274147
800,0.9753655119147046
801,0.974532659318243
802,0.9711005791829275
803,0.960192484900262
804,0.9807642193587236
805,0.9828119222361797
806,0.9812711638827176
807,0.9920096312046723
808,0.9821020830626502
809,0.9580213220554296
810,0.9969203150061164
811,0.986174140435948
812,0.9794020663073363
813,0.9736146501752481
814,0.9932037195159569
815,0.9836805090700973
816,0.9725454515944487
817,0.9879363096628226
818,0.9992386796195429
819,0.9935112643851463
820,0.9927777421056648
821,0.9964098120487277
822,0.9735454027189209
823,0.9756647048192242
824,0.9983425001373527
825,0.9940632482227535
826,0.9548521080310659
827,0.9734627771446994
828,0.9830457913522942
829,0.9939924497484764
830,0.9949823539144192
831,0.999882869568311
832,0.991363646409792
833,0.9938677802114119
834,0.9967609095373239
835,0.9665270596876713
836,0.9756126493478772
837,0.9976080247274677
838,0.9993141587843501
839,0.9784484084244478
840,0.9956671659199902
841,0.9859083394267989
842,0.9658140658133734
843,0.9889185453221209
844,0.9703824172396428
845,0.9918702998152148
846,0.9917794735169028
847,0.990461088060356
848,0.9895323841897624
849,0.9919284631786158
850,0.9909557121432199
851,0.9952172987373195
852,0.9859174102438711
853,0.9877397093498202
854,0.9975227150011688
855,0.9973772304639804
856,0.9914923062464308
857,0.991653013938318
858,0.990684501006631
859,0.9853549235250836
860,0.9946829466454696
861,0.964710316263606
862,0.9858963016280949
863,0.9989923693419869
864,0.9917959891535131
865,0.9908491374524089
866,0.9694042270901467
867,0.987888627999961
868,0.98130401895026
869,0.9759865310008565
870,0.9997630265799861
871,0.9892130754929844
872,0.9636196514193314
873,0.9716960556898468
874,0.9985472935652915
875,0.9948100720531385
876,0.988425511607509
877,0.9890488526312897
878,0.9972008099246708
879,0.9682889994541798
880,0.9965228125784127
881,0.9946221890472434
882,0.9653165896503038
883,0.9961441286159005
884,0.9604532622220694
885,0.9672982235277383
886,0.9596321509610642
887,0.9777517607111588
888,0.9940303199512901
889,0.985452611376195
890,0.9971451756313572
891,0.9809807140993289
892,0.9950945241651302
893,0.999864287677038
894,0.9763392538955551
895,0.9901228880867398
896,0.9890712679950514
897,0.9701124373831815
898,0.9807906500796121
899,0.9971280320744151
900,0.9839479005902846
901,0.9946645047706777
902,0.9733262611428005
903,0.9951878794893636
904,0.9586023235698922
905,0.9601145321745023
906,0.9718770753849426
907,0.9524207910866118
908,0.9820272608345221
909,0.9975750538389568
910,0.9813506895702091
911,0.9956961520596689
912,0.980313001359985
913,0.980883598361518
914,0.9661171771460155
915,0.9963380352717622
916,0.994722295046472
917,0.9728925157988674
918,0.9902130983050638
919,0.9575501851710895
920,0.9708940621939588
921,0.9474462817154152
922,0.9981021213164349
923,0.9952684934399663
924,0.9986783264374133
925,0.9758959614635465
926,0.986296740129186
927,0.9806787571973116
928,0.9801534328287108
929,0.9862076616169451
930,0.983817631813379
931,0.9683077850895784
932,0.9740481341767891
933,0.9915611551758012
934,0.9805375746404896
935,0.9658081242888076
936,0.9927000682609879
937,0.9905840122588128
938,0.9988149853815692
939,0.9862769228830947
940,0.9913200989680524
941,0.9968558264702244
942,0.9750200453348393
943,0.9949166175729274
944,0.9697483854990124
945,0.9676555820676238
946,0.9333221022575606
947,0.9715381653458612
948,0.9958960551646967
949,0.9968031759708613
950,0.9810297758158246
951,0.9939079839825973
952,0.9750490826470593
953,0.9987288014213314
954,0.9765092123742722
955,0.9839246731540061
956,0.9953005743752776
957,0.9779162957405096
958,0.9972661153630266
959,0.9973700861424482
960,0.9769957666442333
961,0.9995425033269459
962,0.9877638351670266
963,0.9694970228071408
964,0.9808832308074072
965,0.9849096608359944
966,0.9835977478560884
967,0.9917611448607012
968,0.9801437094522318
969,0.9840370955526493
970,0.9611599601169922
971,0.975715464225393
972,0.9550382695312735
973,0.9859096604369314
974,0.9948092710764193
975,0.9927167281919909
976,0.99908370923995
977,0.9885183784759388
978,0.9873925227045907
979,0.9714741893362846
980,0.9713201641254946
981,0.9791906539014168
982,0.9967503738234871
983,0.9744272701664701
984,0.9835044605146346
985,0.9606911717292048
986,0.9750350700716011
987,0.9944640515445946
988,0.9531798333311078
989,0.98836780273594
990,0.980779503999796
991,0.9882770894560183
992,0.9805828230534465
993,0.9824864903997671
994,0.9735355651028778
995,0.9955474018376291
996,0.9936810991737364
997,0.9744671534325446
998,0.9983459981328181
999,0.9921603077059721
1000,0.9920919959527358
1001,0.9721212161638896
1002,0.9857066741088776
1003,0.9966866015221895
1004,0.9958117974346818
1005,0.9959581921170079
1006,0.962701679751977
1007,0.9942450475144329
1008,0.9587595888659693
1009,0.9937087486822435
1010,0.9796490625747529
1011,0.9922535605995899
1012,0.978343567456388
1013,0.9900698250843599
1014,0.9907123798785802
1015,0.9960292617101182
1016,0.9677647332266872
1017,0.976145429932073
1018,0.9992994875024807
1019,0.998223504521517
1020,0.9938864425845984
1021,0.9938404166697656
1022,0.9895575123191505
1023,0.9967668887281467
1024,0.9880474762272922
1025,0.992937959174062
1026,0.9934001647692949
1027,0.9993001113638507
1028,0.9663856111404238
1029,0.990712122092766
1030,0.9956823847598796
1031,0.9592068650452537
1032,0.9929204990390874
1033,0.992994967151958
1034,0.9984068255883073
1035,0.9794281919243812
1036,0.9837929046807447
1037,0.9844387970506443
1038,0.9955617005030317
1039,0.9548721335851411
1040,0.9994945193392154
1041,0.9767715898487342
1042,0.9959634829876466
1043,0.9860646860680223
1044,0.9817797499317845
1045,0.9554579802795368
1046,0.9758833120404693
1047,0.9846362663629844
1048,0.9847408240863526
1049,0.9835964180934744
1050,0.9981326937848244
1051,0.9835469677184234
1052,0.9885785373240045
1053,0.98785813063696
1054,0.9875313104708401
1055,0.9762206141459249
1056,0.9654012762256626
1057,0.9979226028955597
1058,0.9963021410145804
1059,0.9909659309026391
1060,0.9716812485450891
1061,0.9879173652981434
1062,0.9748139537987951
1063,0.9952868521115155
1064,0.9832710820022735
1065,0.9853398715628703
1066,0.9830632514685578
1067,0.998747759199434
1068,0.9839290136650202
1069,0.9755933447777865
1070,0.9966701956125841
1071,0.9966179787732075
1072,0.9996604564177732
1073,0.988329683743785
1074,0.9918074061831071
1075,0.9988819711813268
1076,0.9888179100090798
1077,0.9762894340677643
1078,0.9878332876461365
1079,0.9887879074162911
1080,0.9868880072381635
1081,0.9871449808905518
1082,0.9766984407857663
1083,0.9658546182153374
1084,0.9992173268848543
1085,0.9832398495696262
1086,0.9965935299240742
1087,0.9808168907552387
1088,0.9632469190414458
1089,0.9962297485841213
1090,0.9504186592191698
1091,0.9906067200134839
1092,0.9790068999992714
1093,0.9730758974724477
1094,0.9787975549694942
1095,0.9587550716328666
1096,0.9818462368360112
1097,0.9670619129851463
1098,0.9951940908230272
1099,0.9807349926036304
1100,0.9927594258464734
1101,0.9768915944331394
1102,0.9743921198571054
1103,0.9975100719557698
1104,0.9870839505677717
1105,0.9648380151952869
1106,0.99529731640172
1107,0.9718438513829515
1108,0.9714022116364367
1109,0.9869837388537612
1110,0.9870094768788553
1111,0.9880272925138439
1112,0.9736204545332383
1113,0.9876399204457468
1114,0.9971396467600698
1115,0.9870494789936899
1116,0.9439281343328672
1117,0.984446353208563
1118,0.9694798979040289
1119,0.9900146381196806
1120,0.9847477299629905
1121,0.9659179464754756
1122,0.9991302865883365
1123,0.9916926916888162
1124,0.9771711970109143
1125,0.9919501099691743
1126,0.9911297819878483
1127,0.9723314741847163
1128,0.9900597014817666
1129,0.9992427987911006
1130,0.9910802523021441
1131,0.9782411645262246
1132,0.9681814789658092
1133,0.993451954850287
1134,0.9928202748020853
1135,0.9812289025928226
1136,0.9984618469083284
1137,0.9849930204285701
1138,0.9871237778988438
1139,0.9989627670497496
1140,0.9733197063879896
1141,0.9987077740692191
1142,0.9934990383964803
1143,0.951644005484965
1144,0.9934769374901803
1145,0.9984461717988028
1146,0.9754470222502425
1147,0.9905677269747997
1148,0.9792281796661888
1149,0.958946401316788
1150,0.9768096075634869
1151,0.9893053985923175
1152,0.9695635952440022
1153,0.9855183923386887
1154,0.9729059073188925
1155,0.9693617852387024
1156,0.986465656501582
1157,0.9998878888201891
1158,0.9823618611483994
1159,0.9974320035056019
1160,0.98215942095519
1161,0.9778655225706139
1162,0.9858467561207003
1163,0.9973684010365559
1164,0.9718496840891646
1165,0.9805167494346442
1166,0.9801817392559037
1167,0.9999040935322239
1168,0.9999451741276287
1169,0.98995755837381
1170,0.9856050221655762
1171,0.9963883765355193
1172,0.9851748497180628
1173,0.990043469596178
1174,0.9969147240835922
1175,0.9734839490687573
1176,0.9650815562672777
1177,0.9966640540532297
1178,0.9692190039613395
1179,0.9903878582815724
1180,0.9859709188330453
1181,0.9889413299610467
1182,0.985656333963459
1183,0.9995380342949286
1184,0.9847599316417631
1185,0.9710136076980966
1186,0.9784061780694674
1187,0.9983887270824593
1188,0.9933072282725358
1189,0.9735788130644193
1190,0.9523054326351805
1191,0.9825226445837555
1192,0.9895516688150697
1193,0.9840863250088279
1194,0.9622838908363179
1195,0.9808569264156584
1196,0.9572703571685672
1197,0.9716793887901991
1198,0.9717806623685257
1199,0.9988676904395414
1200,0.9901654675517172
1201,0.9745580714143203
1202,0.9627255797522851
1203,0.9994206378344084
1204,0.9941991078497951
1205,0.9289083884334314
1206,0.9990028374352152
1207,0.9907403574701911
1208,0.979067414481315
1209,0.9991138876550453
1210,0.9827614405748014
1211,0.9684416636473135
1212,0.9809382858404295
1213,0.9756176944825992
1214,0.9963727260323855
1215,0.9983445155678368
1216,0.9856056408009662
1217,0.9974908978322069
1218,0.9965414508865335
1219,0.990836459811107
1220,0.9921693716187922
1221,0.9539720500653591
1222,0.9867199593746062
1223,0.9961634630478358
1224,0.9778759757843182
1225,0.9857360072290139
1226,0.9714831503439335
1227,0.9859832874396828
1228,0.9953547471977658
1229,0.9814568315679433
1230,0.9805656742648328
1231,0.9839953234073817
1232,0.9845854637858057
1233,0.9865694449596116
1234,0.9782884629867632
1235,0.9811535435972467
1236,0.9920622421597524
1237,0.9853924282755354
1238,0.9973016543721238
1239,0.9611729030484321
1240,0.9827030166825526
1241,0.9601177957960741
1242,0.9932456957715754
1243,0.9920162634121217
1244,0.981938122743699
1245,0.9868262125117904
1246,0.9740120169738524
1247,0.9863871056004389
1248,0.9892543806638736
1249,0.9901985818878503
1250,0.9861178479415256
1251,0.9985733384854345
1252,0.9975532316247687
1253,0.9640860407596514
1254,0.9974489531251217
1255,0.978251246002005
1256,0.9656973423180076
1257,0.9773393259981606
1258,0.9800946414423181
1259,0.9917681548291095
