,tanB,cosBA,k_gamgam
0,0.11202964815256844,-0.007482184044266715,-0.22512906775400926
1,-0.17070484834910615,-0.018785994829158367,-0.0069200563596651665
2,-0.6315662138687768,0.0038665264407902154,-0.18088817117842948
3,-0.08670790295794761,-0.0186642085293441,-0.17346415966939205
4,0.3654276642691985,-0.022563925835461865,-0.172700705658793
5,-0.05281053220325066,0.012413505771786943,0.05201317855393074
6,-0.11495921830144681,0.024210566927681344,0.029254881101386243
7,-0.692146399742679,0.002585445502529788,-0.16014831010375075
8,-0.48172040782355097,-0.004544859887099946,-0.08785726773419046
9,0.12900775190467823,-0.026956974090527983,-0.14464763132571593
10,-0.4506903486367041,-0.01231829166756284,-0.10520018815245158
11,-0.3309667072866872,0.007483559015107226,-0.14921834180166277
12,0.3005995249970766,0.006863734667042804,-0.11583604550178342
13,-0.17621221221419087,-0.009591308169634823,-0.058599367460651364
14,0.051550772944761736,-0.0757121141988058,-0.43977149065867865
15,-0.19513583776888455,-0.01974063454012897,-0.22966151862063533
16,-0.31068219348967613,-0.007413627171922703,-0.3336119323169938
17,-0.6376673792254641,-0.012343022366946892,0.03205742576189638
18,-0.16835246909780577,0.007091103261749172,-0.0467011020755117
19,0.20474472269255242,-0.014580939519108015,-0.45002343058659994
20,1.0736518502726338,-0.00029320885930668276,-0.13058688765563198
21,-0.025695671529121056,0.02318159910655839,-0.027955942313040383
22,0.04808301103388368,0.011359285617091604,0.14650202661723782
23,0.3352988918595392,-0.01630764136535785,-0.3345319424286465
24,0.3401525384468783,-0.004723146916003891,-0.04694026704381207
25,0.46586949672340533,0.003104509586170469,-0.05044910203506586
26,1.0094012116105733,-0.009714782306977577,-0.33403396691233983
27,-0.13319458369588888,0.004295519842412662,-0.2114795275611725
28,0.24066932493945725,-0.021446961385592336,-0.3915017585338861
29,0.20055351167099755,-0.0050660423710749665,-0.4255524567892549
30,-0.2894406286041674,0.004660576483726184,0.09704157740536945
31,0.14156120389418902,-0.0322195197116895,-0.3244255827380775
32,-0.04119498185117029,-0.01259870755139598,-0.25565195782183314
33,-0.9029484535664305,-0.004065715815730909,-0.15188337520567793
34,0.19937643362237428,-0.002462334951563689,-0.04004844364884043
35,0.17428525573628242,0.00851441266242084,-0.03399471995563111
36,1.4679977265418342,-0.002234829271576315,-0.3644289721197076
37,0.49194005603827085,0.00686540334209796,-0.041194410816873694
38,-0.12604151346883752,-0.0042423974007849315,-0.08401005823855215
39,-0.32209451956816415,0.008411339336017662,-0.14169070488299537
40,-1.1984564988240365,-0.0003356024139415587,-0.07446972414960827
41,-0.2296326443571467,-0.004634472882671492,-0.1633019709521082
42,1.1912627610290596,6.421881197347934e-05,-0.33547186229030646
43,0.12568111673989213,0.020082835764040022,0.2581270296544074
44,0.7372561143592868,0.01228255627217471,0.13289877028051622
45,-0.018786944993344212,-0.033709918240148795,-0.2460684857718191
46,1.0202679740779463,0.006597992435538914,-0.03703205000404963
47,0.059038095062521445,-0.007400314530602515,0.008666884645817052
48,0.3501288775290704,-0.007279625378161806,-0.15927153490925472
49,-0.3759045490613562,-0.010590777955615348,-0.16568713866207668
50,0.41086271474352287,-0.005295722128744599,-0.2214109302258995
51,0.4608841551861098,0.0008929763877894492,-0.03782587419747391
52,-0.1932462285053347,-0.024684088208018512,-0.1186227905900549
53,-0.293720803678329,-0.012295513543043342,-0.26527529488093576
54,-0.5015722607337103,0.0026716197376626585,-0.27500542348838364
55,-0.15791218293582998,-0.006459516615846152,-0.2775580884914383
56,0.010696780118162358,-0.0007287341270182032,-0.05935406807591845
57,0.1819009497535531,-0.041906382583488194,-0.21616216375638736
58,-1.5048201633342075,0.00013706171666095363,-0.18190670704816292
59,0.6352122469025825,-0.0056774305604454615,-0.11882570956857522
60,0.2949091937295831,-0.02913524428091697,-0.23479319998915704
61,-0.2712392987102631,-0.003712279539118263,-0.2921534373764238
62,0.10722810756938633,-0.004847191275269145,-0.1334401135122127
63,-0.2015295482110504,-0.0013816314135632725,-0.285607338210404
64,-0.4391999347864678,-0.006298607355509729,-0.35276826512020154
65,0.25769247351501,0.0022902520305016806,-0.18924022468418106
66,0.6091710007195321,-0.012325430039164321,-0.2783486309337074
67,1.3866375051015278,-0.0038853041986527843,-0.33870911560048506
68,0.11037521183390425,-0.028387769678025004,-0.27634228496030433
69,-0.02535304750590395,-0.039633048996212145,-0.2316139117926634
70,0.02359865523157431,-0.035366837570449686,-0.3692793937384814
71,0.3859378031560403,0.0013893783310427472,-0.31029021166133147
72,-0.9012587512088339,-0.004400953407373967,-0.18378029739654228
73,-0.9954145682259132,-0.006728946526136127,-0.46158728641809177
74,1.9243744179651214,9.174151081346033e-05,-0.15340291655683647
75,-0.5476257228506582,0.0020939993900463867,-0.20729690832838982
76,-0.802900771388121,-0.009210439247027798,-0.31191298674851253
77,0.04861169565290013,0.01274894840702951,-0.21143391919055093
78,0.34817043586725194,-0.0014563170289976727,0.03416745940970489
79,-0.12511725392142548,0.006337208044349212,-0.09228532035513834
80,-0.034547617464235625,-0.015727053917434317,-0.2576264438020699
81,0.2046589623790183,-0.020043523613783733,-0.37570778153547574
82,0.20862830536543786,-0.010261580522272733,-0.18724757403035042
83,-0.9304720307223765,0.0020938986541550846,-0.15430413547605953
84,-0.706747286816928,0.005234614856198921,-0.052384223826469595
85,0.5189960280464172,-0.019660032112896526,-0.020419307747282178
86,-0.051572661496496475,0.030586459813268546,-0.11720542728069361
87,-0.5230242839718917,-0.0038864292873887797,-0.14463793363820873
88,0.3724196690247612,0.006260310651650964,0.00996860494689733
89,-1.1308724435864566,0.0009704943910214051,-0.08170579709909209
90,0.4944460392112737,0.004202962821026184,-0.04500079609774987
91,0.17748466274433788,-0.030883951650881886,-0.2564111687609822
92,0.42123910713829626,-0.03240683807502193,-0.3035345544494058
93,0.28290921021055093,-0.017297979943665744,-0.3042160207632161
94,0.19520016715573563,-0.027132400108747574,-0.4571880852896094
95,-0.22784292884827534,-0.02450616262366535,-0.24499304328061983
96,-0.2495007446167753,-0.012545633913427168,-0.051382093795334066
97,0.33221586713719065,-0.011032380464503506,-0.2196588244559647
98,0.019770552902501626,-0.011441958894135398,0.04764366661268543
99,0.8910777191001877,0.0004302553008925566,0.11875312639613042
100,0.13260817936461977,-0.018258055190253544,-0.21206289666867248
101,0.8444246940650437,0.006214392359843411,0.04386637678805505
102,-0.39131490021105575,-0.012046047167164144,-0.05807943217304008
103,-0.33090639051695897,-0.008080001609153502,-0.1399570595374886
104,0.6491573221547067,-0.01153847373244013,-0.03996547203801441
105,-0.4358193563029028,-0.0052045399941590695,-0.23553621254611334
106,-0.21137305807829543,-0.04100054909697485,-0.2613565854499655
107,-1.223872272699957,0.0013988454138884306,-0.2181150411526131
108,0.11932106423096056,-0.017194014570555617,-0.12165287101420791
109,-0.33014432403446003,0.02652259401786391,-0.006475008071041122
110,-0.3424692323566666,-0.023809577237093614,-0.18052107557608738
111,0.22645924785266627,0.008932668843564591,-0.32136324437862135
112,0.2570989668666758,-0.0124292001023999,-0.1749012513953372
113,0.14667907799088725,-0.011520443712624225,-0.13908840488777655
114,-0.04087076424298103,-0.005078404193368809,-0.11482697731812555
115,0.149172979079078,0.011444272233581788,-0.15940694361695773
116,0.2618350448913796,-0.005090505286395182,-0.23292144530013553
117,0.8355383738955928,-0.004744836229349424,-0.24288329971590614
118,-0.6660067612967009,0.0009393032631703595,-0.0549995177766433
119,-0.23536108439862324,-0.0005346639284263006,0.01257874201118929
120,0.05156194141240683,0.008552594503578481,-0.03429217678381218
121,0.25602980983427953,0.020572803215965073,-0.02884636804470382
122,0.28616034676212154,-0.005586579647163739,-0.05252114171948083
123,-1.4829117176369775,-0.0010482281123974056,-0.22187852196815816
124,-0.14702387155281227,0.002855962283593359,-0.2115410345590829
125,0.5191290603177747,0.017159692279401652,-0.03754703966206753
126,-0.49619294455830654,-0.005606748617805003,-0.3929161094342589
127,0.9700810166969502,-0.003437744358184981,-0.2806702069638911
128,0.192452456932938,-0.024707789211239634,-0.22097447759250488
129,0.007378188487727977,-0.006159230242029492,-0.10257127812095546
130,-0.8274698955239814,0.00046906555393220724,-0.2015859472913875
131,-0.10136460807812386,-0.009426197686115065,-0.19136765491184643
132,-0.49424191480171625,-0.004537598618349634,0.015611160867454899
133,-0.03549598508201807,0.0034070163510703765,-0.2910951249384429
134,1.8108353537450106,0.00032401514481684177,-0.09566899420868295
135,0.9025403479783671,0.009459565636875267,0.054760416443389706
136,-0.7353577298282077,-0.00032427655726699,0.057132066953020276
137,0.4881750511353095,-0.027638608101403984,-0.32674894960268186
138,0.49633616870840136,-0.01702248687313343,-0.4422206718159123
139,-0.48602418364517586,-0.0017569578184892416,-0.23349887414907447
140,0.330075623502601,-0.007794763764181533,-0.02219876383391184
141,0.8847430557920164,-0.008096943343853438,-0.0002537080852000606
142,1.6011755100495737,0.0012468322833687723,0.13397117707338657
143,-1.03570167323288,-0.0013591793018309997,-0.004739828746709335
144,-0.1405228290746253,-0.019311780253125854,-0.1479654678144499
145,0.19104619084203217,0.012488508790184167,-0.11051223866767827
146,0.4751381431473001,0.010073145590689773,-0.06829129729179438
147,-0.7463945917493954,-0.004563500352899166,-0.3140248363757024
148,0.028423694911996783,-0.011360322882325599,-0.27266452178669165
149,1.9975926456157085,-0.001401651155532326,-0.47696368192537275
150,-0.5085308739231457,-0.0019572718242890155,-0.08297332219314463
151,0.14457886182770413,-0.008777177703791102,-0.19478981045102134
152,0.9049683183342045,-0.004362289493534951,-0.09853434709272413
153,0.9113813297000088,0.00359341858327342,-0.12979753648880774
154,0.12550560649772458,-0.021663127057896258,-0.32785135623742534
155,0.41111475828473365,-0.018496122895926267,-0.4015772335252482
156,-1.3531811385076602,-0.000254212635067079,0.03492908905670536
157,0.19761223812302983,-0.008986014016505171,-0.08543700053082165
158,-1.0742559222017243,-0.0021723776107267015,-0.20231562405221526
159,-0.20739324203439197,-0.04223059863941238,-0.524610956093041
160,0.9253565793917835,-0.010883958559808418,-0.4156085979188596
161,-0.2746496961617708,-0.006895864368656476,-0.4605794014155025
162,-0.44929337678797165,0.0008652842228512405,-0.047790378682490225
163,0.1087836702818954,0.01231644069410275,-0.17828496689208112
164,1.6310199343986183,-0.0009666074620487616,-0.20762191133139488
165,0.7727441023723786,-0.00032954037602361125,-0.28597379635292075
166,0.1824056037151207,-0.040600047317219765,-0.47254716144764325
167,0.010438659450284049,-0.009358373775681434,-0.22322087263826929
168,-0.341488162776012,-0.01722337414440528,-0.23095818242482571
169,0.11172430036313442,-0.0443700677848803,-0.16408067601303744
170,0.2839808324623257,-0.016430580405943494,-0.3302786374778097
171,0.08862015949294358,0.005091001637743118,0.14820911465411063
172,-0.462885242624111,0.007907118936462572,-0.21544560581728334
173,0.05990147634098042,0.009409856728604645,0.029317408186268212
174,0.10227455205196478,-0.0002488811492011925,-0.24892133932207489
175,1.5336455724542688,-0.001338286855524241,-0.3264283858714119
176,-0.3410936294163973,-0.012018790189996638,-0.06679103064188546
177,0.8262530652709652,-0.017901672275923496,-0.30444423526462716
178,0.04489293811309014,-0.0015104104319436295,0.0699158260172347
179,0.03219370547873329,-0.0008872548908885457,-0.07085723797044682
180,0.49462520897313733,0.010067344093457636,0.061192627723828386
181,0.3492800864415549,-0.00030490104324398283,0.015139347216413135
182,-0.13336386613909518,-0.011468290890434881,-0.31074602236784044
183,0.2878610470121279,5.694852483302017e-05,-0.20916570981528648
184,-0.799046064445641,0.0013167590478255194,-0.27128561785376293
