,k_gg,k_gamgam
198,-0.02572550366279102,-0.19469829059684163
199,-0.008818644402088384,-0.028840250231436326
200,0.002534963890074394,-0.11165122237834504
201,0.0037009406564838046,-0.09521043269943534
202,-0.007866870919505789,-0.5052430033520969
203,0.018228035162229716,0.15938499710856904
204,-0.02717444265755207,-0.18533235950607066
205,-0.015709177637324077,-0.20365034133110482
206,0.006988274644662458,-0.07030721092368551
207,-0.06235110055465527,-0.3849046394560983
208,-0.010904554962484131,-0.3873971893916388
209,-0.01693709902688973,-0.07670952609378123
210,0.007215314262758986,-0.012471620299462874
211,-0.0058710850142675505,-0.2169630057000172
212,-0.0030243514599020555,-0.05224190417889629
213,-0.002459554609932924,3.735827519327217e-05
214,0.00151010642315879,-0.21544054662181247
215,-0.019565867372943746,-0.14351679456598299
216,-0.044636595286288494,-0.30655532249043044
217,0.037304986849718905,0.25250047287372546
218,-0.01588304026219135,-0.33648514896233817
219,-0.0017743498655153822,-0.027972934831551333
220,0.00781829991392644,0.15755806589377946
221,-0.026646194539799828,-0.056569081973737806
222,0.006310626616094515,-0.07830692098848624
223,-0.009184111543816313,-0.10723087174852766
224,0.023279959486501172,0.003177686941613706
225,-0.04636290067749027,-0.19301882564760636
226,-0.03572273228845601,-0.18250888625475162
227,-0.008466873496361854,-0.3035263560200451
228,-0.04630886060412245,-0.27130350545070264
229,-0.04892983726710797,-0.40888851422646655
230,-0.034459057821259645,-0.1991484238799668
231,-0.036193376464529914,-0.26395436245555287
232,-0.0038534911760838945,-0.01715720053774221
233,-0.0045349539256954174,-0.06522803615283179
234,-0.02016528982257244,-0.32537909359970263
235,0.014209987872385168,0.03290239829192289
236,-0.004915856567304498,-0.382307914333757
237,-0.011945758885268727,-0.15348252073058483
238,0.02138608871251387,-0.04533815451697071
239,0.016775470823631337,0.013435616321390287
240,-0.06469551470934021,-0.6073896264717199
241,0.017802937934577323,-0.05853572437221802
242,-0.029742508304683998,-0.15669147393349103
243,-0.002878010022885326,-0.03526570524797665
244,0.005956592485324812,0.20328494397678742
245,-0.0007763303523990739,-0.08097523013292826
246,-0.04485519370123318,-0.3125694051873515
247,-0.020506143450717294,-0.22542148483635321
248,0.03646908780065186,-0.016990704489882227
249,-0.0002480990905821543,-0.1723330825623761
250,0.004956976780592599,-0.1724051250211482
251,-0.0636335687830043,-0.5384197755252207
252,0.01333399926403029,-0.13230163377355955
253,-0.04521202056605672,-0.4861727145636424
254,-0.01326757953138442,-0.3606876733886303
255,-0.008983561951083869,-0.28835732333324476
256,-0.0006804454170527691,-0.13324297285334985
257,-0.014117429884021263,-0.26575329619699684
258,-0.0029838944243010083,-0.1602670938753053
259,-0.07897661946453714,-0.5288408403336111
260,-0.04890296832168535,-0.005592051926277625
261,0.020255338376795575,-0.1172275492203334
262,-0.027331455014342372,-0.17742263416278428
263,0.01374827133330462,-0.05492968848428355
264,-0.02067251433345672,-0.024189066596837505
265,-0.01368472567875368,-0.1781251650937345
266,0.0006776387099074084,0.15449980630472043
267,-0.011623149323765077,-0.2169530575292102
268,0.0009603516335040287,-0.10774397954564686
269,-0.02393106360980843,-0.2247282671435922
270,-0.034944677045845,-0.212398012900118
271,0.021544394876509325,0.0060845306663923765
272,-0.007580053096927157,-0.06761068335573095
273,-0.02930061580462559,-0.1487827547392091
274,-0.03364714190108526,-0.12841730132737952
275,-0.012685339281785444,-0.11368852628182181
276,-0.0077086905506480894,-0.27809406054051955
277,0.02655397755892251,-0.0900932820349183
278,-0.0263039853134042,-0.26447839625768144
279,-0.019613321272485724,-0.296296684260203
280,-0.025033088403143243,-0.32441258698618075
281,0.015769093927289243,-0.2158538718686988
282,-0.027619738644449436,-0.19582096031501203
283,-0.01937179684481794,0.04775157425675425
284,-0.05903093444726483,-0.3310765249759068
285,0.027593886904499487,-0.09312936209711015
286,-0.0546409237349442,-0.3889895419059587
287,0.0004439806013197172,-0.12802831931684108
288,0.017108466228984372,0.050400939052888116
289,0.028355730705894738,-0.0028348822868590196
290,-0.016352257989319424,-0.19962422501264698
291,-0.01654716487305365,-0.19708502214301796
292,0.03451192832275564,-0.029812422066498215
293,-0.04339250020708563,-0.03262195045539523
294,-0.008311345079634047,-0.10318371790082553
295,-0.04715044170101737,-0.26503087726653163
296,-0.045082536893523345,-0.04953947312086074
297,-0.03782399753563961,-0.12148369078642907
298,-0.03950274782856458,-0.2739148062591425
299,0.015518793429020995,-0.04401605384164398
300,0.007248427025845812,-0.004447739966553357
301,-0.037934333378463,-0.3459503890349037
302,-0.03366823054315939,-0.08365805043836697
303,-0.029472439411266777,-0.33909441020091474
304,-0.0020792877577615124,0.0005110235140876052
305,0.022114932354450986,-0.2464186789718023
306,0.028423274485775526,0.21228214580301294
307,-0.0265598545738979,-0.2639833921587396
308,-0.01387136790798877,-0.057260648993091856
309,-0.028489107772483122,-0.3144403338257452
310,-0.004350218846257596,-0.18888342701276548
311,-0.03647436392969448,-0.2963670015210873
312,-0.0077074570199747675,-0.2964616047895432
313,-0.003034751956554234,-0.005892862809395161
314,0.000727320522982057,-0.2353062863180582
315,-0.07242804547939655,-0.37650589261994105
316,-0.048385927418677116,-0.4568120762213297
317,-0.004705576307711259,-0.24591330241129047
318,-0.023465026046809716,-0.33102754348232516
319,-0.02919038435977607,-0.27142110355138616
320,-0.02983473309518911,-0.10350385612223134
321,0.022191621152882868,0.08611688184242562
322,-0.01875804955294761,-0.0191170965180803
323,-0.0422385657969388,-0.03466002976731142
324,-0.0010336886556110043,-0.11017988079033009
325,-0.03321293743223185,0.1352771345613496
326,-0.032895627006909116,-0.3422994569487438
327,-0.021274688801698596,-0.2580448373519887
328,-0.01090649256416754,-0.1596687173084926
329,-0.0010269164783477946,0.1704130181791651
330,-0.046966465169639454,-0.2473655798998071
331,0.0002541740139207112,-0.08786554877569627
332,0.010747524135132202,-0.1271006768216524
333,0.017142928098329676,0.007374494266905313
334,-0.027489074002437445,-0.2145225406317531
335,-0.045246457253125635,-0.21881259691292845
336,0.005622503942725484,-0.1956311595964808
337,-0.012755644359840938,-0.06790288452792874
338,-0.027683570877997894,-0.38024312508121044
339,-0.0024865066445886007,-0.0462360735797404
340,-0.022876278766157773,-0.03820963165033747
341,-0.009998716906715315,-0.2398913171998932
342,-0.04880612428754161,-0.330643952124968
343,-0.012783878156596266,-0.020688704925453244
344,-0.02262028955629264,-0.14496955676218093
345,-0.02803016436141595,-0.3505289496603927
346,0.025252096692165854,0.18068391044071908
347,-0.0334269758825477,-0.24453465181503137
348,0.0181534837581389,-0.1448707015129409
349,-0.03497338095786236,-0.5201696335881181
350,-0.030900704036555607,-0.31317556600541746
351,-0.026232444377229117,-0.13238295582155635
352,-0.016305471324040435,-0.2938173650251031
353,0.0005358058436170689,-0.14625853558350543
354,-0.005604973471404998,-0.25520669502644316
355,-0.04228969175925583,-0.41877515577259616
356,-0.05515140964174697,-0.5432288957145375
357,0.02152764293398908,0.05138957929173034
358,0.005169947575140225,0.006100093150211455
359,-0.05557905663481512,-0.08460153310109302
360,-0.016941868308197626,-0.10082420725441213
361,-0.055368125603666586,-0.417883689559158
362,0.0024101167668174155,-0.10289317816653902
363,-0.016829159302075063,-0.14088146026582182
364,-0.0038310033407164333,-0.24944920448627966
365,-0.014314371501688785,-0.4559737830528862
366,-0.01604570449074768,-0.10581795418582979
367,0.010241527670245297,-0.07256367925580759
368,0.008784214078726118,0.049807047726089404
369,-0.02105173765286715,-0.1658119588654225
370,0.043951416452148444,0.1340755133006042
371,0.01958542523447262,-0.06756061946804981
372,-0.024780961123404374,-0.08887365505951464
373,-0.034727215718799095,-0.28296950713007996
374,-0.012647115056244811,-0.15210752969438884
375,-0.03395045092866392,-0.429524653352543
376,-0.02127160882111601,-0.12839997208332396
377,-0.01291641157817507,-0.16587186274027432
378,-0.011941827371994923,-0.22882397096780027
379,0.012403432062074109,-0.05520540062549856
380,0.003265665355949264,-0.15898579857945946
381,-0.009606060647879375,-0.2654167722515614
382,0.014107742561002085,-0.0802935656393147
383,-0.0078220261733378,-0.08025303907394528
384,0.009495437096345486,-0.10836604509009315
385,-0.016131042808233395,-0.2641769508267703
386,-0.025936260638712332,-0.05066710123603346
387,0.00185220256677944,-0.25942384284995257
388,-0.015896719693367492,-0.29590791191389626
389,-0.006384394862530229,-0.08053022909441819
390,0.03297629070697347,-0.07386144792600813
391,-0.037201388376871716,-0.23441036057289433
392,-0.03142509925402899,-0.3265994089331127
393,0.024823720374899043,0.005055273938178187
394,-0.027127838544324986,-0.23110440223168977
395,-0.03763377766334525,-0.3407494390492456
396,-0.027212338934061414,-0.22104760778208002
397,0.01162211607085517,-0.12566904243832244
398,-0.0009420170025668264,-0.3478832017434343
399,-0.024289903272423263,-0.35876824545456243
400,-0.007332027980235623,-0.13249421386354332
401,0.025766685929466543,0.13652572475504604
402,-0.023406084503270932,-0.3861912769787702
403,-0.036971073603356344,-0.015631236121548125
404,0.004952734438596283,-0.19927095245540188
405,-0.007907029687728703,-0.16278730199017427
406,-0.022222709474971347,-0.24527859456396567
407,-0.004983521525293924,0.03171512490625544
408,-0.016460891790988915,-0.15913258418229045
409,-0.0021970084750133167,0.04165249365581375
410,0.010315917768357271,-0.02214513731292364
411,-0.01369874736236399,-0.36639804418139454
412,0.0018718051735357594,-0.09423998282107798
413,-0.012353386835123645,-0.24608649468719407
414,-0.023376706632862343,-0.22154551634217
415,0.003035089740909564,-0.19966294188597233
416,-0.021397375739366162,-0.33831305910982856
417,0.010416732272598015,-0.05943053755389467
418,0.012749093233549343,0.13251451490922908
419,-0.0035694527416999366,0.15596122924892497
420,0.041615394146392926,-0.16004679236475175
421,-0.011656341265784714,-0.18779476109785642
422,-0.04935057651823844,-0.5061684606326526
423,-0.00729078922731039,-0.14792234803729082
424,-0.04090284914447478,-0.4569432046253855
425,-0.01750414843883306,-0.38715915713227206
426,-0.028641277718511618,-0.10177140092306919
427,-0.052840410126560676,-0.45448721724468166
428,-0.03196481435905426,-0.12767819436230537
429,0.020990248318604035,0.021614177493755465
430,-0.034661655663293794,-0.29023932295969124
431,-0.036240602592946626,-0.34411795753621366
432,0.0317560555546771,0.24286586753790473
433,0.003077807216893689,-0.09777817527626581
434,-0.020316033142412253,-0.3141380939261474
435,-0.0025646663024323085,-0.24486468939313893
436,-0.021499258558862817,-0.41524798956139364
437,-0.007176367536752951,-0.07624830739583066
438,-0.0318540401254258,-0.19523948514579598
439,-0.008355308455781777,-0.1986297715039864
440,-0.0006711198955498417,-0.30180983803191147
441,-0.03984046355704364,-0.3797690193086242
442,0.006580595749265759,-0.02182898467566302
443,-0.008738068606722268,-0.27767505399748565
444,0.0154078224380211,-0.10190067240103012
445,0.01529339822822752,-0.013099095649622527
446,-0.03779608849284468,-0.3378119579292676
447,-0.007253597939597178,-0.35417740614820725
448,0.01818408595514912,0.09746172260950048
449,0.007935168394294223,-0.1585556488174909
450,-0.017307260372257036,-0.21676311620614153
451,0.003669652580843539,-0.3036801472233053
452,-0.009048419719342716,-0.1518930584657381
453,-0.026389321561430628,-0.18418913255550748
454,-0.005505205071275752,-0.3597359263059733
455,0.01929037377502836,-0.13118133220042472
456,-0.014312539233171592,-0.17745417247021675
457,0.04592993829777093,0.10399170563036661
458,0.00015598753497027967,-0.186780226489405
459,-0.021916418837079156,-0.16594932933124756
460,-0.023705983292296284,-0.14289398456488642
461,-0.016101054196684266,-0.1104152143441646
462,0.006253838603374466,-0.22568020644751519
463,0.015269977859411598,-8.009385113522116e-05
464,0.009065113993876467,-0.19252685995446062
465,0.02900093759186726,-0.3501307289959342
466,-0.013954127945829876,-0.31720732350527486
467,-0.05254054911515703,-0.14473216118875382
468,-0.04209063979114336,-0.1545036962951347
469,-0.00728695853655782,0.005057243084166257
470,0.022479946870461606,0.010837713842657026
471,0.0024194106756406167,-0.19994263866992457
472,0.012350433066516325,-0.17014484623347018
473,0.00974349516401298,0.02210242806734225
474,-0.03339071942697872,-0.1916955928207952
475,-0.010300497053592888,0.10483668589069
476,-0.014886452508363993,0.09597718412967966
477,-0.04464104747858195,-0.37797121623851726
478,-0.04010998893196036,-0.4574019424835145
479,-0.034624082412823116,-0.37942116778407664
480,-0.00645857661526035,-0.1143730692024996
481,0.021776072355168864,-0.02533753727942238
482,-0.003593205670419238,-0.2543468734920221
483,-0.02617112500051076,-0.25570961485196264
484,-0.04692456500868346,-0.24790565486811966
485,0.007002024324990513,-0.05767855126379287
486,0.00019551115764333826,0.042732918793148195
487,0.00891571034796068,-0.1789943865286311
488,-0.006732077870663385,-0.23534963728762204
489,0.015999228574906127,-0.2460899687720155
490,-0.034139518721911954,-0.18104915066580277
491,0.03029468780769943,0.056335244941278506
492,-0.0258949232964516,-0.4389531305679129
493,-0.04674843083921317,-0.29690772679251276
494,-0.008826755740173916,-0.44209413145915455
495,-0.0031586199700454586,-0.22288597061944018
496,-0.03139023594316829,-0.49827654790204934
497,0.024168351872318507,0.19743571836095591
498,0.01259909792160955,0.11754883879617972
499,-0.02884499153795007,-0.3404883217965822
500,0.025134330948186196,-0.14419386851403565
501,-0.004472188359428818,0.008104279236871237
502,-0.009518080483760415,-0.10903324133956663
503,-0.023426910284859805,-0.22175928778571152
504,0.014264063635858339,-0.13671088787180352
505,-0.004292764249717706,-0.27943697913582277
506,-0.017610668023262707,-0.15304155285966003
507,0.01948549541931157,-0.015010286075576612
508,-0.0035437375295190136,-0.03722276559387848
509,-0.006786503685036801,-0.09824780970334036
510,-0.008854459760491323,-0.1598080421557082
511,-0.05771725410404917,-0.3532153469471667
512,0.010796841586807,-0.20132144391423284
513,0.009358570287537914,-0.13810636625905826
514,-0.002196236473537609,-0.20930628648800717
515,-0.005316411026827908,-0.18665974231993257
516,0.004828899541288697,-0.3538784133934449
517,0.0037403540262212964,-0.050916784215725056
518,-0.037901409756936795,-0.4137014535535787
519,-0.016791213008408832,-0.3084488282014846
520,0.022384771095509008,0.09354081805668124
521,0.009150902694256467,-0.06613849351694251
522,-0.01032915887474048,-0.34038702490102074
523,-0.045312361338011434,-0.25277998864391
524,-0.019084021880818782,-0.225233665652463
525,0.004278973408215477,-0.2737199342023697
526,-0.008388731236145162,-0.1445052907208727
527,0.0320883225377747,-0.08612893083544879
528,-0.036614045822406016,-0.15690987513670884
529,0.026739194228111628,-0.009463519366684742
530,-0.03316720561113563,-0.2881150464331635
531,-0.009551006987358994,0.15661090731368055
532,-0.006749696874823161,-0.31022308145688277
533,-0.05330988379891289,-0.286814537149631
534,-0.01032519761719702,-0.16744143772036635
535,0.009755818787800902,-0.08169691491838642
536,-0.02212009492360488,-0.11940011680387169
537,-0.022484949112653713,-0.20027380758848407
538,0.016322430862836534,-0.1985913232950999
539,-0.02303963663963996,-0.2295678624161402
540,0.0013676125855494803,-0.13533915304381244
541,-0.01647912912208198,-0.23418980298874564
542,-0.02561977695528147,-0.20784319474890886
543,-0.0011351678739712646,0.06650147475256143
544,-0.03431456240741605,-0.2822762964579473
545,0.013508869739975098,-0.032999117953115234
546,-0.01735684299091361,-0.012989175968449361
547,-0.012539236355471552,-0.21667546707536106
548,0.025344563221143073,-0.23356525094287153
549,0.032963883134410295,0.13911084885163907
550,0.010639283113622226,-0.2822099047258989
551,0.03018292526403685,0.055628410087275114
552,-0.009995838682107138,-0.12942743341000434
553,-0.0292803231150334,-0.04778113373227241
554,-0.023202857201626986,-0.28010720452103144
555,0.002382315323317216,-0.2219917562808133
556,-0.033462831587951325,-0.20883508789573244
557,0.012378603461711192,-0.18084347074096363
558,-0.03784148059873351,-0.20263741830486584
559,-0.0051430286921269955,-0.1537088702798199
560,-0.043343209687026235,-0.26841380402600723
561,0.024449856106973478,-0.17335074383199706
562,0.03557381393708653,-0.0765950779771776
563,0.007943422380236473,-0.09284131455293326
564,-0.024452732501987613,-0.09988766826220091
565,0.005582673605170289,-0.1375867343074817
566,-0.046709133218027304,-0.06964392783065063
567,-0.01788394197003252,-0.08698833655269878
568,-0.0042396574711863234,-0.06950158416757193
569,-0.015287695357202959,0.0822577376090309
570,0.01554165387645232,0.062300881697947744
571,-0.032975419799589206,0.06738959984028264
572,0.015864042270682017,0.004350823273215343
573,0.003217064320419384,-0.05145628199215771
574,-0.008446797247712197,-0.2610185935905004
575,0.02022524733743058,0.10666035286072131
576,-0.003971382331708488,-0.012026414086468235
577,0.012223596151739055,-0.13263260356209552
578,0.019045376163770673,0.11407139057903681
579,-0.06158928900712288,-0.2675567820380729
580,-0.018035365108497233,-0.04933381705587214
581,0.0038904964215125326,0.05245160503931934
582,-0.011933388883875969,-0.2182160064792648
583,0.02791935661951994,0.12195930602167393
584,-0.02840841907137411,-0.2830667657247953
585,-0.037304371231486416,-0.01846747346800786
586,0.031126757358717436,-0.14694125369288344
587,-0.055623145625114945,-0.43113763097675134
588,-0.024185753842454104,-0.21439186508196884
589,-0.014952518546751472,-0.16887312072061827
590,-0.04434498188741658,-0.4176878653200275
591,-0.04827335216319367,-0.24780424716409882
592,-0.000205355079771465,-0.17747712985440417
593,0.0017427554160077937,-0.08801334168976524
594,0.0070091493414225214,0.009599099778698342
595,-0.004574572674280627,0.12386288308697235
596,-0.039861545628071954,-0.1479127755802565
597,-0.013393670903076239,-0.25316732710254963
598,0.0022781166254969686,-0.035278994222549015
599,-0.0542801513314188,-0.28557407644279226
600,0.008643465859552134,-0.3808923947626159
601,0.010276277783661525,0.28195397578375203
602,-0.034953628805801384,-0.30513634134959045
603,0.003870893081536488,-0.12414873211024002
604,-0.02570987355014607,-0.14438268061605106
605,-0.04356331554048916,-0.3861481421900441
606,-0.0037383708355866255,-0.00948435289173833
607,-0.06913345946321096,-0.19199596574200067
608,0.015016932045753831,0.07427960991588502
609,0.004349955195327552,-0.009136637071483877
610,0.024880488140253478,-0.1066657648132234
611,-0.05338986614469646,-0.5589632915283482
612,-0.04871750580605909,-0.45850368788002904
613,-0.003617003863995708,-0.16665608743528143
614,0.006194157259705443,-0.08814195146118231
615,0.01577927037355742,-0.01622863520700471
616,-0.010863611821918674,-0.25191969081811777
617,-0.014797058995914424,-0.10147649501632175
618,0.0019872662281981267,-0.30766372894349137
619,-0.02679780629454071,-0.4363468991597882
620,-0.032297482356839206,-0.150958804076388
621,-0.0002464504840578238,-0.2940256693314799
622,-0.08024448811812282,-0.4080544491283552
623,-0.06579405780692073,-0.3806579866117664
624,0.007929438291321863,-0.0014099748562402814
625,-0.02840478195245636,-0.29177596924177995
626,-0.003072280243297863,-0.054577746706550745
627,-0.01404636509589999,-0.2842835267074719
628,-0.0043740954876458436,-0.34548305219841763
629,-0.014655416112660573,-0.07538556456389878
630,-0.025353249159606087,-0.14597979350220475
631,0.0020675796715512677,-0.26601666882534875
632,-0.02281765621792349,-0.14761114931498093
633,-0.02627232466135265,-0.15490511140337973
634,-0.006336173550073647,0.16752362637509666
635,0.0031625925469796028,-0.12197446087486079
636,-0.046285441552032756,-0.3768219770907202
637,-0.002317393218780779,-0.09566566035632862
638,-0.029538149004655845,-0.4429705216752637
639,-0.06094335154053483,-0.2096698576414383
640,-0.015226307652142274,0.172940352947976
641,-0.03836644686646049,-0.21534428867698574
642,-0.006367774068652915,-0.30314181056556605
643,-0.030756126856577175,-0.12016273661018406
644,0.028482348920552007,0.05500016243677332
