,k
237,0.9630174320737572
238,0.9753038439820085
239,0.9910171590361032
240,0.9696578826688663
241,0.9887756487153622
242,0.9958427446914592
243,0.9621467850922378
244,0.993999533606759
245,0.9789954351673149
246,0.9420596382926478
247,0.9974811187771332
248,0.9691299064214153
249,0.9619179676289205
250,0.9924027485252629
251,0.9753016407732169
252,0.9663998009822543
253,0.9767029225631325
254,0.9496975720277827
255,0.9839148830696757
256,0.9950690470367286
257,0.9840638289785171
258,0.9923625808136461
259,0.9879458185495825
260,0.9884841300489364
261,0.9882829036442546
262,0.9848865854377159
263,0.9637546267213504
264,0.962252852246236
265,0.9944821871326046
266,0.9988124923100616
267,0.9972428326952752
268,0.985249232372765
269,0.9968314297169595
270,0.9793168416299816
271,0.9776143545537687
272,0.9668135523228983
273,0.9823918354826512
274,0.9924473926229037
275,0.9847346026533055
276,0.9839577634117801
277,0.9655319345335194
278,0.9906954130125886
279,0.9781860008888892
280,0.9742533187314152
281,0.9736434388113596
282,0.9863418618433957
283,0.9903889040244948
284,0.9906064289617005
285,0.990950450865768
286,0.9762450920307174
287,0.9627235869543386
288,0.9560745353439022
289,0.9948986979917064
290,0.9891973384754726
291,0.9847159796020016
292,0.9854997696731101
293,0.9822446175156754
294,0.9899746989094996
295,0.9742799783083582
296,0.9798875522367057
297,0.9971114430994596
298,0.9658130400202465
299,0.9616953642941135
300,0.9978456028976171
301,0.9778831632340131
302,0.998798149454545
303,0.9771693169668734
304,0.9924836107450362
305,0.9443932744908552
306,0.9610034170844719
307,0.9830662671793368
308,0.9973948907340507
309,0.988673717950602
310,0.9936770333074141
311,0.9877917210285958
312,0.9932052692676921
313,0.9994114527514207
314,0.982464402779128
315,0.9821963878568053
316,0.9819257269566991
317,0.9809572108630357
318,0.9565641086017244
319,0.9896234226228691
320,0.9807647513827238
321,0.9847021013979724
322,0.9515999300323448
323,0.9931956541175744
324,0.9727213174004516
325,0.9937980467489126
326,0.9762876321031214
327,0.9735401725110255
328,0.9857709359956597
329,0.9901654407729662
330,0.992893827411413
331,0.9958496874334284
332,0.9764723531563432
333,0.9891125153932625
334,0.9778422297965147
335,0.9862709331276073
336,0.999838736262558
337,0.9874592580609686
338,0.9955730034134092
339,0.9466320890787308
340,0.9844395869428901
341,0.9796954134912629
342,0.9858467764867062
343,0.947850539134452
344,0.9723893302824455
345,0.9823911426026801
346,0.9775623568706284
347,0.9788487165711905
348,0.954224479205706
349,0.9993957120249062
350,0.9882691811310031
351,0.9981660955770486
352,0.996843390842262
353,0.9835056042379178
354,0.9720781296727252
355,0.9741183616466836
356,0.9328487048071219
357,0.9785345963773587
358,0.9820898400386907
359,0.9859174946075456
360,0.9734334775140493
361,0.9854027526944912
362,0.9655143159881427
363,0.986235849112862
364,0.9660640283459709
365,0.9439172564465609
366,0.9973001121362532
367,0.9718677489820633
368,0.979289952560721
369,0.9758939058152878
370,0.9709715050488432
371,0.9500012060545644
372,0.9944353357944203
373,0.9886831921500135
374,0.9780442567332579
375,0.9888231840681674
376,0.9828059589088625
377,0.9839163039221683
378,0.982907432444952
379,0.9460142766493508
380,0.999778356057077
381,0.9780576552017816
382,0.969896030273077
383,0.9775782137151519
384,0.9911009217834856
385,0.9933611649970331
386,0.9891561943088396
387,0.9854793121143727
388,0.9630174437248553
389,0.9789200009986723
390,0.9770209552507109
391,0.9876840234981971
392,0.9968520531433613
393,0.9555551002899144
394,0.9874499899024193
395,0.9954613391080761
396,0.9811958654654873
397,0.984566211808288
398,0.9855649178991652
399,0.9614804905902137
400,0.9998660851177563
401,0.948169872326871
402,0.9954357106722548
403,0.9645363645891994
404,0.964739933630995
405,0.9939945910371636
406,0.9780959971263364
407,0.9677563088163149
408,0.9831759231149529
409,0.9850191656900551
410,0.9872961738787767
411,0.9924890620034751
412,0.9970837724756536
413,0.9842964440839268
414,0.9822075608895945
415,0.9937667838638145
416,0.9808139719188919
417,0.9618972789314054
418,0.97618338309717
419,0.9391739338105566
420,0.984855149936869
421,0.9914724108517434
422,0.9740605783950911
423,0.9907489612229199
424,0.9984712150016667
425,0.9761113261339585
426,0.9884065233883368
427,0.9796085547426941
428,0.9865643679732474
429,0.9909946213995658
430,0.95544640234085
431,0.9569276218886702
432,0.9947764500231637
433,0.9919384642316166
434,0.9821674749153603
435,0.9795575989999254
436,0.9787496375161159
437,0.9608638707890178
438,0.9417047775575221
439,0.9861753176670218
440,0.9768634096448998
441,0.9879335164311056
442,0.9819245768074428
443,0.9934433663371282
444,0.9766530731322952
445,0.9745170060662548
446,0.9682303985982088
447,0.9878166567514425
448,0.9741903123890501
449,0.9770234927623344
450,0.9790094692312579
451,0.9979971115549855
452,0.9974682360221029
453,0.9820203275497056
454,0.992359149277244
455,0.971976702947943
456,0.9911332685572661
457,0.999623979150586
458,0.9794892233795495
459,0.9919076987402287
460,0.9617594110372008
461,0.9751577491127433
462,0.9748390105503734
463,0.9950111455445683
464,0.9898668393367244
465,0.9729777310106918
466,0.989487607581356
467,0.9758188697580568
468,0.9964792572609822
469,0.9792836608375127
470,0.9692486928942777
471,0.9849139008607251
472,0.9650156183297653
473,0.942602895138678
474,0.989669661406659
475,0.9615364557955853
476,0.9781466826122027
477,0.9587525674489085
478,0.952750975859239
479,0.9790863117123275
480,0.9987406727742485
481,0.9707244094911447
482,0.9880112609293116
483,0.9834553385131094
484,0.9833658304237349
485,0.9969044845515352
486,0.9684712284621797
487,0.9594749646262871
488,0.9662377203301874
489,0.9945959738737735
490,0.9998718453630451
491,0.9755991008728797
492,0.9583949200624402
493,0.9619405781355624
494,0.9828167707929509
495,0.983374412204216
496,0.9996263064566723
497,0.9790166389632913
498,0.9892413572962756
499,0.9840852597842987
500,0.96939613498965
501,0.9809978892718072
502,0.9544150008225444
503,0.9824099740444573
504,0.967533477793849
505,0.9887598327492148
506,0.9853278088260621
507,0.9909092658888862
508,0.9998286391098784
509,0.9834755291099238
510,0.9899221099057005
511,0.9884174981384914
512,0.9833537940870011
513,0.9797947310924184
514,0.9940889097323575
515,0.9939569204603537
516,0.9768042003325617
517,0.9860640567295129
518,0.9559142427305661
519,0.9907418757745906
520,0.9739511185222773
521,0.9935496616580217
522,0.9442523599188085
523,0.9615315097500263
524,0.99117199428649
525,0.9875616022631236
526,0.9482554557149725
527,0.9932615633439806
528,0.9977968989630167
529,0.9590796856177227
530,0.9760874909315153
531,0.9531629034554395
532,0.9842231565604121
533,0.969471212024549
534,0.9714300751858267
535,0.9669929789144299
536,0.9825811242647225
537,0.9987132945779318
538,0.9929761380685606
539,0.9731406069700637
540,0.9851229396872031
541,0.991582383626757
542,0.9387651688869886
543,0.9787401728992712
544,0.9839330895319035
545,0.9679119261788318
546,0.9863490267909807
547,0.9708127274663817
548,0.9955949603854036
549,0.9780871936689416
550,0.9558187574951111
551,0.9994448729220748
552,0.9885623075283139
553,0.9927741703209234
554,0.997380184654995
555,0.9933354358956443
556,0.986209905201448
557,0.9903611364706462
558,0.9948841387338926
559,0.9809029294165751
560,0.9973774908829404
561,0.9835607250660845
562,0.9618487249661017
563,0.984844917648903
564,0.9839760194238735
565,0.9698015814114715
566,0.9962745300959013
567,0.9664571066905503
568,0.9702817340181961
569,0.9699545262974014
570,0.9955249150617989
571,0.9994092209891361
572,0.9771934778329603
573,0.994026987249476
574,0.9856956444771953
575,0.9998431940163621
576,0.9736766779809554
577,0.9932250654323602
578,0.9522361185049971
579,0.9810260966747614
580,0.9730469943753832
581,0.9750720006850273
582,0.9691810593661183
583,0.985398358054329
584,0.9877539287987691
585,0.9749732583950477
586,0.9994295010658869
587,0.9669270627249957
588,0.95705400751977
589,0.968597037010231
590,0.9818233246163905
591,0.9886205735646107
592,0.9973780791293189
593,0.9977981237689201
594,0.9807978214077113
595,0.9464910708746358
596,0.98482186726198
597,0.9940196790734391
598,0.984306231727121
599,0.9890537610030584
600,0.98142546282604
601,0.9599742551302355
602,0.996960862088454
603,0.9727320777873332
604,0.9859282756852352
605,0.9800575711222208
606,0.9754457759874631
607,0.9532781646947026
608,0.9945459354668019
609,0.9858758956603165
610,0.9832537506786303
611,0.9733523763879358
612,0.9710610217269331
613,0.9710600795762667
614,0.9724615208966371
615,0.9888525856862099
616,0.9897299150064471
617,0.9919880163499852
618,0.9873295972423903
619,0.9806444767621696
620,0.9977236658943334
621,0.978504167806734
622,0.995433465710744
623,0.946683399796439
624,0.9945090748398305
625,0.9681620586080416
626,0.9804033741994496
627,0.9728262681596802
628,0.9905094163435785
629,0.9829103791430888
630,0.9836636931738556
631,0.9873813392205357
632,0.9820136584274645
633,0.9994493035642789
634,0.9605369359123543
635,0.9773930295439233
636,0.9926956801230707
637,0.9884675008140245
638,0.9983709872737101
639,0.9649049320364906
640,0.9782620716807973
641,0.9807192524212415
642,0.9948522803407049
643,0.9984583383623516
644,0.9953076115776952
645,0.9917240985293639
646,0.9914335389372255
647,0.9584444960895109
648,0.9952084980313342
649,0.9861478181265753
650,0.9866491881646271
651,0.9318155208295393
652,0.9675872839964982
653,0.9762130955061582
654,0.9663721959509572
655,0.9767792853121169
656,0.9884229372514576
657,0.9879210861450168
658,0.9838723660938483
659,0.972126755019145
660,0.9547341718441333
661,0.9816558595037209
662,0.9561786668055341
663,0.9870683569439305
664,0.9981063347257332
665,0.97530571394864
666,0.9701589149416115
667,0.9711230750571777
668,0.981131593057996
669,0.9917529920606064
670,0.9564822364446892
671,0.9756494971216492
672,0.9770386130401657
673,0.9856944490521135
674,0.9822872745684087
675,0.9628959839080283
676,0.99070097526428
677,0.9886221216264317
678,0.9726900821235474
679,0.9624045958086201
680,0.9866425410618708
681,0.9681322361997824
682,0.9946862202992626
683,0.9501351528067583
684,0.9865714914059641
685,0.9781938393172855
686,0.9772048313406698
687,0.9992656330737839
688,0.9994325823112531
689,0.975113154358443
690,0.9661330087849076
691,0.9559949412264565
692,0.9916233071525282
693,0.9935605582023405
694,0.9818773795836433
695,0.9693401163789926
696,0.9904248989974906
697,0.9775651254300964
698,0.9986480389036775
699,0.9726440083484859
700,0.9830606696902805
701,0.9803882773006647
702,0.9955041711146118
703,0.9562259578938973
704,0.9997381516845896
705,0.9721702971939394
706,0.9648676693747463
707,0.9918432911771395
708,0.9937830863524022
709,0.9737828418184101
710,0.9829183511906238
711,0.9672092990116665
712,0.9863963547478413
713,0.9706595395350401
714,0.9873802391924887
715,0.9697825311574428
716,0.9849797638936646
717,0.9912364166498998
718,0.978637012091398
719,0.9793101617203283
720,0.9606654657715444
721,0.992937302858003
722,0.9328125965450325
723,0.9671519607745963
724,0.9661786375944869
725,0.9770678627145928
726,0.9994866229742858
727,0.9818398907725167
728,0.9901831402134013
729,0.9779595989853529
730,0.9351401339999643
731,0.9954132994718595
732,0.9958048567676185
733,0.9697406352170458
734,0.975759246622487
735,0.9930045846488343
736,0.9925936275984941
737,0.988436715564495
738,0.9578015071562065
739,0.9975976430709712
740,0.9843631916265938
741,0.9962788384526534
742,0.9881133939831
743,0.9699358696269628
744,0.98620413355804
745,0.9684828153533325
746,0.998634804354651
747,0.9687791439208184
748,0.9664464149598861
749,0.9804488319614492
750,0.9899525304264429
751,0.9898100661233604
752,0.9696134515613126
753,0.9856131132301493
754,0.9906969732076596
755,0.9687151611155104
756,0.9923003477088813
757,0.9800890378055697
758,0.9590184371519728
759,0.9840714094595362
760,0.9701917989266386
761,0.9814107102984801
762,0.9913493362476633
763,0.995571889351947
764,0.9833531129702516
765,0.9793632699963877
766,0.9764447537122494
767,0.9624824610591644
768,0.9768133678932693
769,0.9754192165566796
770,0.9845440316442398
771,0.9883581231407141
772,0.9764441120341991
773,0.9999373751889616
774,0.997550522356232
775,0.9938899598716748
776,0.9676534902196718
777,0.9993887921417806
778,0.9684871271690366
779,0.9910389821636871
780,0.9860304342535499
781,0.9882129667023337
782,0.9955235982160374
783,0.9700203766411573
784,0.9774972758400233
785,0.996611145673589
786,0.9981662002265154
787,0.9890087491684248
788,0.9699314233546171
789,0.9910183102181518
790,0.981659136900083
791,0.9804659981046099
792,0.9897260000142514
793,0.9506484484273126
794,0.9765849312475431
795,0.9813418500504232
796,0.9765377786799112
797,0.9767654931823108
798,0.9816456572768207
799,0.9598477117563494
800,0.9666129132422464
801,0.966093275029119
802,0.9875368063133407
803,0.9886543260766355
804,0.9867240318149725
805,0.9812319003881976
806,0.9777329320280858
807,0.9736331866180821
808,0.9578482287615319
809,0.9798776780037632
810,0.9428315680010274
811,0.9945664699550175
812,0.9975370438050531
813,0.9609748541225462
814,0.9762557585132405
815,0.9998749192442896
816,0.9904371925161751
817,0.9906489804777107
818,0.9719866799986727
819,0.9967758191437593
820,0.9423580557991024
821,0.9793313622055375
822,0.9865769270782301
823,0.9610275494623268
824,0.9754333421853933
825,0.9904929074138533
826,0.9749579221508553
827,0.9928631765459336
828,0.985183562677169
829,0.9549550514731416
830,0.9753810120039563
831,0.9819363407944585
832,0.9882047571849587
833,0.9593797288891281
834,0.9650906089603767
835,0.9912356511414572
836,0.9914207826682354
837,0.9861567652335915
838,0.9893042714164376
839,0.9700969993257812
840,0.9532353617700107
841,0.9979382670421658
842,0.9900511262453691
843,0.9767726484658347
844,0.9995955062787851
845,0.9993376664573265
846,0.9835961216737148
847,0.9926434833282213
848,0.9640896332180304
849,0.9978194687905083
850,0.9318730810193782
851,0.9654098840621452
852,0.9957179229760907
853,0.9948195284341304
854,0.9839070861519432
855,0.9902855718968221
856,0.9972224735714229
857,0.9880172222855763
858,0.9522189896285682
859,0.9762093646516045
860,0.9741669492333719
861,0.9993203878717323
862,0.9531615658380743
863,0.9440871402274843
864,0.9703647335481252
865,0.9627084672138494
866,0.9794686688230967
867,0.9578083798464581
868,0.9998910790456854
869,0.9537586518970044
870,0.9736755194392116
871,0.9892907772698754
872,0.9930093310356589
873,0.9780492528733502
874,0.9754855044243398
875,0.9912779296272255
876,0.989864289751537
877,0.9559759038510153
878,0.9569382898164883
879,0.9667679772789453
880,0.953332286041859
881,0.9729008662568946
882,0.9861065274834371
883,0.9665758992313613
884,0.9688191196535163
885,0.972232119074525
886,0.9689685625827276
887,0.9598381172429787
888,0.9959709246611059
889,0.969588368543006
890,0.9840869650337065
891,0.9833416835571318
892,0.9819591984994273
893,0.9648506193727255
894,0.9931515426504878
895,0.9796043580367025
896,0.989502233782357
897,0.9842995896708111
898,0.9668795164912176
899,0.9682308063212244
900,0.9985772200040737
901,0.9953347456392976
902,0.9831080653762776
903,0.9823926827668491
904,0.9673250584677132
905,0.9415731659299947
906,0.9680769172197743
907,0.9693949254533302
908,0.9922804866873742
909,0.9777349538874054
910,0.9948505612835197
911,0.9908555375897542
912,0.9577991089343162
913,0.9961311130421079
914,0.9447961707447006
915,0.9855410332988872
916,0.9971128279564693
917,0.993021642876611
918,0.9844762189220853
919,0.9839740081698043
920,0.9470848502107738
921,0.9814159044623116
922,0.9809285855240296
923,0.9766347016990528
924,0.9769765455486182
925,0.9745356694338114
926,0.9609953219939293
927,0.9950208830617625
928,0.982005572518242
929,0.9728279568524854
930,0.9611453811735545
931,0.9740889201176697
932,0.9759355818200574
933,0.9874189854393024
934,0.9974030612648872
935,0.9990723513777616
936,0.9747481056703315
937,0.9836326493942824
938,0.9960905902594024
939,0.993317571752849
940,0.9878853117983958
941,0.991221311192916
942,0.9764509679088059
943,0.9671969794935726
944,0.9964172830375397
945,0.9880435702334971
946,0.9769343839602301
947,0.983298740744622
948,0.9399464756117641
949,0.9923168139946299
950,0.9998451831968691
951,0.9695921814442777
952,0.9917012967167496
953,0.9758570088814821
954,0.9632404545994383
955,0.969108524926714
956,0.9911763407152016
957,0.9860877650329234
958,0.9488024000462549
959,0.9950859993597742
960,0.9403822522442803
961,0.9758317982158484
962,0.9869598799318399
963,0.9787991803211139
964,0.9942816577652106
965,0.9936195880523907
966,0.9572753483449506
967,0.9964775374004287
968,0.9691097250074439
969,0.9909978721397241
970,0.9863595814375571
971,0.9971025626924248
972,0.9950122327869948
973,0.9924773194989093
974,0.9896321400209898
975,0.9938025046764606
976,0.989433132802389
977,0.9857895254464818
978,0.9768832041708441
979,0.9846812621491
980,0.956665911205523
981,0.9891907036423496
982,0.9490034940423714
983,0.9608503671244554
984,0.9784145872203431
985,0.9674054159480101
986,0.9938986538509582
987,0.9767158129561584
988,0.994858294697198
989,0.9847245677193166
990,0.9847613419411142
991,0.9895677366990955
992,0.9965037819191527
993,0.975854228196884
994,0.9885045070550481
995,0.9677609536799259
996,0.9788086816196516
997,0.9739099988311779
998,0.9608296112496926
999,0.9906801658760103
1000,0.9866436765286837
1001,0.9466882147981694
1002,0.9855925555647385
1003,0.9991819616057909
1004,0.9984665438839373
1005,0.9676402597632114
1006,0.9797837677720128
1007,0.9636620095013745
1008,0.9763979254730611
1009,0.9970152392085078
1010,0.975952183006406
1011,0.9731298329699078
1012,0.9949629462277605
1013,0.9802628850864855
1014,0.9715375788752744
1015,0.964352722966359
1016,0.9456026723817006
1017,0.9732170229264321
1018,0.9876131780086138
1019,0.9725591213451237
1020,0.9739933956067424
1021,0.991245933416116
1022,0.9727810492392742
1023,0.9627853639225582
1024,0.9817549690008456
1025,0.9957533829423364
1026,0.9634810975562237
1027,0.9871168086968131
1028,0.9943239419116022
1029,0.9840539210370435
1030,0.9898507879138736
1031,0.9732612325939273
1032,0.9859039554618715
1033,0.9866302262237502
1034,0.9681112094263452
1035,0.9845556562571591
1036,0.9495427495441091
1037,0.9473926470933427
1038,0.9804324262719194
1039,0.9962601209337439
1040,0.9404812409800886
1041,0.9798933413911771
1042,0.99103640337767
1043,0.9949285686822882
1044,0.9859659374599372
1045,0.9923463326015127
1046,0.9662489736200607
1047,0.9599742226825632
1048,0.9628011544928483
1049,0.9719329694405722
1050,0.9483108519471277
1051,0.9838186612875013
1052,0.9775026056517201
1053,0.9444936667498748
1054,0.9816815464574815
1055,0.9891218381848893
1056,0.9852401429919164
1057,0.9980579580693847
1058,0.9670207113488613
1059,0.9974813433693991
1060,0.953891074083958
1061,0.9828438330033253
1062,0.9893675310082245
1063,0.9707252395697716
1064,0.9978349058541474
1065,0.9826852121698976
1066,0.9726425616044134
1067,0.9801701231578005
1068,0.9818396038025643
1069,0.96648372029924
1070,0.9951389228654158
1071,0.975084858283227
1072,0.9903965013477115
1073,0.9692425368579264
1074,0.9595429891294198
1075,0.9981593705943527
1076,0.9748228173247218
1077,0.9424690603438586
1078,0.9721194380960103
1079,0.9847043170435373
1080,0.983886104039183
1081,0.9647095232615268
1082,0.9856649195712784
1083,0.9778871021129958
1084,0.9985190947432777
1085,0.950758698001594
1086,0.9862987144134342
1087,0.9962992142519498
1088,0.981264409229521
1089,0.9688122394515586
1090,0.9687719367433442
1091,0.9847808454897632
1092,0.9376585260499375
1093,0.9793604683999821
1094,0.9769208652957857
1095,0.9916277288307673
1096,0.9766742688508903
1097,0.984194687422245
1098,0.9950158738136129
1099,0.9322711383923403
1100,0.958087097117661
1101,0.987169217370974
1102,0.9935583849551038
1103,0.9902097234028123
1104,0.985332023748548
1105,0.9835915581015233
1106,0.9958260462752039
1107,0.9770337012450147
1108,0.9924472756154908
1109,0.9885993475862904
1110,0.9696096884889106
1111,0.969082002142332
1112,0.9811076112751393
1113,0.9979544687560612
1114,0.9788068919100907
1115,0.9744025769947123
1116,0.9868973267816062
1117,0.9790445374242212
1118,0.9692900435441861
1119,0.9794645837200668
1120,0.9996891992858555
1121,0.9938824283948
1122,0.9744092029004325
1123,0.9673452442641508
1124,0.9910759897550844
1125,0.9952072172028024
1126,0.9889687434399548
1127,0.9916060678160858
1128,0.9802750085292058
1129,0.987412537655655
1130,0.9678602877250645
1131,0.9705099164562857
1132,0.9491940969729977
1133,0.9970290304969277
1134,0.9754864521005988
1135,0.9753695012065277
1136,0.9794189902394704
1137,0.9982486725529272
1138,0.997965703553309
1139,0.9777608256818633
1140,0.9819312791734245
1141,0.9974161269469565
1142,0.9836099287059233
1143,0.9503058249701184
1144,0.978833639974709
1145,0.9564395417833982
1146,0.9734840987212267
1147,0.978345246554218
1148,0.9902290232495025
1149,0.9661720494207245
1150,0.9738446774015944
1151,0.961350017309377
1152,0.9878004048367017
1153,0.9985975287244533
1154,0.9863226372890967
1155,0.9956630421489602
1156,0.9932121919683496
1157,0.9646212740262242
1158,0.9527372183478874
1159,0.9868794250375799
1160,0.9646145720940881
1161,0.9958415646340883
1162,0.9889734965424676
1163,0.9901734572202344
1164,0.9714327417093707
1165,0.9852724988409933
1166,0.9972688812513415
1167,0.9933793113332982
1168,0.9878892043371272
1169,0.9315242016144645
1170,0.9941673256671898
1171,0.9827992661470084
1172,0.9987261850793631
1173,0.9644850456144798
1174,0.9532819852409965
1175,0.9582926252852957
1176,0.9679437008265004
1177,0.9995000489788864
1178,0.989606483915574
1179,0.9763449422695516
1180,0.9927971262823082
1181,0.9721584681551249
1182,0.9971818032205056
1183,0.9762621254162469
1184,0.9614555126586846
1185,0.9928833472877994
1186,0.9876952873653108
1187,0.982109545511593
1188,0.9973627904671529
1189,0.9548444142793412
1190,0.9928979186309245
1191,0.9960191268242039
1192,0.975407919602134
1193,0.9995825733508291
1194,0.9748999021343251
1195,0.9529748439681824
1196,0.977203657619989
1197,0.9954523512823616
1198,0.9733724938432249
1199,0.9701580558445343
1200,0.9838999895719536
1201,0.9720874498836527
1202,0.9908900405436729
1203,0.9484482153497722
1204,0.9964195617550082
1205,0.9645430795154349
1206,0.9925062431838685
1207,0.9738577598878075
1208,0.9891075700366797
1209,0.9830036754608639
1210,0.9877317859737205
1211,0.938099152236819
1212,0.9703512580652569
1213,0.9715053302970291
1214,0.9769447861513363
1215,0.9817952651262403
1216,0.9911998046620535
1217,0.9832314158437666
1218,0.9993610007906573
1219,0.9886358698688719
1220,0.989662001757842
1221,0.9882724181881002
1222,0.9943229943910874
1223,0.9926834988847923
1224,0.9940374673595291
1225,0.9708819580095955
1226,0.9704344195221658
1227,0.9816872914351545
1228,0.9582847226257604
1229,0.9810010717794969
1230,0.9680790466444124
1231,0.999724697063656
1232,0.9780490180260242
1233,0.9769601643506791
1234,0.9915485770251191
1235,0.9881840339472212
1236,0.9572920076370376
1237,0.970898959427558
1238,0.940162813647117
1239,0.9912501088444712
1240,0.9912487524013364
1241,0.9942155355329765
1242,0.9644503365508135
1243,0.9625457450511707
1244,0.9585002367357895
1245,0.9966791958062621
1246,0.9810778486256018
1247,0.9575025674224352
1248,0.954166386855445
1249,0.9663629612926189
1250,0.9635566151217069
1251,0.981903542640611
1252,0.9965083083459026
1253,0.9520544209648565
1254,0.9936876753905929
1255,0.9845609375100318
1256,0.9899452854520382
1257,0.9448975017057349
1258,0.9569586848574709
1259,0.9882657114791872
1260,0.9865766425169097
