,cos_t,k_gg,k_gamgam,BR_inv
70,1.0844283412818487,0.018228911466403847,-0.2053399802837135,0.24121295838120219
71,0.9808916147372453,0.05700064987004083,0.013316722144051094,0.11571144978206596
72,1.081235080229107,0.04094204578601426,-0.05896341361250196,0.17061066211716727
73,1.0003522462373917,0.03603587228784734,0.037671337645162284,0.10619277149335311
74,1.0812463893347122,-0.005958057140188652,-0.4221534303537871,0.21413091059914008
75,0.9564415309972794,0.0732312634172721,-0.03974553375478401,0.10902414855455433
76,1.0609515593750056,0.005471117359689713,-0.3413297949445277,0.15881969327396675
77,1.0430280473313303,0.04682666030816715,-0.28674579553459323,0.21016627191617596
78,1.0689615819385987,-0.02872671054489897,-0.2498643252287404,0.1649774187214178
79,1.1529499684942042,0.020853817877162627,-0.3850189428467192,0.3032750867538132
80,0.9274749462419983,0.08473170934854207,0.07787391150565273,0.018755654588244478
81,1.0473725102214808,0.0014483161347910375,-0.18681947484812406,0.17968252044795588
82,1.0477329867963459,0.05593718380244557,-0.562222183039006,0.2940524763611744
83,0.9446083559786835,0.07125343081460839,-0.09079439451234494,0.07134308001906078
84,0.9706642012303516,0.05009000074284564,-0.2132836330566577,0.09635869211311063
85,1.1088173923310034,0.005096630762859523,-0.3744040285504255,0.2620917489974433
86,1.1108194850078354,0.042944472447267804,-0.24349705618153258,0.3215643981931489
87,1.0113841104610222,0.011135996496276182,-0.2537182179356259,0.1608941434866201
88,1.0402862541144984,0.0006509263206223997,-0.30329585022932104,0.10873322972800611
89,0.957085996837971,0.019510924798833915,-0.26687111390765783,0.005563031111140593
90,1.00783308427365,0.049136736612414786,0.149897785428807,0.09732418560245296
91,1.0243388727686413,0.030528300863443082,0.005367603321870737,0.11220916217868569
92,0.9943434892505332,0.00044382844835985386,-0.05883680281858089,0.010621348562095484
93,0.9253079438262071,0.023794735831633856,-0.24555357171245623,0.055788486053641756
94,1.0271470681270527,0.028032526353141324,-0.2533464707682054,0.0737903260537732
95,1.1534402897656897,0.033787547245819546,-0.3082266679102734,0.3412986206400871
96,0.9179479729495912,0.05504426137034249,-0.3181834512144074,0.054403776971807274
97,1.0371953162996723,0.020196590751138298,-0.21917332154883865,0.10564878687765906
98,1.1303367571176213,0.033561698410364646,-0.25911270336762016,0.28838600653806695
99,1.0830069743749358,-0.017650187363840265,0.009924697086898526,0.15026451911094685
100,1.0131797472497759,0.07057357729234197,-0.1886758080400392,0.18399912713709818
101,0.9550302717465309,0.04839260688105234,-0.16685265331093352,0.023688539783692602
102,1.0361807750804866,0.060345657167948624,-0.08332467359528503,0.19407260623787997
103,1.0479380841190145,0.019383135532049865,-0.35188729029484084,0.20923913480378054
104,0.9972925796319874,0.022979546640742723,-0.1903264557431301,0.10624595377788039
105,1.12392941911695,-0.009650960217143074,-0.318336059352162,0.25451609595911134
106,1.051810944476208,0.026681973536593708,-0.1588358685367857,0.18991620890065247
107,0.9397865853190678,0.033954998539549315,-0.14102633807428036,0.017951879760598227
108,1.0056390789385563,0.04405440386207354,-0.004000844709235812,0.09235104946919442
109,1.085609778405024,0.027903706237908145,-0.10154046201140088,0.19003892675606568
110,1.2023809651585875,0.07687641346784707,-0.3035060217026391,0.39662938422096095
111,1.0511775492442288,0.0347386853985418,-0.08098700317341886,0.17108789642602334
112,1.002170175250925,0.04606244412283402,-0.13630225222986023,0.1235135803748699
113,1.1128888336154377,0.017900623990573454,-0.18118170639342474,0.2564063005159435
114,0.9955392083515663,0.029077121267633142,-0.29239297662987973,0.10039619934448335
115,0.9542244722902968,-0.014766808106067692,-0.2793381957734061,0.01774782676962687
116,1.2422442654845374,0.010815834035162602,-0.41599797732472027,0.437792816659891
117,1.0877700909065826,0.07276162224578123,-0.22439027988580332,0.21566110085181955
118,1.0868431193886374,-0.04474212409778409,-0.07813201304747916,0.13108641339553911
119,1.2464085033529435,-0.06645165355739348,-0.07518426125421596,0.33466557627450527
120,1.1643782541259307,0.026942876992849644,-0.4050131919645649,0.2872412011474738
121,0.9726889985135185,0.04912802940157821,0.12587167093732232,0.015129888724175977
122,1.043301147864123,0.010570852288364496,-0.27876813687425456,0.1704197746744221
123,1.09367789553649,0.005601906277821459,-0.41970380343153596,0.255715804889984
124,0.9321053273424823,0.053937165953451785,-0.3936220956308104,0.05541423583992698
125,1.0143429742645016,0.02343429310630498,-0.3959714190457535,0.10621597441829247
126,0.994892565254667,0.0037414221473227316,-0.42565487289514187,0.10384440956433955
127,1.0227083345008459,-0.02038081093045118,-0.48233728790119446,0.12199424246125985
128,0.9549748461186767,0.047524303858932866,-0.12650591648972825,0.0269664819324264
129,1.0590080410454161,0.10259602260111411,-0.1085804129316271,0.24546699773379488
130,0.9846419965356302,0.019805576774839222,-0.37182977074418955,0.09949193437808089
131,0.9939040838273447,0.025699729492577955,-0.3319057626148641,0.15837188037070235
132,0.9533490247728121,0.0643628431086895,-0.09584808669675211,0.07940422913974444
133,1.2369243259574758,0.09274128341419441,-0.27547061205461154,0.43302179572163746
134,1.0099171744486415,0.006059582200513655,-0.0741774175051343,0.03354300455373029
135,1.049242020734824,0.029183281541330548,-0.015640680358945558,0.14652443950386745
136,1.1872758613149,0.018710780830005547,-0.04196047483035767,0.3327243704692686
137,0.9863763137742272,-0.0034565266203232803,-0.257213746110912,0.024713317054322222
138,0.9418921647703331,0.07739099717611246,-0.6292366164177444,0.15670144866945923
139,0.99280396064776,0.06297848989945372,-0.2138662053697351,0.17354386152500018
140,1.0103141220857046,0.05085592346772358,-0.3114006614471832,0.17513440307367317
141,0.9877650834073719,0.02210767954994364,-0.039025048478647295,0.053809798187485464
142,0.9837184407165082,0.03499826382937828,-0.10288279229576111,0.07859012108347846
143,1.0934088637868755,0.07532158498147246,-0.32165049739728047,0.345838717500343
144,0.9024573379796654,0.04572509191582685,0.004243291238797298,0.002836617983913464
145,1.0134876118233425,0.0037745658124285555,-0.5593963078047424,0.14253972021463224
146,1.0633774135955627,-0.028341914384263957,-0.2667207311466999,0.09722561547690071
147,1.0747479465260326,-0.014653730579405146,-0.0625577486877055,0.1772828452884111
148,0.9764413770450573,0.01931781763769876,-0.04512385946356405,0.0849178803765765
149,1.0071448632660185,-0.031517442228141165,-0.3898580965959865,0.11096824724044183
150,0.9723555577123242,0.03476295422637981,-0.18880730085025083,0.05831825847943966
151,1.079710073276784,0.011411249985967951,0.3190396304308042,0.14478767187871588
152,1.0323804239408987,-0.014789198274559368,-0.34011398160405587,0.13256907574671156
153,1.0549635756863638,-0.005391299982013216,-0.3038687853609934,0.12259036338682114
154,1.1134278554651684,0.03164622343130231,-0.42272971795706915,0.2708704260392583
155,1.0749188061245734,0.016286058085043867,-0.131176917016985,0.1840784247690634
156,0.9945268589839433,0.054345523546952,-0.11912742198385967,0.08515248094575589
157,1.0124660910212424,0.02239818500010473,-0.25309226803596624,0.09971785978363788
158,1.1359502643081871,0.05085996686530143,-0.3884891886451666,0.36971659683250985
159,1.129036457746549,-0.009651706589936235,-0.16426887050371747,0.2509468750325972
160,1.0733426689981862,0.04412998644373206,0.13662298198676082,0.18371607694472142
161,0.991747356223443,0.029271472473558637,0.006298677092695937,0.12278767905744048
162,0.9675912300757803,0.0033873180318141696,-0.38955240088292875,0.001402401655866907
163,1.0064729052199723,0.017050380710296357,-0.05901469707687171,0.05131820736905389
164,1.0343743536867036,-0.03824060610243835,-0.23399089735496587,0.07694706309416993
165,1.0100466021266676,0.051783065415644855,-0.15719503228051313,0.1054179433785682
166,0.9655656198444167,0.05972680242513466,0.003463024086709121,0.0524997147678225
167,1.0859940505796777,0.04243001386652404,-0.22847781778168202,0.23723441546091206
168,1.0777209287951066,0.027632442095982236,-0.12539193525142445,0.21247523049667194
169,1.051746241225743,-0.019651353820537586,-0.1612038143237582,0.17281457428747898
170,1.1939821561534965,-0.045255608466917806,-0.30949793200566095,0.29651866402836635
171,1.012482294644785,0.004014890301860301,-0.14290484691353061,0.1037017539143415
172,1.1581937171828247,0.01863630611971775,-0.5204362091228638,0.3595040560278894
173,0.9528379496569277,0.02035470833035014,-0.36536226913840425,0.05299803730105479
174,1.0133552138089665,-0.0021880296745470235,-0.14179920798858328,0.09350462371784189
175,0.992098055325639,0.047306746032588026,-0.4100814509563927,0.09421336746160697
176,1.005605622728337,0.01939889674327039,-0.13937265917192748,0.11258673301361781
177,1.067856520284303,0.030392641131227277,-0.008195141514982573,0.19727102152042403
178,1.0106231289381407,0.02831398043005251,-0.07452671141365469,0.1209109542545467
179,1.1495110037119196,-0.049843891253274,-0.5387408639007114,0.2593255274978603
180,1.0969336685914408,0.0859306320896531,-0.4730346690612548,0.32282819890783937
181,1.059449976938742,0.06329243681669727,-0.15879071550628354,0.27828118229386906
182,1.0209877071791846,0.03364446430866143,-0.24523498485417294,0.12511594334668255
183,0.9918652042046787,0.09132606248743666,-0.036805564170829363,0.15690057415410874
184,0.9827454820580348,0.02880592554346436,0.09600006278129353,0.05498606608518195
185,0.957860072246954,0.00018697445246197014,-0.2986209016601177,0.08197140879638995
186,1.0529533180212822,-0.002922657490491032,-0.028871603070526025,0.14758956382095825
187,1.0885263190251935,-0.007194553730920622,-0.10851579700703487,0.1885845821482663
188,1.032946895789031,0.03698117703176656,-0.26599734162497135,0.13418875138703823
189,0.9553104372584444,0.007277069628200005,-0.2144677917343128,0.015593656312674259
190,0.9820576333805064,0.0401369365568678,-0.07072044041839876,0.09274119007246207
191,1.0004988671465587,0.026977064916814224,-0.4246277295239598,0.10555166407302916
192,0.9987936285342511,0.05067792028335104,-0.1785288099379748,0.06532574940443125
193,1.1475063085925685,-0.019868879557333796,-0.31064620594000464,0.240410575475094
194,1.1736976427662589,0.07933533606976946,-0.16439891284551428,0.3578997161990052
195,1.0151120150291533,0.020878197032349673,-0.2862567604980967,0.10037995223281601
196,1.1837635228605001,0.011465489949281395,-0.21956829273286482,0.32692249544758034
197,1.0039917681731003,0.01792686482360853,-0.15552717561353435,0.0919401200684728
198,1.0480202679436734,0.02124539007629231,0.17065859442553877,0.16093836073095838
199,1.0025590504808013,0.09347583693499609,-0.12445176405981759,0.18594607753522302
200,0.8958038764557957,0.06789457675379125,-0.4225269968727128,0.032925536843807154
201,1.2613775904527746,0.06888763287828492,-0.16100768220862627,0.43348373451626465
202,0.9558490183200046,0.011334223788091742,-0.40481071851351447,0.013324222243256578
203,1.054701031735043,0.02121692718381945,-0.24058437620679266,0.19095045846037378
204,1.0044697073068056,0.06020974221484851,-0.19384186860548877,0.14793657849165276
205,1.0686124655208051,-0.046506844794624705,-0.3313309723771782,0.13739848838055352
206,0.961369020254544,0.00899048917961126,-0.4707920341000961,0.016780194704180768
207,1.2084718760425779,-0.0030093788992587717,-0.08971150135816566,0.32066318725893994
208,1.1705047295438584,-0.02968550821377427,-0.2714115394294572,0.2974836964681731
209,1.0104759127736644,0.034863061850463666,-0.03913639424827161,0.13662231859163393
210,1.1270906700778502,-0.009239427917830424,-0.28280694628937086,0.27343725931102436
211,1.1165388321621699,-0.0022247354170271145,-0.19996327666667332,0.23484261086600178
212,1.0281693312421238,0.04034320089558164,-0.05594482123158305,0.1584297395417727
213,0.9309912685220755,0.05201729955636192,-0.35526737945973247,0.03977250383425831
214,0.9151536265441091,0.059394763013267474,-0.2436435354358618,0.01634821773315711
215,1.1289136870464833,0.014332745425799154,-0.14584499339304116,0.2768595232517532
216,1.1675742794943589,0.028435313007670812,-0.22218785270388458,0.34152795073795206
217,1.0984757319047855,0.02044045737481129,-0.006216091152711711,0.22617771861522445
218,1.1086414508619187,-0.007667091715918922,-0.3149318654097248,0.20001373449549487
219,1.144241049853917,0.030077969171187116,-0.16954596238840458,0.27245989736513665
220,0.9917544651201773,-0.0045743489709303,-0.3202689488341446,0.06747070906850315
221,1.0979143674845222,-0.014054466195600801,-0.251994870224037,0.235116916902622
222,1.1128266642306626,-0.008807945034606635,-0.3169631957316872,0.25744011919722665
223,0.9628502279514038,0.023154897977675122,-0.12943663769719477,0.08610187787707478
224,1.0168890424118338,0.03635749068338886,-0.03162495850050612,0.08837678245705752
225,1.071886410506725,0.01978034285288278,-0.03545286134408393,0.15897637226514374
226,1.0046286452325368,0.040693247334392495,-0.17511917081811773,0.08030515747289703
227,0.9971027911657794,0.05469184192720218,-0.2055483865512302,0.11991428287382472
228,1.0868524756272953,-0.015634899941173293,-0.06843549655897357,0.218909716224697
229,1.019707838413776,0.004023361883177689,-0.35328215955331327,0.07528820237110806
230,0.9986448523770748,7.616428516085683e-05,-0.02440771856150792,0.06951250277079124
231,1.0125094930069143,0.07245248723898953,-0.2750772842774036,0.20911982201010998
232,1.0485874051930983,0.018250548016466195,-0.1262734637724621,0.1614902627103992
233,0.9686001804820741,0.03639627601424035,-0.2978455361136163,0.08831061094791223
234,1.2042379004711579,-0.04112836076915632,-0.525795291905263,0.3517664569027604
235,1.0944861972683824,0.05184164924059603,-0.18472957619133806,0.3057166035462452
236,0.9038789707507402,-0.014994355102593074,-0.5753896102179883,0.01659685773214524
237,1.0191177409789625,0.008437099367944007,-0.16460863462012587,0.06857393415627439
238,1.1293422296448785,0.045460451447098316,0.24796501687954325,0.21631823000956457
239,1.0538948402754507,0.031185919399688164,-0.04461236374763891,0.11933131643967623
240,1.0722470605267025,0.038032742451847255,-0.0642574108879334,0.15533177212047666
241,0.959397965384561,0.01107511729364607,-0.25481545762181945,0.06741931047699037
242,0.9852885990609178,0.03654839948286459,-0.3825427867080732,0.17066583773873026
243,1.1724933931441037,-0.06474495883053025,-0.6688737935326241,0.3001969910457952
244,1.0073054076786594,0.03351168509612721,-0.04453446126725341,0.10803814559359717
245,1.0203846139089812,0.014032859986238782,0.14267490775401842,0.08666917894251489
246,1.0758413886275067,-0.06576448367126456,-0.39354231309943394,0.1495585296269087
247,0.9798606083531523,0.01914986800033393,-0.1883747819745637,0.04792123652555376
248,1.0261504727599118,-0.005045991625968686,-0.27737665187363725,0.12938916730009645
249,1.002123785300753,0.10767092080944683,-0.1542894715063735,0.224324778566355
250,0.9905259897273736,0.028070710440726523,-0.09588803080698077,0.10200978919533879
251,0.8980497500015883,0.02683362644427345,-0.28141622700641045,0.008835454678309873
252,1.0338441019114166,0.013788717288158616,-0.4048416512803591,0.13872587716739637
253,1.191116843611509,0.03383143226975488,-0.47845433909322765,0.37249831736345773
254,1.0086884674474217,0.00240528242265782,0.2060084909139471,0.025524625691796532
255,1.026732120510594,0.029049720710972553,-0.3275200411500186,0.15599322451309544
256,0.8739348677016369,0.053510478576799886,-0.3287433109020127,0.0038980254564142253
257,1.0968881618044504,0.017026711696790143,-0.4167345350658737,0.24164620827002686
258,1.0635576497520476,0.045349536038947584,-0.16767031846125813,0.23480884559792756
259,1.0085656931703852,-0.0008675249621424908,-0.36405994569583444,0.050023167738227015
260,0.9674386316840542,0.07860247668259467,0.16009832796783152,0.01979963698044057
261,1.1459417748710274,0.01861809708989018,-0.14389315919087026,0.2852687217371746
262,0.9298137655423773,0.05682738672422661,-0.3361213172473357,0.08470124925587894
263,1.0799596028047982,0.07541214560636769,-0.0009294300770247288,0.2819754902652939
264,1.106966840224936,0.061925486762763285,-0.049165476416233506,0.22704653731488367
265,0.9797340455832756,0.03457754525790115,-0.13437363046040626,0.10295714929103733
266,1.0386193752448867,-0.006389382382596825,-0.22078293993474535,0.15985786543763852
267,1.0516416205310188,0.011814328765391294,-0.20935885139068347,0.1749517780493856
268,1.080541187806065,-0.019234657975263837,-0.14031604718942453,0.1393914843441878
269,1.1192736985425193,-0.005454335945968836,-0.13475686589490718,0.24130357022970866
270,1.0667364250014888,0.01965366884475145,-0.46939579959602357,0.26223828251386755
271,1.1590846136591393,0.019732916709939208,-0.3341539876377726,0.3222423147119064
272,1.0044210151064314,0.055745009520397404,-0.08044011040018506,0.15184617088874988
273,0.9944067864555407,0.03773688288026997,-0.05915630500123331,0.00863806335835303
274,0.9670826795917261,0.07118149198456074,-0.27464419107384513,0.19276941396158206
275,0.9698772125363195,0.0975470816661128,-0.3092039710061675,0.2222881646328926
276,1.0251066769593324,0.011004487121386367,0.2258571004015329,0.016230597453332336
277,1.004960235841325,0.01083380287049843,-0.0834630225034286,0.04993782129918919
278,1.1342344636369475,0.03981865576215812,-0.03630136191212863,0.24061985999902102
279,1.0372911129844904,0.012947621193385737,-0.40833046047270427,0.13904832050678287
280,0.9652588726498271,0.025084665751794726,-0.10754259134558788,0.028913320414495125
281,0.9905917569840622,-0.010907512259022291,-0.29944520217314424,0.04133033143477011
282,1.0573932510448711,0.006405527261855613,0.20746822468134066,0.1086015479208316
283,1.1030905983936017,0.028876930183879185,-0.2524392999940309,0.27605754048457415
284,1.1141712114740059,0.052112083354047246,-0.2727642170125616,0.2488010178659929
285,0.9143984247676433,0.10636768382657336,0.01536852732244387,0.003127218118329174
286,0.9594475856152208,0.031895584012429576,-0.37824908634261656,0.04645558676689238
287,0.9705687881210109,0.04170428255843262,-0.12046587626746433,0.019594037538039177
288,1.0901745863634824,0.030465011640314392,0.036915321531492185,0.2000745039912546
289,1.1457983426062701,0.01649173684078241,-0.0798658105642649,0.32765919224145007
290,1.0346312092770065,0.019398256153339472,-0.153910173884113,0.11304227040938722
291,0.9696326518762057,0.03328911293550356,-0.06208311056801841,0.03634694758276111
292,1.1213209611688026,0.007515422815986838,-0.12953567735290056,0.2510860298044567
293,1.091588903641978,0.03051912422378228,-0.31981750561223465,0.27299829164464273
294,1.0008233263523205,0.015409820885448719,-0.23619111101452683,0.14545632984495505
295,1.029400194078612,0.0003509783373637741,-0.07246206740984457,0.12027509216375158
296,1.1389307867980056,0.07122736053929013,-0.18104496240222528,0.3776192175568544
297,1.0730372513154907,0.0035552084618788306,-0.522239735527757,0.27153642648802956
298,1.1462817734641417,-0.016106763225726947,-0.33418225052771117,0.3092043985106353
299,1.103466285500152,0.04002337217402043,-0.16807392124316428,0.2328401958833614
300,0.9210856908581914,0.09295433634903481,-0.0458774129957924,0.0803004528225655
301,0.9553259214715496,0.08521929219350932,-0.1610576394282623,0.06562883664109863
302,1.004190113479364,-0.00028197395184093726,-0.09269616190385813,0.11934248673318477
303,1.0613952786514838,0.04849941579406023,-0.1928261152446043,0.159379523944659
304,1.04269078413619,0.07720614597288747,-0.19547750244147508,0.24056746254604267
305,0.9575677876960086,-0.024940522634520075,-0.2789028052283394,0.04432048184355764
306,1.054455050988326,0.046728740006300035,-0.013973615951140328,0.20578604503517
307,0.9554643866546987,0.07979107259164783,-0.1417209553449707,0.07243455340204492
308,1.0590548987747423,0.03926898247225255,-0.5867904384101638,0.2507133965260442
309,0.9810222630000511,0.03499817712582802,-0.01855737734153176,0.028929471320352035
310,1.0034392460253467,0.0547491488638111,-0.20597148553828304,0.11179450331834426
311,1.2043115000758247,0.06424808935853785,-0.2120932852386219,0.37823127857337846
312,1.0008778239393934,0.03444453291778133,-0.15099281765725905,0.09341091316819863
313,1.0355521957499334,0.0008449252030566842,-0.2241507180315263,0.1182400179070113
314,1.1456264547555937,0.04817957389630547,0.05013874989708389,0.32227795230658607
315,1.0827512666581565,0.028270782028166894,0.18275159442536948,0.1430563709866223
316,1.0776043734855214,0.04024172702035396,-0.03415025109946934,0.2130700778196065
317,0.9386022296351696,0.09943190145155678,-0.3301571907608537,0.12124302337705818
318,0.973298896122492,0.06581997367314579,-0.39546167789970843,0.17972018217473415
319,0.9966010871516341,0.04493084483835172,-0.14132955396083982,0.061755635146916295
320,1.1185975899125453,0.03648698966377226,-0.478293944182694,0.3227933757340835
321,1.0197366266254473,0.07269254387019841,-0.0477129246566223,0.1675015364537733
322,1.0409730864813918,0.010395779159784152,-0.18052098630926755,0.11286656552809711
323,0.9753091120707625,0.02847397959671405,-0.046040394226108006,0.041931896623311996
324,0.9713571520017881,0.03935344040047952,-0.05474166632992003,0.0010888648584160832
325,0.9864356467647188,0.025285790574640598,-0.059496022675418536,0.07918688537820957
326,1.0039126447480324,0.02099754160972438,-0.3160673895475151,0.05681370342543566
327,0.9588024747000845,0.06814312462977493,-0.33785392196664155,0.12888859445626927
328,0.9699084780884877,0.06627619861449977,-0.35448590166136396,0.07465723678174047
329,1.0306872067077932,0.039511030094521386,-0.34630994933194664,0.15048852480800484
330,0.9696825938345188,0.07575616136563923,-0.16598406458824222,0.08782938419403696
331,1.1675923921383997,0.03399398570377188,-0.2186347479720816,0.2791492961925731
332,0.9250493973640393,0.05670427448471148,-0.1020700419685476,0.013900394516834058
333,0.9489880235948978,0.15280244507692642,0.02570189210703966,0.12204119701117855
334,1.1560349413692472,-0.0739280645565778,-0.4761333039177358,0.2546087274560738
335,1.0260877750917201,0.10938222655214981,-0.10398542675999298,0.2312773440917995
336,1.0392642804319923,0.04288026303987386,-0.052663739325703576,0.1598431879627616
337,1.0137271331756044,0.021493835112359916,-0.23778825799030565,0.10614131534608667
338,1.1411475062945464,0.03656884496228911,-0.11969799837258474,0.2821883253732328
339,1.0628215866411537,0.05980830719189133,-0.18061101308362348,0.19852091838759225
340,1.1342301046722851,0.037816250577055247,-0.09863258865243926,0.25022555683666864
341,1.0521745362776989,-0.005454475867397722,-0.36082503428819845,0.1941594430689527
342,1.013601698158923,0.05158120761198111,-0.160936992113529,0.208500289842195
343,1.0771197764481073,0.05414966701873708,-0.2901744604168312,0.25109759983257296
344,1.049013730537188,0.034076301687313695,-0.20700677809018286,0.17014502011586288
345,1.111974478801378,-0.011506941721578415,-0.4862356709910647,0.25731721229738425
346,0.9788823961644221,0.011469285313680768,-0.2131920950275631,0.00046898744805359827
347,1.0594618614584441,0.05096228995365275,-0.2701245326785905,0.1736454063573887
348,1.0928196425849641,0.02101648836128632,-0.35463000432909264,0.22981511709467234
349,0.9549236296263263,0.008328102781741864,-0.16132379211900205,0.005514379250027876
350,1.068232658512623,0.008076160852857422,-0.1748661617580733,0.20793532142830257
351,0.9813182648699302,0.06681405128164156,-0.20341448291443265,0.0976971137118536
352,1.0916996214772872,0.01533326113535314,-0.02214012741181233,0.16711872428781233
353,0.9317710948110824,0.03754527361620692,-0.14302934885535007,0.05938267633096542
354,1.0547621294180736,0.024795792039613504,0.15204669130210918,0.10701481209414075
355,1.0540214786159536,-0.015411741554324919,-0.250736973735321,0.1544840518951999
356,1.0055439132944093,0.06650609880376743,0.014172979418817306,0.09725797504752332
357,1.082129202704493,0.006539407066819554,-0.30352651968012534,0.1911875040280113
