,tanB,cosBA,k_gamgam
0,1.81316829603112,-0.12529747031487365,-0.2193131070180302
1,1.7314224362396944,-0.28644630072963884,-0.2523241556088612
2,0.6907661013350898,0.07251184456867783,-0.08946645759531785
3,0.5095798742107887,-0.06521110811093944,-0.16760312492449903
4,0.4771879379673103,0.19498553722808615,-0.17092759269613966
5,0.8830264492833022,0.07297554629355918,-0.18360672249185706
6,0.571321933553347,-0.08933031232082445,-0.1147063330268733
7,0.8713610064359488,-0.2506195516547997,-0.23738189396956622
8,1.199335889671228,-0.027953258735069042,-0.15357096636454626
9,1.1580601169878806,0.23030547646685035,-0.3161417331940428
10,0.7447274593460085,-0.0008815827485495892,-0.33906837272900087
11,1.5200747295238508,-0.10262835789588481,-0.21397158088141477
12,0.718373352868348,0.0286354965120751,-0.21737423960571078
13,0.5692174145981083,0.13649390113021048,-0.1200733928235121
14,1.6980352883142205,-0.21098536558685155,-0.1196801094351358
15,1.0304805000430368,0.05518746335343194,-0.20698372561341294
16,0.7946498529949526,-0.012946184530379712,-0.0068338675765028944
17,1.170906612995656,-0.25375494105786084,-0.194482424795875
18,0.06949943763761468,-0.07893263239968693,-0.16987723396849863
19,0.8604413531891133,0.2155281078834052,-0.07261494541496406
20,0.9733046305899667,-0.10628570986665833,-0.08461544915478182
21,0.5471334612447526,-0.04635435461266153,-0.17354470540661293
22,1.841642796683276,-0.12800117892845153,-0.25879577135759513
23,-0.42017104785106896,-0.019753132104810722,0.0255754925615351
24,1.0272996065915887,0.2635359202492953,-0.2785464030738625
25,1.7971826435029512,0.19565586307696198,-0.3183217656578109
26,1.5682175309383315,-0.029217114396541524,-0.028041381122812542
27,1.53259371367188,-0.21851976118735394,-0.2624045276418996
28,0.3726950402971959,-0.0008670577421440381,-0.16103291808298997
29,1.818909438158105,0.18936210444245724,-0.12896356983896784
30,0.9977546522609267,0.14563690834691342,-0.028868915723310573
31,0.5790375211319572,0.2519592044038823,-0.16937014165452693
32,0.9019689136109617,0.1421591859604031,0.18707647039601843
33,1.7284139193324075,-0.021032539810634063,-0.07908046569501126
34,-0.05661380972059771,-0.03186754720162141,-0.18096621010699718
35,1.0464364693912662,-0.22089785886053281,-0.15009287511981673
36,0.9196368847359933,0.08421252650479688,-0.23761424001196785
37,1.7879852558447265,0.13837531353516258,-0.02129726673347313
38,1.4266304469033106,0.0031917710381606235,-0.14045095573575095
39,0.9641757566588347,0.035442254571048645,-0.028501854112110342
40,1.5401818806038206,0.11426466604125621,0.06734365824769939
41,1.207268431205856,0.23020221021734183,-0.5398712687460574
42,1.7554831713761594,0.28088874680805165,-0.16544097666896987
43,1.929392538885251,-0.28654520896533175,-0.29056300885237973
44,1.4502047693882152,-0.17833993756104705,-0.17115536749321952
45,1.811799109554196,0.02918212718994808,-0.4043647995335117
46,1.6919242160133858,-0.04264231508060179,0.01135518355435472
47,0.7992680495249398,-0.2261012734381906,0.12614291026768087
48,1.2131495677149575,0.26438193982379293,-0.3999781178784308
49,0.9549163585204496,0.19450281349703885,-0.18159470329678606
50,0.09305539267129492,-0.013594069149420643,-0.27011335112632506
51,0.6029853546997015,-0.009167887640161757,-0.12226587858080265
52,1.7795606931808634,0.24939231273268636,-0.19798507600204363
53,1.6890685230361822,-0.08180368179584453,-0.2392426342845371
54,0.4474713198289484,-0.1853492042051812,-0.04142696331972736
55,0.5963457041379008,-0.21562766028697422,-0.18808978165621004
56,1.6090866969199962,0.029928778002989473,-0.1816629390562552
57,1.2847228475324797,0.09566044844610383,-0.09913050322079908
58,-0.594206552426742,-0.006651730666327453,-0.3121881704143913
59,1.949117118267456,-0.07591845756425858,-0.10729558484763296
60,0.48703873001207254,0.052009689293357586,-0.26132650527591894
61,1.7383385643498066,-0.13388773813301091,0.06848809129367414
62,1.5094942605745314,0.08042977614158657,-0.0027417705632720446
63,1.7808666471626173,-0.1698400241575877,-0.2345913429214002
64,1.4813587767169496,0.27634611255943153,-0.35930769306546934
65,1.5517266131950156,0.07551482977037643,0.06911132422521524
66,1.6695409807871306,-0.31210228509175186,-0.2687654120160166
67,0.7058217805313451,0.1816175548924881,-0.08595083442009178
68,1.3733821564844142,-0.09051742375089249,0.03423600345921472
69,0.9957627091526089,-0.1408812216150138,0.11780578311693082
70,1.9152831863810929,-0.31256003884468087,-0.35241487959958206
71,1.6119685790742304,0.20874741530103263,-0.32571111942677755
72,1.8338858622886225,0.04512903887942324,-0.40996441723402316
73,1.6501588187034706,-0.09098896049199198,-0.039309523999607104
74,0.3779117334432931,-0.07655968572916332,-0.011992033435783398
75,-1.1948348927211734,-0.004552841965414459,0.07083578974084492
76,1.3680800034913296,-0.06432316529674496,-0.0031265609989793025
77,0.3458319016211881,0.033702726949017735,-0.28989986749115393
78,0.8688503293726303,-0.09046517112176745,-0.29219257989048986
79,1.1288713343215275,0.1256470269182121,-0.24408279712009662
80,1.596022502333345,0.03570188417650086,0.10172346157095097
81,1.398541909725025,-0.02617765139054025,-0.07288544797173638
82,1.7568012873155283,-0.14446769119879105,-0.25869382374378924
83,1.5134411470063192,-0.10799678360340884,0.06859244445767973
84,0.10856337662052395,0.022166181104235683,0.012987333616939378
85,1.571624836961135,-0.14154136178918691,0.015086266499138412
86,1.3775638939849082,0.37603133980304215,-0.48032557109460994
87,1.188879073070293,-0.1694443768403751,-0.1671466214828793
88,1.2264093629865478,0.2368494123510273,-0.14538446979607716
89,1.6053410559566386,-0.28017352665701445,-0.09941199093932093
90,1.5232713545659808,-0.20332421754857813,-0.2195097721534741
91,1.415239626225811,-0.43122888706934825,-0.34432771013238717
92,1.2751632451271329,-0.19094552906661244,0.06004873700403762
93,0.26431720317436724,-0.11673183570212313,-0.02518343082231539
94,0.7605558429655577,-0.14481020827868807,-0.2849200509778803
95,1.2265931301737034,0.26969360069133297,-0.2842104120597968
96,0.9624395100373571,-0.10422578609906787,-0.2632839777749247
97,1.5363279886354178,0.1263795402193384,-0.2511042921774949
98,0.723840896667197,-0.12400647679900795,-0.15645468072878527
99,1.278608972590468,0.17026816087580937,0.04035517812232814
100,0.5785832744596844,0.13258787619739404,-0.1181789570482624
101,-0.4484414481589205,-0.015065783688074041,-0.12991937729885505
102,1.084647346007959,0.2664306655847592,-0.5154175758937921
103,1.2352446720900887,-0.15229773047930123,-0.24150146381949947
104,1.7711495227863856,0.03981612859237099,0.11960983880807013
105,0.24611266770161244,-0.07222423419041246,0.11153771205304527
106,1.2241251527753507,0.2267202611202168,-0.25156366600893476
107,1.9439237035973902,0.2241081980116592,-0.15454700050893255
108,1.7260613526206185,-0.005313544091650163,-0.06406494291446257
109,0.04277593848494843,-0.04016036281093702,-0.15177198369668768
110,1.195096192773621,-0.18757472704526035,-0.14776526754332933
111,1.4341690021382996,-0.22340371674424744,0.06315362899520452
112,1.2169950789500374,-0.026237843228600333,-0.20827732882234457
113,1.4178296489220816,0.13255854733609423,-0.315048172229193
114,1.7533255064621684,-0.2616119682843807,-0.2092855750683711
115,1.926895875092987,-0.09086284473580772,-0.03813486130274553
116,1.0778355619866737,-0.22627275365901334,-0.288934900315447
117,1.8098296459197338,-0.012566972387821784,-0.15253522817379722
118,1.7381760055376523,0.0011271503749575862,-0.00674479205125586
119,0.5166160652828466,0.20925225830404268,-0.3116305094439674
120,1.3019258193206944,-0.3094658039977064,-0.13150663779192379
121,1.1481368154243907,0.16475110601055637,-0.2767344060752915
122,1.498955579579918,0.19391439466404373,-0.2491376364669367
123,1.27590294276324,-0.2917243681914121,-0.11325312641663578
124,1.71501557302645,0.07269709202951946,-0.042014935292123606
125,1.5032309334171543,-0.27026077984358055,-0.1181179174247233
126,1.331403915328087,-0.13888702122847565,-0.2603217778609154
127,0.8361212202400847,-0.24692994013598404,-0.4169622485532586
128,0.7786980793733518,0.21050659643103328,-0.28027626498212976
129,1.6116526987271398,-0.08018498704699807,-0.23595981556990872
130,1.9263690752840166,-0.034052890307029904,-0.1523779536156295
131,-1.1805784998614157,-0.0017060261495335238,-0.2963044503647761
132,1.4252285341014237,0.015408825567534201,-0.03555415195051709
133,0.9089465621005836,0.15673673847166011,-0.18113894445045628
134,1.5111658864137087,-0.24982507925013742,-0.3628389673278034
135,1.7541718570438891,-0.08474730764394905,0.07598557931361803
136,1.5685354873918596,-0.25186895605246706,-0.360882947900153
137,0.42746092383268613,0.09217754141030529,-0.16269787322548981
138,0.9034270580763122,0.07387381642551344,0.1884078052939879
139,1.8221284656489694,-0.28680777749873365,-0.22991484192050263
140,0.9690021117186755,0.029433874775853464,-0.31781720612775977
141,1.4550503233405108,0.06374622628742163,-0.3072922505809749
142,1.3236782661732365,-0.2860995129290085,-0.2878246706949191
143,1.4382157886689921,0.31882968408019585,-0.16976249579568803
144,1.8159157591460309,0.2750008587212972,-0.43048623420007276
145,1.3912826964547942,-0.2730103923627546,-0.3333529167287466
146,1.0546617131286278,0.2648599493044246,-0.2675448616814118
147,1.7035434295993062,-0.03623178687888162,-0.0458255023602257
148,0.28002055638504975,-0.07796179194610586,-0.37564878576778515
149,1.3164371119247007,-0.178492907690397,-0.182689269179362
150,1.3903059713107067,-0.05198339475058786,-0.04927148245807922
151,1.2755641565263482,-0.24214095434553307,-0.07366530036732451
152,1.6747616175178304,0.30758894955120153,-0.23566211372625237
153,1.1027493662404861,-0.04459950573871005,-0.2083040117694867
154,1.1141245855545103,0.4075764318368295,-0.30233903910146326
155,0.6745375773054378,-0.1504292802430507,-0.23451390435319366
156,1.4203610459965015,-0.27499348509237914,-0.42231789521052077
157,1.5986680480807542,0.2133922800440919,-0.05821702591895625
158,1.2812112124473098,0.21958857964251902,-0.15417985063253975
159,1.400852331353263,0.324941470331815,-0.2495588168428548
160,0.5387593921431444,0.07238855373278669,-0.347070036044212
161,0.6237578048743933,-0.049359707869341046,-0.0071461692162109736
162,1.4172894543646253,-0.08267299671916159,-0.06681811596912471
163,-0.01498947738659373,-0.054589653852117004,-0.12949124514081947
164,0.9463429267390491,0.2653032280740938,-0.2325431603402282
165,0.9018901249214609,0.03146410679375827,-0.18802919235030746
166,0.3251702935177955,-0.0036670039806155907,-0.11048866690588022
167,1.3142505544850316,0.16189598298147637,-0.23095237659146334
168,1.2552949297990783,-0.14146444412989334,-0.04307947539125179
169,1.2128442153190298,-0.24675640645211103,-0.30651765831222566
170,1.0232178813794395,0.05722151760364427,-0.02227271688368839
171,1.0920010738180002,-0.2656373216056546,-0.05723356658218501
172,0.33890077809922525,0.03193578593217339,0.11690050949305117
173,1.6264305460089845,0.33444459852823716,-0.2819933620349502
174,0.11424658985950598,0.10450571183790869,-0.3701712307240704
175,0.9518436515472791,0.06025395942121428,0.06096955463332637
176,0.7280878457475849,-0.14701866210451037,-0.09027692005844057
177,1.0626176386050095,0.2906513776446418,-0.0740239746085804
178,1.3392641321709,-0.19507313233863785,-0.22712868164858246
179,0.7258057199706476,0.1964663845454021,-0.2231566997574588
180,1.959929788346958,0.21829690089852408,-0.2452096401449573
181,1.5502194498933064,0.23769012289350785,-0.2852608615558756
182,1.8027666901365147,0.3421141514008089,-0.2589970243833807
183,1.2568730021190666,-0.24177173519809253,-0.1908051902845831
184,0.6738198936557787,0.028268182288635174,-0.16578875810485294
185,1.3231188056980114,0.06540409492558154,-0.04472839146995805
186,1.9508288229563202,0.23817019275184598,-0.31299235807791925
187,1.8492857087997623,-0.25967952734785654,-0.0796554462834968
188,1.5160018980324481,-0.2868749112499675,-0.28725710566707546
189,1.280911940635721,0.06685326081236494,-0.2811524364649375
190,1.3990136588844586,-0.06270533126628806,-0.2898963514025116
191,1.4971891564292379,-0.21159092949731004,0.001774239661476329
192,0.9646507830233182,0.25207190245623046,-0.29008801686677754
193,0.6223983841835075,-0.01671692255347883,-0.14925523544958796
194,0.08875065711363206,-0.042769044935399764,-0.13271346490116653
195,-0.5723527267334463,-0.024515530068989988,-0.036448546679910376
196,1.3018006913079,-0.030042750044601607,-0.09774810212990256
197,1.2484451087126782,-0.2642224674082385,-0.3001784790920305
198,1.6802146367591213,0.32084569626976933,-0.2525549253218866
199,0.39382801993938,0.26563826571358734,-0.17127189393509357
200,1.0082216424858266,0.17284395422979731,-0.3594286986272419
201,1.7498991891776756,-0.27432168112647826,-0.15286327113867093
202,0.1962095486693336,0.0462337524894289,-0.40294224405028356
