,xi
244,0.047988668263138155
245,0.01622249281746265
246,0.03124262626097582
247,0.02236140976501687
248,0.03522476656035465
249,0.008155516479372802
250,0.02102383129494381
251,0.012208995700873316
252,0.00796892205148747
253,0.005218065402179958
254,0.002440751237003642
255,0.008039105394973864
256,0.05329602183000784
257,0.0016439360582627717
258,0.01987827230033557
259,0.036142855205095886
260,0.0075616270402005525
261,0.010754556434010597
262,0.003789071599877864
263,0.02421389496414769
264,0.0385966775984999
265,0.00857283746831837
266,0.03702128487901468
267,0.008380901267014965
268,0.0019337188560627806
269,0.018800554692879688
270,0.044745201082536365
271,0.025056747392907214
272,0.050854607473138205
273,0.02329184445399567
274,0.02667713306843775
275,0.020778478044088253
276,0.0026107860691625805
277,0.03066670384910761
278,0.04216681615878585
279,0.020225904517733064
280,0.008313850924738696
281,0.022581165505373774
282,0.051474082360164236
283,0.033770085795034745
284,0.028876903442747823
285,0.06079499078527976
286,0.01163972648830278
287,0.004917658824282793
288,0.054318459825864085
289,0.03973356643300169
290,0.018791054206484768
291,0.009362607826696628
292,0.031154444495150396
293,0.008209859342550812
294,0.004870837436623594
295,0.011031138782548168
296,0.048014785845223715
297,0.030141763171012827
298,0.00681716244359671
299,0.0072185109240833194
300,0.02364894868857603
301,0.009603808674694698
302,0.015066988265378847
303,0.03010611439378394
304,0.013449854282802046
305,0.029643116929298333
306,0.011483214744849072
307,0.006506364505338282
308,0.024648895342014494
309,0.018759490536968203
310,0.01105891322109076
311,0.012306883477151843
312,0.003606735381469283
313,0.020547498441423194
314,0.018436174641750114
315,0.001725973377020084
316,0.01098210115566617
317,0.02291299654414533
318,0.0005902697241251208
319,0.020897008935047645
320,0.0037198617793425676
321,0.009848067017055394
322,0.004647846670834187
323,0.0074367342502632515
324,0.029834198452201918
325,0.03788339043980188
326,0.031004646790161648
327,0.011442344822408947
328,0.008417727059110737
329,0.011877839705212759
330,0.017187122993394414
331,0.03872546769340107
332,0.022120224729184613
333,0.02342904219731737
334,2.1207274008706867e-05
335,0.0018768184820095943
336,0.012679550096617469
337,0.027322075078284165
338,0.0336813713281134
339,0.006153106082685212
340,0.008905704424239706
341,0.0283922893166306
342,0.021137968396400152
343,0.020729451687978212
344,0.048313461098100634
345,0.005549505520243158
346,0.029766730253364838
347,0.010751049213496035
348,0.028348713626870282
349,0.018811945104881607
350,0.03674101968116396
351,0.024074315641071035
352,0.02687204091365582
353,0.009693925385321732
354,0.0503265547229386
355,0.028697535991033585
356,0.020782053224000806
357,0.0526591892351274
358,0.0043192099333562856
359,0.0018234404676495273
360,0.027595904812001564
361,0.011695609300835769
362,0.010382052867566906
363,0.029625197908533765
364,0.016310475076846596
365,0.024995381204747296
366,0.02553715104163077
367,0.027648194988082037
368,0.038300632685036896
369,0.007975268391595316
370,0.011361261120980088
371,0.03674386532220465
372,0.01879094694626119
373,0.012735498663578725
374,0.01582571538773097
375,0.014497479369512699
376,0.003121652399231796
377,0.023800745354877886
378,0.01967422040290537
379,0.016352096939678748
380,0.02495461418477395
381,0.006072833009811384
382,0.04532491712243457
383,0.0019014369864401755
384,0.006607755331433784
385,0.06091948322883284
386,0.0021983132288342115
387,0.006395346604231168
388,0.000805467707588086
389,0.0196922542074294
390,0.007382933766857705
391,0.018449783531090155
392,0.025949221525430482
393,0.052530219945684846
394,0.0202062943290791
395,0.030330930469237342
396,0.0011097090974982668
397,0.03655846258820877
398,0.053210078713155695
399,0.002542281029168335
400,0.020771521167387626
401,0.02035923163481412
402,0.027717499599440195
403,0.022918123814811234
404,0.009893426130961634
405,0.040151147270824236
406,0.04156078969914408
407,0.020094337384271202
408,0.014095046950260369
409,0.0017152326923529642
410,0.012800649393402516
411,0.04547736514053384
412,0.026321743390919323
413,0.001016462026878339
414,0.046973815532028076
415,0.001309074999066153
416,0.03317574957506472
417,0.04245946127415495
418,0.011655244391820987
419,0.029460258833945426
420,0.031725792947686446
421,0.023457063972421047
422,0.009945682942539887
423,0.011902923337334632
424,0.018777111328187993
425,0.028988992606154708
426,0.0025374634105309254
427,0.048838931163913274
428,0.01787876568002262
429,0.026883075721516145
430,0.00638404668899402
431,0.006565337542149586
432,0.017918638188417803
433,0.021960373582809695
434,0.00730866150909964
435,0.00924509985908369
436,0.036475544244629926
437,0.021409898877811435
438,0.010584469545686493
439,0.01856449128054991
440,0.005532647821665078
441,0.01105645063864254
442,0.004315499089475418
443,0.06644690888264723
444,0.01153379335731427
445,0.007621315192542425
446,0.013336631020388482
447,0.007014839914302691
448,0.03233805359777127
449,0.025026079615761573
450,0.020720968483841737
451,0.010875137255961606
452,0.04598507206586555
453,0.017010530310821944
454,0.03676810385255179
455,0.037886726542104524
456,0.02626688126625775
457,0.029791961826915576
458,0.008694482044159848
459,0.012485249047281596
460,0.03325995680925323
461,0.016873192076494334
462,0.024334353520935624
463,0.01618654915235683
464,0.025083725611975926
465,0.0014869140861684463
466,0.03137209229386938
467,0.024487481718377675
468,0.018755976629505518
469,0.03963934863836331
470,0.00016558224014662226
471,0.014023807200429814
472,0.005254599760556564
473,0.028113885680558618
474,0.045689139585576286
475,0.03889489722588482
476,0.01657591614773514
477,0.01002151194316214
478,0.03236019350592641
479,0.012066913997870955
480,0.0255625947809864
481,0.002669326357710701
482,0.0007777633586460511
483,0.016193893270954156
484,0.0004185033584870809
485,0.00913611294954237
486,0.010578041190218324
487,0.02466232922586856
488,0.019203319523414183
489,0.03322142921982944
490,0.020211869616965007
491,0.02158052050412952
492,0.023406987605051863
493,0.008221381085749224
494,0.024167592976428204
495,0.00642513792647053
496,0.006505564773914594
497,0.010525704756975698
498,0.0015594545473628027
499,0.016338642077322395
500,0.02626029480559581
501,0.001977953494876429
502,0.028731376731334548
503,0.007273476670042366
504,0.018718343314990397
505,0.013822292489410304
506,0.0238875311368359
507,0.007135119094853407
508,0.014601380819148153
509,0.03502820953766109
510,0.023295207284255822
511,0.015192218364875444
512,0.028786547409357047
513,0.020466217687958126
514,0.038886777117494276
515,0.02537826252559358
516,0.023092743568376997
517,0.003250431874773618
518,0.07720591429657178
519,0.024305662870671044
520,0.021323755375278055
521,0.05364190785525763
522,0.01278281920059288
523,0.03762346303644996
524,0.004249550935484198
525,0.04794636705706169
526,0.018148548346163265
527,0.051888638366693274
528,0.005623287884727834
529,0.037146161082309455
530,0.021811006210675873
531,0.005705965398912979
532,0.036359417394745075
533,0.021489415541180064
534,0.01363171607940427
535,0.007250885021267951
536,0.052325311273993966
537,0.003237319232806006
538,0.003021393604048961
539,0.03581977867295308
540,0.044453829705886794
541,0.016286315936002358
542,0.008681658222989858
543,0.02156436768359538
544,0.0025256679066493126
545,0.004368443951450423
546,0.02467280434459714
547,0.007509353492054399
548,0.015640133275246843
549,0.02151507114699653
550,0.0004401676492898597
551,0.05113881850660131
552,0.013513518623263797
553,0.0054737567911324475
554,0.02191330727563765
555,0.0276629070437104
556,0.04044160612180683
557,0.005688792304948115
558,0.009183345879950433
559,0.008203106382739585
560,0.04847898913455616
561,0.006284309759487575
562,0.05782982013713483
563,0.01726294312349589
564,0.009493142640329636
565,0.010919298207678407
566,0.011765415523779455
567,0.039964242635644624
568,0.045781761110117364
569,0.056068568859405955
570,0.03683024160878587
571,0.0099512129977269
572,0.007452636034065378
573,0.016131598557199665
574,0.04000537684934494
575,0.011276374653981873
576,0.01815771714679204
577,0.041220574852735614
578,0.02865407593294306
579,0.0293936964809967
580,0.027107062303068148
581,0.03419391349043665
582,0.019823552272752232
583,0.005308297399867576
584,0.008435319639033202
585,0.0045697830061586855
586,0.024515768427215597
587,0.010038350305523355
588,0.020765759430048995
589,0.01226645282346962
590,0.025286820429212337
591,0.026762783277284492
592,0.02298455311267284
593,0.01184689163698702
594,0.03287786052567767
595,0.013606074780912525
596,0.031056890906056803
597,0.0004249447898423686
598,0.00823948665211164
599,0.031147825777193446
600,0.02441899505637026
601,0.029841979286222422
602,0.045729715579407595
603,0.015166016799059406
604,0.007423820770226824
605,0.025994988047368058
606,0.005402347937775054
607,0.03577277694141226
608,0.018840227027571127
609,0.009275800246052764
610,0.02173982540090663
611,0.00416018810898822
612,0.010931938620719062
613,0.03450351782130637
614,0.004157903636967756
615,0.0260086482230545
616,0.025850288155294755
617,0.022263908199329815
618,0.003953235306300595
619,0.0509869329820192
620,0.015616786230273651
621,0.08672335293183422
622,0.021418630576464197
623,0.02469724817697281
624,0.02880327988322373
625,0.011802961443803897
626,0.0007823798583666657
627,0.010993488397516061
628,0.003063114036542053
629,0.026972066395540367
630,0.017801349768569966
631,0.0013196536102120576
632,0.00602431210476161
633,0.018352504601611294
634,0.03177033611519857
635,0.031619119027071554
636,0.03366777620218078
637,0.025612623394111998
638,0.0027128589270484817
639,0.01713434697440406
640,0.017485110001621833
641,0.010179580477816058
642,0.005457301803309287
643,0.026713645149404202
644,0.011327718525392454
645,0.02210631231842497
646,0.00999841898660678
647,0.0475736767544928
648,0.008282311154191237
649,0.018738249671073525
650,0.004321156116344552
651,0.016287313350101133
652,0.0074772103903645235
653,0.010479320928009316
654,0.02279272630029123
655,0.028157335892269077
656,0.012955709376690222
657,0.03607188286281878
658,0.019412885440072927
659,0.010635320466712138
660,0.017054880720157716
661,0.03911956445103927
662,0.013627110565788712
663,0.006942037254507915
664,0.01757365353124435
665,0.04720742494671872
666,0.008878848461450498
667,0.02142526625194307
668,0.0053832717881959775
669,0.0050805230431105785
670,0.008882190687869397
671,0.058148965047571916
672,0.03290328873275806
673,0.023951357776623886
674,0.026994926226474147
675,0.007313283294402468
676,0.02810274597453181
677,0.011007175638405201
678,0.05452213265422355
679,0.0233441926727551
680,0.0026429460149581
681,0.003984709833575691
682,0.0024352903191454146
683,0.003374181105217389
684,0.030257981597175295
685,0.04759978098368575
686,0.02912360687034886
687,0.024505625681644418
688,0.013068826139834339
689,8.187899993442396e-05
690,0.015069275213723256
691,0.006602957002614228
692,0.02453865533516733
693,0.03351314466282239
694,0.01152332750891339
695,0.05012132301365928
696,0.0009414216153245947
697,0.029220127956018322
698,0.02945549794017391
699,0.04146620244236954
700,0.0048645898204143
701,0.038344790200472226
702,0.0019075595168348489
703,0.03996028945445136
704,0.06252100203372324
705,0.008278786982761823
706,0.022942949892377707
707,0.01411631783856616
708,0.059290086045375986
709,0.04059595792522895
710,0.00244676716821228
711,0.023066681626185945
712,0.00392235580929472
713,0.03878607180184938
714,0.025668531455814814
715,0.0045518044752034525
716,0.042006239946629165
717,0.0068817698980449
718,0.05620202567364016
719,0.010926665798245227
720,0.017759605452086737
721,0.021166281209064428
722,0.014260666520752661
723,0.04072230831503397
724,0.004429708873761368
725,0.030102173512259724
726,0.0016868644377677836
727,0.04815806379482131
728,0.02667225651595588
729,0.00046874873053014826
730,0.012448114048425253
731,0.06467385641368667
732,0.02641009210163982
733,0.059182836232902616
734,0.013285461195121499
735,0.02836650235372923
736,0.05099562688279051
737,0.026006266810651615
738,0.04598664059499096
739,0.021835562644681138
740,0.01815179817695144
741,0.04114379702260664
742,0.04454445742580703
743,0.03445148257875725
744,0.007194625606269773
745,0.03294964752642455
746,0.032995136917067625
747,0.033260941180885545
748,0.007656966436382803
749,0.0029268169539744286
750,0.02263695785564507
751,0.01190702758306812
752,0.0045797860064768214
753,0.014381226689467359
754,0.027846614356158057
755,0.0374049737608335
756,0.0002877920154318661
757,0.002325782717859614
758,0.020353569193732386
759,0.024415855429687362
760,0.05083301964121008
761,0.0053006257189016845
762,0.01834361971742447
763,0.05627902448711972
764,0.04755847537802608
765,0.009174852285794207
766,0.02133115009019307
767,0.02711331222647163
768,0.032739665013843774
769,0.010637107987044574
770,0.014232897393391182
771,0.037705489203254644
772,0.00909148482719093
773,0.021647938269119357
774,0.025944774343046244
775,0.026949010477623273
776,0.03996558277730414
777,0.01465167098407966
778,0.009755781519956708
779,0.011001233706062284
780,0.03762249616465925
781,0.01905156311900083
782,0.0296081694711489
783,0.03931831614835997
784,0.013966993442529715
785,0.004524243979917887
786,0.022774169221996036
787,0.008238611959129779
788,0.02649177498601079
789,0.0032774503407917736
790,0.02709604165344723
791,0.016865965406465337
792,0.03496583792135127
793,0.017727587000377857
794,0.004500678066608723
795,0.02117528872097943
796,0.010555676667163519
797,0.030964125829817613
798,0.051599908405983955
799,0.016508683345782368
800,0.013915237788719443
801,0.011676122772328618
802,0.014026445159325877
803,0.03830890556835956
804,0.011248240139822068
805,0.0128423792723359
806,0.04939246624551044
807,0.02377298827134102
808,0.0034724324606277175
809,0.03945467053730822
810,0.037912868927470394
811,0.005868404002009241
812,0.038437954215151796
813,0.012511408800978948
814,0.057241413137137376
815,0.027625781854089128
816,0.026539556076642115
817,0.04576827156939589
818,0.008383320928320469
819,0.003750017797621588
820,0.03055408248201937
821,0.005860709167930144
822,0.00012628486293302793
823,0.0002183432235864577
824,0.016745446028322612
825,0.028612421442923343
826,0.022948750249382723
827,0.02509489234308533
828,0.03453072297849958
829,0.03601325976396269
830,0.01634202493184922
831,0.059402117731468515
832,0.007568701631903167
833,0.017961674099821835
834,0.024016046898672407
835,0.0322858299031409
836,0.07241554406731734
837,0.023195275869147325
838,0.039800790446876094
839,0.006561348509346164
840,0.02488159426768436
841,0.0058084937213608205
842,0.01976989389667455
843,0.028645057712793787
844,0.02240750627276096
845,0.019224160477343294
846,0.01714378519896215
847,0.004566040780483347
848,0.011611561597653306
849,0.005548308852505501
850,0.007753006761944614
851,0.03321442250143651
852,0.016928567324681603
853,0.024910474142284728
854,0.04023745856655845
855,0.01402602752458099
856,0.021787601118478234
857,0.03336357310374302
858,0.014401489738142753
859,0.01865814975285198
860,0.0006544138617319705
861,0.018876365449183544
862,0.011399298138976388
863,0.049528210437585346
864,0.022038059129220338
865,0.025509686280997722
866,0.05195720482092019
867,0.0011598424970951093
868,0.026065554865898122
869,0.011678209539530977
870,0.021253217998917603
871,0.01295521327540975
872,0.009760296785534743
873,0.009191531568708038
874,0.020858962931991222
875,0.004338815417757842
876,0.06766799231680079
877,0.030055883332972915
878,0.03999236560117572
879,0.0005468873634631131
880,0.02444128249210769
881,0.00036157245445143926
882,0.010751291184952721
883,0.015718227644889452
884,0.011099531003289644
885,0.015995960014833662
886,0.01773742327103723
887,0.007654997701325364
888,0.011617261463422797
889,0.0014930519432667343
890,0.015438293084245694
891,0.01572658693797682
892,0.011410091967416165
893,0.008703002888701806
894,0.03504621394916328
895,0.04744321708529912
896,0.003759310273744279
897,0.007114306668531251
898,0.005982321486603012
899,0.0003777717378483595
900,0.010375066916272054
901,0.007667972520515759
902,0.04144857232319628
903,0.021490576669370903
904,0.006202603613920167
905,0.003845285327735065
906,0.021912727185478466
907,0.02384622190818289
908,0.017319174550844543
909,0.012960916285748357
910,0.005920511619369498
911,0.021238929267861344
912,0.04218279812569371
913,0.007883359845980285
914,0.01245258491295069
915,0.048872991033381295
916,0.015330826822519059
917,0.011708434443460605
918,0.000637825814848933
919,0.012376513918311176
920,0.030999900365285847
921,0.015587997431216367
922,0.04881621403547071
923,0.029877777000586643
924,0.034445834786356946
925,0.019023192765176448
926,0.0003302674828705443
927,0.04027587303963755
928,0.02267334430989113
929,0.027960134752099824
930,0.026937732016867007
931,0.012395898057414494
932,0.030800618424179776
933,0.02539605650874805
934,0.03573461883703321
935,0.006818997792324677
936,0.02686943613603166
937,0.024901198523035538
938,0.00896582726958924
939,0.029134035352754398
940,0.012843564389412289
941,0.010842744642005206
942,0.0038375960366365315
943,0.010194355151393553
944,0.021599062997707457
945,0.009667590406146181
946,0.04351219023729959
947,0.020783647962382544
948,0.015189243054545927
949,0.01754125062685272
950,0.0027398703689958523
951,0.031155955457081996
952,0.024315325890640043
953,0.0528940043801651
954,0.020834601479405065
955,0.018030813443124766
956,0.002412574960176682
957,0.0001498481708225169
958,0.03844822552920545
959,0.013706619156956177
960,0.03816379553840142
961,0.026977656218338766
962,0.0732713491732109
963,0.01917102535747018
964,0.05518499262597623
965,0.03275741979557083
966,0.00018449751207127735
967,0.018620884218700028
968,0.01574938179186889
969,0.006477375795218758
970,0.013547133744594484
971,0.0385450350006807
972,0.042535422055787635
973,0.019070907118808263
974,0.04498922385964273
975,0.013937132121210977
976,0.010439247720156183
977,0.02017785616074384
978,0.000464972823433836
979,0.01120072107658018
980,0.030173398464092782
981,0.00718842136073844
982,0.0261891875961819
983,0.030394416744477674
984,0.018011035135482398
985,0.00786631613255963
986,0.01370794775715275
987,0.010156426862651682
988,0.03758142021739842
989,0.019372807725929583
990,0.0269610613087795
991,0.0023572229583309744
992,0.036127720519710506
993,0.009758155104203557
994,0.028077747778305753
995,0.00929846674320316
996,0.016439400994989087
997,0.01861748931933262
998,0.0486637459665914
999,0.039361526776722736
1000,0.014059412987557893
1001,0.019967254215310565
1002,0.031156305337039343
1003,0.009450340598877248
1004,0.04812888143011848
1005,0.0012306846097229346
1006,0.021005301082754453
1007,0.010738383093635171
1008,0.03622572746928037
1009,0.02457154533976582
1010,0.02341266253783562
1011,0.02919164141781335
1012,0.0115319250991179
1013,0.04525832027211175
1014,0.025365827459147686
1015,0.03711734608812962
1016,0.01386602599395366
1017,0.04325748643021669
1018,0.018132086359832704
1019,0.008875202240272464
1020,0.0037151593937967582
1021,0.017519124776051106
1022,0.029471475585695756
1023,0.04134573154537066
1024,0.025959796248106803
1025,0.09253908935798628
1026,0.039365118647078465
1027,0.03061184125265308
1028,0.045627770920496025
1029,0.007416403789044893
1030,0.03339367745879723
1031,0.016900620446518785
1032,0.008993041059745244
1033,0.0066573857224246705
1034,0.0001965652198539225
1035,0.0432596149985593
1036,0.05513984700190707
1037,0.0014481144323892706
1038,0.027535844402519608
1039,0.026582789186910684
1040,0.03380260897109011
1041,0.024785724303687896
1042,0.03419151609112396
1043,0.015558254160793553
1044,0.010148731341652846
1045,0.04397850225631507
1046,0.02456955169569508
1047,0.016245861889635758
1048,0.0239929977256638
1049,0.007330626539786758
1050,0.038057224884200845
1051,0.00252999157903107
1052,0.018766765062251018
1053,0.00561165244490721
1054,0.029710724767370206
1055,0.01942403453969709
1056,0.02312975595239796
1057,0.010433410026361977
1058,0.005934501096963231
1059,0.0094959744331655
1060,0.061921352117121894
1061,0.034069948857410465
1062,0.022479290882792772
1063,0.05430725296162439
1064,0.014689310806555656
1065,0.027802136577319177
1066,0.028412117875464608
1067,0.025777900667697487
1068,0.0054325936015286996
1069,0.024943783818238984
1070,0.016497845636960932
1071,0.014045547448513315
1072,0.03804604991537272
1073,0.041102535154926484
1074,0.00660954788145973
1075,0.03141669975521829
1076,0.015694712807279215
1077,0.04714557332127271
1078,0.04814515692163025
1079,0.029251267999460352
1080,0.01476997087590275
1081,0.024636996531838328
1082,0.01427680265807341
1083,0.01484787572212728
1084,0.0071127383619094195
1085,0.005507802434153473
1086,0.032811126396013884
1087,0.019116940850546264
1088,0.007152554546746061
1089,0.009665663832035189
1090,0.012011591976998172
1091,0.017784530020682084
1092,0.04909626729757318
1093,0.006389728259565291
1094,0.041326822527863474
1095,0.019382180600438188
1096,0.018596786400133025
1097,0.017196514264591543
1098,0.02435541054017609
1099,0.01539361790816592
1100,0.021553184037043448
1101,0.05129589169787693
1102,0.053815675230130526
1103,0.047439940198035144
1104,0.049999809969150176
1105,0.06388463710586816
1106,0.019938476227553004
1107,0.016643142660465904
1108,0.03888153622717144
1109,0.023235357147891454
1110,0.02082817440019305
1111,0.010061387000224487
1112,0.005668780625645162
1113,0.033941016930414916
1114,0.030840721203385782
1115,0.001227019912910226
1116,0.0023331516178714327
1117,0.05609369466588954
1118,0.01209054179765808
1119,0.0728594066106174
1120,0.0022579421763549573
1121,0.04188421806015097
1122,0.019400443347207138
1123,0.0026432219708064815
1124,0.017405504539511413
1125,0.002337640839355001
1126,0.011597832271159611
1127,0.01542447641325635
1128,0.04481289064417912
1129,0.002544473653233726
1130,0.021642009640577695
1131,0.024031581863503116
1132,0.004556413958023152
1133,0.020882648892779847
1134,0.02124894989924208
1135,0.03352278804475506
1136,0.0024446065665801077
1137,0.035070633803750674
1138,0.005346773686294052
1139,0.03638692609362747
1140,0.018148278037331912
1141,0.0036277064718396577
1142,0.02821239844553242
1143,0.01765666207849926
1144,0.028717708921715046
1145,0.011804952679509297
1146,0.023538013003045734
1147,0.02105411162326098
1148,0.0217853973165324
1149,0.0027895319197252175
1150,0.03707747566870742
1151,0.014312616622397585
1152,0.01738923403159741
1153,0.018631758855923403
1154,0.03020729716456553
1155,0.02000416840032506
1156,0.049736564187763774
1157,0.03461154645859896
1158,0.005734341030903969
1159,0.0234251998812247
1160,0.010079684373804167
1161,0.05780164513275228
1162,0.010836788469866326
1163,0.0028567428669917395
1164,0.055583580929794846
1165,0.0008352369238227607
1166,0.005135875321474703
1167,0.014781291270745204
1168,0.01653910483418946
1169,0.012973508055968086
1170,0.01630455254303982
1171,0.030918892124913614
1172,0.02051731786660018
1173,0.007671716250761821
1174,9.640754731390748e-05
1175,0.001528154127914752
1176,0.012564293316103405
1177,0.025610118242428703
1178,0.003875778259765236
1179,0.012760999678251062
1180,0.012649865063497044
1181,0.007462845829718199
1182,0.028884752029562318
1183,0.008255355054190002
1184,0.005649650575158434
1185,0.07453195867366191
1186,0.011695153963802107
1187,0.04021592995721962
1188,0.026938733042663667
1189,0.01269673619834704
1190,0.03303611262845477
1191,0.02126728274993271
1192,0.022437352585039053
1193,0.0019690092972371974
1194,0.009034573817486312
1195,0.038170242178124696
1196,0.02717266372325492
1197,0.01683926478930154
1198,0.00805508562508265
1199,0.03573332549861276
1200,0.003640947038461585
1201,0.024374176098864334
1202,0.003447883816316872
1203,0.04572983314154917
1204,0.004754942059832593
1205,0.011476814419354532
1206,0.007254680290889399
1207,0.01952748495812894
1208,0.04859102273390011
1209,0.008484380140745977
1210,0.012083477370257306
1211,0.05751621989826085
1212,0.0036686422855911963
1213,0.01618465158067503
1214,0.005012862157661804
1215,0.03913566661962467
1216,0.0016424508014300718
1217,0.030022814161749477
1218,0.02865525080421147
1219,0.04598010214482072
1220,0.006888505942054861
1221,0.023166619976674428
1222,0.026168738063211315
1223,0.024675081719839016
1224,0.03255919961522353
1225,0.015854136897534423
1226,0.013151752369681052
1227,0.008477408502855797
1228,0.06733923553765325
1229,0.04761000978262381
1230,0.012020537827732818
1231,0.02559426871675759
1232,0.009092926278614763
1233,0.009449691807037041
1234,0.03278554218683751
1235,0.013340376191131459
1236,0.03005456296355183
1237,0.007968747983795266
1238,0.01873665983544169
1239,0.008364493614083571
