,cos_t,k_gg,k_gamgam
158,0.9668685626677158,0.04094276369909014,0.06967880498705392
159,0.9564510563097158,-0.005222688212258958,-0.22146300808645716
160,0.978046288081213,0.021593348784181857,-0.10358015505764186
161,0.9098764473053284,0.05029164586542959,-0.28169389399397377
162,0.9509583595381836,-0.005821889430374455,-0.22344350948639533
163,0.9283089545807948,0.03355874764111501,-0.20055649130488662
164,0.9461647163880802,0.02102596389744027,-0.26317745361580414
165,0.9544950994041179,0.02232234322215764,-0.11156150236597887
166,0.8877932848604919,0.0494416181679896,-0.07543774001497322
167,1.001962537772728,0.009567255598571113,0.10240184991063439
168,0.9652424821731355,0.005799133431310624,-0.21781476706969094
169,0.927631334895969,0.0426205863851367,-0.3215324096984701
170,0.9831248849170829,0.0018747383809091175,-0.12401554928339611
171,1.0102128516688522,0.026578303680015736,0.024690130951160225
172,0.98119032230044,0.025395840409981628,0.05173405979618251
173,0.9075558859359052,0.04338927596497635,-0.3021152414953519
174,0.8979746985520891,0.08649853012200881,-0.0636689440249518
175,0.9611491169348785,0.047499150898226414,-0.07217440729198901
176,0.9910596997386788,-0.0026333553415735476,-0.13122681708612124
177,0.9641254900103232,0.041143716416759075,-0.08238850349096552
178,0.9386920248191263,0.034399996421692544,-0.23515056435879328
179,0.9593980688830983,0.013634984496503608,-0.2194521700771415
180,0.9477661484081888,0.013002956836259053,-0.06394695810717965
181,0.9682178330293199,-0.0031074206957767917,-0.13539831419449672
182,0.9503254173239991,-0.0013729096529407295,-0.062496428164551004
183,0.9640609349047253,0.011304790352933115,0.019359547056987995
184,0.9776202371722296,0.020789634919698066,-0.16660643876540446
185,0.9297740308848026,0.026303981318888028,-0.009252817036924654
186,1.0073268419582067,0.0030545020339823514,-0.21895310051300831
187,0.9940008449359355,-0.016158517495084325,-0.17323363765665997
188,0.8967320838067248,0.07821117901787737,-0.3547637652227503
189,0.9235622869068946,0.018599609646227217,-0.4715672228835037
190,0.9463797653261354,-0.008462301827552931,-0.4065910434560832
191,0.8782851786372924,0.06452280699311794,-0.3575011212896699
192,0.9731893546337586,0.0028231242957486927,-0.35438536118793446
193,0.957813111897362,0.03645512543258245,-0.0253729532938633
194,0.9561109045144425,0.02471464195655067,-0.10010132404633125
195,0.9799486388782276,0.023614818628869577,0.1280869042060817
196,0.9461079333574776,-0.01832122844032929,-0.4376866766820263
197,0.9691545167203516,0.020584135310189752,-0.24357841155518195
198,0.9706523285006126,0.05232546439641797,0.06637236947131286
199,0.927172472379527,0.038397429055099935,-0.2547112582246762
200,0.8913555784036806,0.03742914291933223,-0.3418636301359562
201,0.9645507495519868,0.0025675678347990213,-0.5589732443721972
202,0.9800562515168975,-0.002114003771076182,0.019693041462165273
203,0.981129115579561,-0.004060926365940349,-0.3186583763283686
204,0.9562621668833504,0.003741853645409139,-0.13243238356221115
205,0.9555889751176891,0.04974604051652309,-0.005527895601438383
206,0.9312656746709373,0.04692814472005627,-0.18110179017629377
207,1.007491379957751,0.0030135716886250594,-0.03554726294292834
208,0.894057475650512,0.06773969907545949,-0.07561754913915464
209,0.8916877596380907,0.06106826906228965,-0.29663787517765366
210,1.0053937500825598,-0.00029086713017156124,-0.005491116700660066
211,0.9718475406629175,0.039679786708210055,-0.18102371764476205
212,0.9697229149129831,-0.005679667475354313,-0.06734071315607909
213,0.956466243304155,-0.01930801369102439,-0.17378234266059212
214,0.954576479587651,0.01478788851239414,-0.0931919842513758
215,0.9264158692093103,0.016615538704275883,-0.3764775855367744
216,0.9419171237285253,0.05872714477303555,-0.05327548658614181
217,0.9891192847539454,0.010580691107022245,-0.03333144644882036
218,0.9740735850112365,-0.02539062959926696,-0.43098322314326465
219,0.9273748268227106,0.06925527877639212,0.00561084731211859
220,0.8814967801653706,0.06181059779077926,-0.17947978397711922
221,0.9310382686917459,0.0287116078928822,-0.04909435696411803
222,0.926323782559896,0.046706167107235276,-0.2817373579847928
223,0.9785338571591147,-0.00969934774260757,-0.08499653172393504
224,0.9333581826456135,0.03065056754358378,-0.27505277504743325
225,1.0098743273676605,-0.03977271532192644,-0.16047214954720648
226,0.944048437157835,0.0433424952284901,-0.08593818289769999
227,0.9842956223515755,0.019782638666003504,0.11791601480095973
228,0.9637620217221631,-0.024636388728680614,-0.2027297560041519
229,0.9833221143026736,0.02476957809501842,-0.026770443793707216
230,0.9092116318401903,0.010750268901613434,-0.5304335415262931
231,0.9780124863069252,0.009543743414851587,-0.24984294752455202
232,0.9633823098076911,0.034836534704673176,0.02405105740541144
233,1.0059303397561488,-0.01573987868346034,-0.027644611199840796
234,0.9846013969430379,0.017957822215462223,-0.020800736246770812
235,0.9746104961036925,-0.01004971264275236,-0.37618592772148135
236,0.9089760011810837,0.0829936346222307,-0.06063299088852153
237,0.9688115535499511,0.02299125826880967,-0.09318832117947112
238,0.992554137969412,0.005255199159996813,0.07118063506698655
239,0.946364468592488,0.029321529145732137,-0.269366395367182
240,0.9898563033705068,0.05130053711970825,-0.08461576675278132
241,1.0031902114767428,-0.03337867916720505,-0.19067594742750793
242,0.9385833300166327,0.031588754485380094,-0.3176679790736694
243,0.9147846484057769,0.06840342921010972,-0.14271187354577675
244,0.9780262228192016,0.018748604761494366,-0.14131633823475317
245,0.9500208663747345,0.031670175324497174,-0.2201574882968565
246,0.9696341506770346,-0.030366214837102425,-0.25397964943101703
247,0.9223417065025707,-0.014130879943083582,-0.5288212008049071
248,0.9741041351938591,0.026165832725158825,-0.18856299189738032
249,0.9585068261676768,-0.011541847612962064,-0.2633209590268698
250,0.8939197645868073,0.09640061855538057,0.08899067752612122
251,0.9876070872193253,0.014578604186675474,-0.07064072748338497
252,0.954908514095628,0.028376365415657905,-0.11336859753452354
253,0.9505822437848893,0.05930927254306716,-0.012018014322675637
254,0.9894763215230249,-0.04676349874799825,-0.06341171044182588
255,0.9667159195532813,0.04500536047331606,-0.11182207423798843
256,0.9962872087406778,-0.005515773525034351,-0.2849102289154276
257,0.9751865957349712,-0.0011728822247096815,-0.4560615758428696
258,1.0055068274715062,0.0027148732092425257,-0.0618918910957707
259,0.8792934984109712,0.060739149295655465,-0.37317780766352254
260,0.9453477400808732,0.023115247113458637,-0.19813444878742847
261,0.9687890831817495,0.026488855278835655,-0.015039327296873444
262,1.011911211767761,-0.022692957979693142,-0.1140021436214851
263,0.9661329015061447,-0.027420160406414963,-0.5615352103804387
264,0.9663964275271262,0.013443623942220137,-0.14999514787435025
265,1.0011782324925695,-0.005693918731630804,-0.3027009344502131
266,0.9447303789071444,0.04889133181650216,-0.15857055650371735
267,0.9443272456092288,0.05861146074924948,-0.12099677096249953
268,0.993172481145587,-0.003946290096962596,-0.10230178848059962
269,0.9269774503247068,0.05747959575481258,-0.19491017576137626
270,0.9498496733915971,0.005871003111502574,-0.22165615760305485
271,0.9011940365469094,0.04973498388950089,0.04120233503128064
272,0.946732643660976,0.04872650084080018,-0.06340426202050689
273,0.9115726205686784,0.030618574621667838,-0.49117512121190265
274,0.9419406295851505,0.004397335392479748,-0.2949959182417925
275,0.9013238717358723,0.01929918640838992,-0.23979408256171614
276,0.943157326285544,0.0324081347468964,0.09710147611240795
277,0.9929355421420181,0.010830662821675729,0.2344400084791191
278,0.9992232067429441,-0.040099343589350765,-0.2429148945069731
279,0.9577719255311392,-0.013444693546473716,-0.2333754947484825
280,0.9405093223737508,0.0016208697113393958,-0.22376353926052853
281,0.9830149352107832,-0.03712057493969993,-0.40630110215841475
282,0.918840488464193,0.07621952683174504,-0.18687634403377018
283,0.9771114582316082,0.0022864774988267844,-0.2656750276965378
284,0.903999200570761,0.047584359828801735,-0.2534112032912818
285,0.9815975788066656,-0.0331978773660947,-0.4204573901495693
286,0.9250284647698801,0.0017003842385097737,-0.31779746621523464
287,0.9435587241600115,-0.006486368726716665,-0.226057786843062
288,0.9416960093766504,0.03956942343313523,-0.14138052454424016
289,0.9971152596933316,0.005231983145740573,-0.00399014718677132
290,0.9781067635682633,0.054173168234805724,-0.07068784207308454
291,1.055929590017284,-0.08048837117951706,-0.28883794543716607
292,0.8944206031869654,0.05170953955007375,-0.34713795890758536
293,0.9731418574441449,-0.035519005425830134,-0.1004437750309936
294,0.9754857227420797,0.0010294694086093806,0.12309461892861595
295,0.9738150656778161,0.002688880096155033,-0.32304150466479153
296,1.0147909743218624,-0.01218302830123967,-0.16465516444924527
297,0.9218203201508414,0.03015430728444239,-0.06123582129870214
298,0.9076033360493128,0.07325694963915526,-0.24887906368719545
299,0.9327847328969177,0.0994462790708475,0.10212841125698058
300,0.9633147266319743,0.015028046655191937,-0.3407081587663686
301,0.967357784910623,-0.03643608752276898,-0.011741759525726814
302,0.9495456227848477,-0.0006767353444815591,-0.20586765376774996
303,0.8945845753911353,0.04168902515957076,-0.21824450104407553
304,0.9790433414218693,0.029937294551933776,-0.03589524285572193
305,0.9389838061898242,0.020970511817062804,-0.29379806710802087
306,0.9412448501730257,0.006320433156446307,-0.32440661497634016
307,0.9598675128287091,0.00871190722592164,-0.22227472074863963
308,0.9620571410256961,-0.004611073373391228,-0.1209599972870135
309,0.9221573392001117,0.04536363708626604,-0.1503086229026852
310,0.9019740825842435,0.07539245440885031,-0.11811887665087466
311,0.9547657127702929,-0.0030227269379542385,-0.5046891646789506
312,0.9516295111540041,0.014588571928540482,-0.10762272585420693
313,0.9801638512844723,0.002491697467635827,0.09879425023056101
314,0.9294357238143944,0.02289614614985567,-0.16115000002259078
315,1.0099429909073177,-0.0007477539637624838,-0.10887548144210776
316,1.0275358985948668,-0.03603284897027434,-0.02235562258723943
317,0.9508453830556859,0.01924081111654945,-0.25178054053883736
318,0.9380319728203862,0.023247826483238206,-0.1627469746996659
319,0.9768254709479698,0.02956896069060876,-0.2852815205871445
320,1.013399199070235,-0.04876686783810746,-0.2796660127498412
321,1.0155039601561953,-0.039601243793902265,-0.13930799009515962
322,0.9450314180070134,0.02095201479536886,-0.2027132633259541
323,0.9189444245987044,0.01605414380165706,-0.10787755304773819
324,0.937091938926558,0.0368027628936269,0.023553464858899753
325,0.9242427960693861,0.022468800047117102,-0.26597875652252023
326,0.9641728622376888,0.015460854403889494,-0.14699125060860793
327,0.9492055700603846,0.007457000399890834,-0.1477861430338562
328,0.9811650629756868,0.058477928306175285,0.004174118005925986
329,0.9860170398117467,-0.016788823576554757,-0.23368816327323533
330,0.9900024909799258,0.0013062420745276644,-0.27482156061414215
331,0.9623312494619602,-0.006027042271622769,-0.26612147192563707
332,0.9176849132069259,0.0428718810401338,-0.36819452279011394
333,0.9110076936309848,0.02099066309367804,-0.1862832912996124
334,0.9614858217342822,-0.01220800313716588,-0.37193839681003327
335,0.9716859723083171,0.03095948323865036,-0.06921182571268453
336,0.9023468812409098,0.06095922219597697,-0.2471979314784148
337,0.9368015721391051,-0.00820483059335135,-0.16211711304378773
338,0.8864228362007476,0.07110205814527469,-0.3648386282737379
339,1.0019282200591721,0.033111807743042176,0.10931354958015932
340,0.9087308201242613,0.05984689163635168,0.08056166303230883
341,0.942292114481446,0.055197651516038795,-0.15967664071278448
342,0.9172759215018768,0.07952805603244245,-0.2563403159617891
343,1.0000842413176547,-0.04505938266509087,-0.2894072731412128
344,0.9593453020319463,0.043445892740256446,-0.22827872661268414
345,0.9045845581981504,0.07001088012351464,-0.2261908154426573
346,0.9493637483043963,0.005461102214256725,-0.22294341304136375
347,0.9645838448388099,0.02769722586805499,0.05566980717661468
348,0.9615159376369299,0.0110142008065918,-0.15918228392547892
349,0.9898812753606208,0.023436721082017036,-0.2669786114097665
350,0.9091861052290479,0.0823030348646005,-0.12844584735175532
351,0.9125489886666112,0.014745927879175565,-0.2020737236671678
352,0.9556362168993645,0.0007348050393623101,-0.1663677624805322
353,0.9575957719223631,0.053107021485749764,-0.049980683231731216
354,1.000474042170245,-0.04959976948745151,-0.41841876932588634
355,0.9254730467712098,0.036788720724487786,-0.31291614584356686
356,0.9018484538542892,0.07557712772310896,-0.16688199041086596
357,0.9073842023126577,0.016575223575734564,-0.20986253100909388
358,0.9536181738652358,0.009362597478905832,-0.2727191373820542
359,0.9499345922113112,0.07197511760915781,-0.30329189231024883
360,0.9659144848024056,-0.016735208883014732,-0.17340629113922496
361,0.9907870642442332,0.024787568519945617,-0.38344987492048616
362,0.999891254918612,-0.008534182882043502,-0.34091114440960374
363,0.9381121776940804,0.03706948126258147,-0.006091018208588622
364,0.954658472818691,0.02759563224629809,-0.2262360026915519
365,0.9257727457537669,0.05818587749087929,-0.1638311832858985
366,1.0046220723908605,0.004806281500938791,-0.36579320955757205
367,0.8821489765539808,0.05067149472279938,-0.25991766682923767
368,1.04699567731648,-0.005589548168044127,0.21045806069917222
369,0.9545665476445396,0.009427382752024177,-0.24172605184110096
370,0.9472805237573965,-0.02489475693318226,-0.485111621715799
371,1.0039029703842544,0.01609048429339001,-0.1119089414682592
372,0.9910458030930256,-0.03426866646988907,-0.3883602395639334
373,0.8825094027451496,0.08365084135016715,-0.10202085873354622
374,0.9368625271600237,0.028739226774731445,-0.2202704896636416
375,0.9302264244482854,0.0714163839675337,-0.2303947939085882
376,0.9487005858911188,0.02992276569629854,-0.08639990948454387
377,0.9748270962268583,-0.015193060105118152,-0.3310548581618632
378,0.9666230411520645,0.01330552199400657,-0.16298185370955168
379,0.9573046185132189,0.02179456938042864,-0.06157361082758751
380,0.9447205787371955,0.08350191320034314,-0.058498735664393064
381,0.9509387507050479,-0.025683237834186315,-0.5628058847222736
382,0.9916685194217453,0.003970452628996805,-0.17556732000147335
383,0.9804225609758063,0.006424848508799139,-0.21953959805672313
384,0.9878394174720088,0.007206437197333082,-0.03517167768387719
385,0.9157792137377635,0.0393903948944219,-0.375169188594495
386,1.0157781119561187,-0.04320232543546479,-0.11815468383706894
387,0.9700057872576252,0.03529151106109566,-0.013127888236486362
388,0.9739805507161874,0.0034934762366899755,-0.23934780883523216
389,0.9655851766292379,-0.02831609768820134,-0.26578469278597955
390,0.9590183988866675,0.042505241749454165,-0.23244680676034724
391,0.9740334941447507,0.014615249276514974,-0.303567576345972
392,0.9450948037955147,0.04383496942621383,-0.09191256064982786
393,0.9315609612213147,0.027353708311259516,-0.36789870805435465
394,0.9432539303568747,-0.02972561644574559,-0.30122870916458955
395,0.9016279518328638,0.04031818894926472,-0.2142625111000416
396,1.0003266123715102,-0.009716248122513552,0.04114945459717795
397,0.969589367433057,-0.009402287056166463,-0.21206323088972712
398,0.9585969993462586,-0.03292365147248721,-0.48374292920479406
399,0.936904770507922,0.07093053608540575,0.08209748011027257
400,0.9829633995967887,-0.03333590449393582,-0.0941023682071419
401,0.9296801509726497,0.03689189161500002,-0.26556685341094666
402,0.92018971695914,0.024749214253209837,-0.3478244279784273
403,0.9256845799561226,0.02079949785442732,-0.5854252104035716
404,0.983952518995222,0.021671255034361986,-0.2977925688736371
405,0.8929769770819962,0.04529400800072883,-0.2490401480294197
406,0.9329612199461472,0.021630807018064357,-0.25269020250828755
407,0.9770714899164447,-0.0015357056987933895,-0.2626714281548935
408,0.933154210584979,0.0100684127582715,-0.038485023452323075
409,0.9721645418056442,-0.010214969994111001,-0.13156134807595468
410,0.9785484338331877,0.006782629948864118,-0.19967275828075073
411,0.896839889469603,0.030952092045500184,-0.37111985686105975
412,0.9395263529513368,0.02520877379778888,-0.25320437873475143
413,0.9865334299224539,-0.017408077495545203,-0.13255302465814064
414,0.9581077708390985,0.008601531363673084,-0.23123244654976946
415,0.9165747296566363,0.07258851689920795,-0.08566053267073796
416,0.9135389464260596,0.03642411144827513,-0.18678641631598902
417,0.9750404984603115,0.00595751450961908,-0.4091935909540638
418,0.8982801740888084,0.04739161255520462,-0.3731887840004216
419,0.9780995800669845,0.011138756740524456,-0.08351690557213472
420,0.9692951705263919,0.044116002270945164,-0.11779698306384931
421,0.9136794041616576,0.03457907215036054,-0.10120498304504486
422,0.9343618978023666,-0.004035208333318331,-0.5118806343218142
423,0.967300756839189,-0.023989040283468415,-0.09148082730403058
424,0.9203465035741325,0.04680279202798969,-0.2523675003056844
425,1.0020885496905572,-0.013033941196202742,-0.028190748917680884
426,0.9508157792157964,0.05196288770083154,-0.08695195481805598
427,1.0693560377623947,-0.02514010716409132,-0.1331950261640386
428,0.9375055675336534,0.011567292105647328,-0.34807610676572787
429,0.9228730719687842,0.01583871558232368,-0.21788836353477764
430,0.9782743201994762,0.020956574376854664,-0.1287540856962773
431,0.9327120847242315,0.08563817055500124,-0.02661757566988926
432,0.9770564114698456,0.03003373151984195,-0.2007038090029004
433,1.025036566442073,-0.06265109990315,-0.06328018796453094
434,0.9505339707691739,0.06976450790554165,0.05420804209832214
435,0.9925774915650101,0.003871737978436561,-0.19620945187446728
436,0.9289876740926221,0.003851083768429679,-0.2794604408744237
437,0.9135967341602955,0.04286165395937824,-0.36774044641009873
438,0.9303129375344348,0.06814874740360365,0.038053316977425256
439,0.957466456727724,0.042827664499977464,0.09141216967232552
440,0.9456891227363846,0.012104388843073789,-0.1435043636636436
441,1.0006081823077164,-0.04564217925920788,-0.1658887671933079
442,0.8972984382427261,0.0738253658219187,-0.07193629952781802
443,0.9101629693462633,0.07607542281427503,-0.22706006317488098
444,0.9664588736597027,0.03078765051690801,-0.11789085174616347
445,0.94932631688652,0.03267234614015805,-0.19477288914772908
446,0.9822645852989955,0.015423119998197826,-0.11027130207699871
447,0.9146742253524196,0.0554925902856865,-0.09810894069254478
448,0.9388319446468729,0.028661261622334712,-0.061679022681021545
449,0.953206193172512,0.06528394844909963,-0.1341494109433754
450,0.9458444649187882,-0.003102551524416103,-0.35002830134342144
451,0.9217680017981842,0.06644523377176578,-0.0839687874333957
452,0.9798029229961799,-0.0007247342349416715,-0.1373560137429039
453,0.8863017787149755,0.06181619166142157,-0.10092875475313214
454,0.9797468825228479,0.026327622209056864,-0.11459980995155523
455,0.9172292397778675,0.06896895922484886,-0.08271799281171527
456,0.9219407786902892,-0.0033407865052826856,-0.415635690344184
457,0.9748101538581119,0.0488852631565177,-0.20093698089384773
458,0.8651841766010515,0.06441651034578033,-0.3732773026681865
459,0.9115249827862615,0.06839399927078542,-0.02429276021642124
460,0.9749841604464552,0.010932830658911732,-0.20036140122459312
461,1.0075757128063612,0.023774276035110297,0.030164338519852618
462,1.008509600332592,-0.042916436515421014,0.10838223991512863
463,0.9157414821781356,0.06974934463301512,-0.05462307769806338
