8.872231711591052061e-01,9.839178403763410019e-01,9.254115407694440965e-01,9.912407735175446932e-01,1.512092377827962464e+00,9.430269591302015142e-01,-2.726079468925284022e-02,-4.441430551799594451e-01
9.861442301030168833e-01,9.826544715083358472e-01,1.103673486349762589e+00,9.111420402889214287e-01,1.319489806039060298e+00,1.034109738066469220e+00,6.574881594049962474e-02,-3.164119325854943821e-01
1.059136654628213270e+00,1.038929372498300641e+00,1.300948755540955126e+00,9.680676761397266628e-01,1.103215757721958568e+00,9.723562782313526220e-01,1.344547228980823572e-01,-3.191081345890404153e-01
8.887876494294312257e-01,8.750391380794239060e-01,9.239094122692913524e-01,9.029883430539061839e-01,-7.487110739813607196e-01,1.003252486532293597e+00,9.924635801253076095e-02,-1.431161006249991596e-01
9.870389303155560068e-01,1.000862854900514520e+00,1.056055085813662586e+00,1.117962439107339057e+00,1.314929088439294347e+00,9.298842035706833542e-01,-9.027119972964700589e-02,-4.214928776189593163e-01
1.035568052715486465e+00,8.393983767705139876e-01,1.014563265463005903e+00,1.146717697065934294e+00,1.145889086182234839e+00,1.053434576277375134e+00,-1.309331199634568565e-01,-3.168436805030097059e-01
9.177951391032208583e-01,1.039213281207958417e+00,1.102533678917073212e+00,1.009873434648886015e+00,6.669959936520331034e-01,1.028051731216917064e+00,-4.053953015193387244e-03,-7.275742219587433279e-01
9.773641418074257015e-01,9.941390610606953837e-01,9.211745007253354656e-01,9.913801609756517363e-01,1.160292941067216255e+00,9.226225903305338427e-01,-2.580244253664201043e-02,-1.926626287721887043e-01
9.707235379597132230e-01,9.343585918169927673e-01,9.759327072630713529e-01,1.004864140583903831e+00,1.289618440110760211e+00,9.773853394860552157e-01,8.280540657772963997e-03,-8.814306270448524216e-02
1.046285281811169421e+00,9.588782613238066022e-01,1.081648317247431823e+00,1.093791318913970745e+00,-6.143201463415368657e-01,9.557692892018221364e-01,5.251985804057755086e-02,8.983467992294924542e-02
9.683416800778361644e-01,9.118781027167873754e-01,1.075548813076641741e+00,8.938394453541786966e-01,1.111691829871210624e+00,9.804249910379460031e-01,1.323816466874803421e-01,-1.133902027750939290e-01
1.029028550095067551e+00,9.637375417221489826e-01,1.035267090737161944e+00,1.038240458386043841e+00,6.493762089585620734e-01,9.723161632636724283e-01,-2.796080087006211357e-02,-2.238534600901598837e-01
9.850758102232175517e-01,9.286617836994364161e-01,1.004466660772690867e+00,1.071271188182000067e+00,7.792686680799225662e-01,9.364670581078480271e-01,-2.236522903413240906e-02,-1.263216337976160730e-01
9.234606335761470497e-01,9.399386203271398177e-01,9.143994878989373243e-01,1.101966297768271152e+00,9.350348774188264045e-01,9.210915870077168721e-01,-1.139377896935283990e-01,-5.266553439028259787e-01
9.371728726109916918e-01,8.850193672688987379e-01,8.612061894719564847e-01,1.068817072649275834e+00,1.478747002160540447e+00,9.544563559887480064e-01,-1.065683074053680457e-01,-1.902666073038303540e-01
1.105809047452201099e+00,9.320196386346949469e-01,1.260986386437445761e+00,1.005637000188977837e+00,5.543241567449896934e-01,1.033213639307777321e+00,6.987040645556921725e-02,-4.267551648502766054e-02
1.019673056394352129e+00,1.017165483268294590e+00,1.084036973440523299e+00,9.363864770772348800e-01,9.079705277647092121e-01,9.365687889361569152e-01,7.249088199961900569e-02,-1.021857931374973716e-01
1.016768815612834276e+00,8.766964436191292398e-01,9.539263899883008158e-01,1.010225887148908708e+00,-8.486642711184306798e-01,1.101699612225629288e+00,2.957860279770239270e-02,-3.392266387851003429e-02
1.120793228765966543e+00,9.972863327480502305e-01,1.336032051366701889e+00,9.522999174145396761e-01,1.107105318083791312e+00,1.175737801736792765e+00,1.220946395592114320e-01,-4.072160820015036098e-02
9.790951247442609695e-01,9.726128634402434470e-01,1.050871192351044980e+00,8.648966660574963772e-01,1.230666357012478951e+00,1.055773922363385742e+00,1.160988397103875913e-01,-1.354045854061934895e-01
9.373757479421954697e-01,9.030450403405564375e-01,9.154446310096355788e-01,8.523384609453236171e-01,1.034510457461313759e+00,9.235137267380704174e-01,5.397294078913703053e-02,-2.563810204074427612e-01
1.052514642714444726e+00,1.019249171660717490e+00,1.223079332536052055e+00,7.669831040719083948e-01,1.196785288836893502e+00,9.843204297425708349e-01,2.562851591212753632e-01,4.998196052979675397e-02
1.000879736968511624e+00,1.002664040463993267e+00,1.094633188587646133e+00,1.029730085211060686e+00,-1.235792648843790253e+00,1.044558124733829807e+00,-3.724260969544010424e-02,-3.062624100142153916e-01
1.013128807668666864e+00,9.745612804642743709e-01,9.255281041959204646e-01,9.305145825506225821e-01,8.457662512526515908e-01,8.928274271546753349e-01,2.281002092892018412e-02,1.368527294312317788e-01
9.938675570971359230e-01,9.652180758491737400e-01,1.046531762577984637e+00,9.579195790565900870e-01,4.477465611372293264e-01,1.000886505544984484e+00,6.222655686023241539e-02,5.240400265963149340e-02
9.977112439871361760e-01,9.673565065332342394e-01,1.034277946575743456e+00,1.055502752867224947e+00,-1.291642181093209718e+00,9.249804120697380228e-01,7.276552746048861944e-03,1.393007862404971320e-01
9.115092454878430672e-01,9.276799973813845135e-01,8.677529358231528267e-01,8.974523669148660732e-01,1.256857422416561842e+00,9.589171900653380431e-01,2.731444828540596781e-02,-2.247729004370889183e-01
9.064393007941861091e-01,9.540222279410860429e-01,9.193088241982303455e-01,1.057405778003790431e+00,1.043564309704070769e+00,8.709805886374512029e-01,-7.350889738424566666e-02,-6.535945352598241387e-01
1.034954432626765897e+00,8.289054902609469533e-01,9.827665987566989170e-01,8.620629633320906482e-01,-1.024436688436329623e+00,9.575893883409433149e-01,8.981798400965236573e-02,2.379187415693712060e-01
9.644500833449628496e-01,9.068310833192256837e-01,8.810270246128470983e-01,1.109832451894502414e+00,9.993853083521194725e-01,9.334292608388774504e-01,-1.065847655719491804e-01,9.660599353754770191e-02
9.298759152729366706e-01,9.466978820010110152e-01,1.123542641761800409e+00,9.035281599147624298e-01,1.325856471739475850e+00,1.026552013372596495e+00,1.266695391729604769e-01,-1.779259493121629343e-01
1.023489687169313100e+00,9.989011614595539879e-01,9.999564497770374594e-01,1.181762186871684106e+00,-1.034041309430804301e+00,9.285004253180285660e-01,-1.368165204817287095e-01,-1.004333598688882667e-01
9.137017398001052726e-01,9.518532646106402373e-01,8.955495576174223871e-01,9.436494912332659135e-01,1.046881505208283381e+00,9.237882314285628116e-01,-5.369689288816143630e-02,-4.503307689830031157e-01
9.457421647180072055e-01,9.841816857017171571e-01,1.106773629959568517e+00,8.641374881054578738e-01,1.033551329832719690e+00,9.930369601828106241e-01,9.465564870472735481e-02,-6.915975253910207066e-01
1.055105486376490598e+00,9.246728405925145333e-01,1.007268517103423022e+00,8.303827218221229156e-01,-1.205046002752675260e+00,9.326425132661149142e-01,1.162203049331376470e-01,2.374890739463590139e-01
9.883717032484187204e-01,9.439038842539164698e-01,1.089329412371076833e+00,1.096962402664074743e+00,8.045691153554619390e-01,1.006062220746949620e+00,-8.612183029375986704e-03,-1.843921724015719077e-01
9.967102316531127881e-01,9.819429131982795322e-01,1.220446796693928526e+00,1.068537361795622198e+00,1.487323278960486661e+00,1.115582254642226046e+00,5.158549072485030251e-02,-5.298404150723294848e-01
9.829817451030171682e-01,9.176891557549364808e-01,9.610093132000305793e-01,1.031741683835062373e+00,8.422758837117866326e-01,7.809772199052289476e-01,-2.371769501513117107e-02,-1.106914185344991947e-01
9.286070950165002946e-01,8.788055771180113274e-01,9.358391778307897368e-01,9.928065380742042700e-01,1.024974544673602495e+00,9.619801773521894361e-01,-6.154064795262967347e-03,-3.643761998959631487e-01
9.354426499635764003e-01,9.611297473023348026e-01,9.198723165544974156e-01,9.915371933709673513e-01,1.055798554251070387e+00,9.278981932680439026e-01,2.503760977739290586e-02,-1.168291157079983933e-01
9.885881733946794148e-01,9.926410166197277007e-01,1.090195725334299093e+00,9.928711270127387190e-01,-1.319667121152487965e+00,9.907289057764387952e-01,2.185809504327174829e-02,-2.503450584485558128e-01
9.922536872216788373e-01,8.246188734509454221e-01,8.813421751691730144e-01,8.824430239181999536e-01,1.137454521525131046e+00,9.846915665002776707e-01,9.505606101316724232e-02,3.466126374295042112e-01
1.026852043665954506e+00,9.549672338987785780e-01,1.087199988802951323e+00,1.138278504374177214e+00,8.779109209918503076e-01,1.006684016958572458e+00,-2.632821750158570451e-02,-1.267322204946667030e-01
1.016100228029034325e+00,1.013244609758866321e+00,1.158184846681758584e+00,1.123321375203747641e+00,6.754401605775670614e-01,1.085070597383597901e+00,-1.023810966531142272e-02,-3.250404316936128524e-01
8.547949162205558116e-01,8.888838494082452746e-01,7.402999840141203380e-01,1.133915131487713390e+00,8.798515193767844078e-01,8.103902574978326667e-01,-1.526903201715836267e-01,-3.349098238342335110e-01
9.303895238637122089e-01,1.023883200364111179e+00,1.116357476074611110e+00,1.156175379615897336e+00,1.390012355481414552e+00,1.017178648264839724e+00,-1.191010612118149625e-01,-1.106846111103117147e+00
1.096575318704267055e+00,9.994466760607717548e-01,1.078885752112046736e+00,9.044289337675757157e-01,9.720236015368264315e-01,1.006631289675561591e+00,1.000989089269869459e-01,1.464745552994836386e-01
9.846932893531664677e-01,9.846709739419901020e-01,1.040281244173899333e+00,1.112347839973106822e+00,1.112060825740291081e+00,8.747050153150722762e-01,-4.282931871713719502e-02,-1.160325944883676130e-01
1.093606991999141576e+00,9.459002545392942718e-01,1.121768004412367681e+00,9.765615365880933041e-01,-8.573677071214738099e-01,9.713330501694897867e-01,7.174968429941488979e-02,-1.292961186013358299e-02
9.342788429286854601e-01,9.203613677601538701e-01,8.117331390823665505e-01,8.945366226800529619e-01,1.153893969005542086e+00,8.882327430169377758e-01,9.177769467689281951e-03,6.200211677307154723e-02
9.661342791535261210e-01,9.000452183635460068e-01,1.006211269765751926e+00,1.135164050532308844e+00,1.178856452500882446e+00,8.811919387884914467e-01,-7.673698511640937581e-02,-1.910828619344837609e-01
9.051610914161595245e-01,8.827412482221093093e-01,9.063349318399516186e-01,9.710943673437257839e-01,1.087489570001723527e+00,8.617684585862053215e-01,2.868315548132540846e-02,-1.555574144416082549e-01
9.567929180023782010e-01,9.501698120322651375e-01,9.779876482580540653e-01,8.132154045962555200e-01,1.207226372296270611e+00,9.086595183845491697e-01,1.115005909962275416e-01,-1.430845226620373611e-01
1.031032286599163683e+00,9.487317372463253129e-01,1.096597812936098704e+00,1.077829573986339051e+00,1.146984011980999085e+00,8.712644441948230734e-01,-3.234319384502734596e-03,-4.306133672633993825e-03
1.070413900333300194e+00,8.708604735779214012e-01,1.092057583647796148e+00,1.000080869538482409e+00,1.058082305835285730e+00,9.514389512347651845e-01,5.863451116603948798e-02,2.949175835624953113e-01
1.014944901548265888e+00,8.681259885337471172e-01,9.276180157399838144e-01,1.153522993578933731e+00,9.402469461275629881e-01,9.200807833858201112e-01,-1.181198650607079154e-01,3.089422033739114282e-02
9.290919846411797023e-01,8.809288036185882742e-01,7.816098422364283760e-01,8.583867334582420128e-01,9.750296913621374628e-01,8.690756524263455463e-01,3.670253409700363623e-02,-4.358464620485813512e-02
9.082890043752913645e-01,8.950422900303178775e-01,7.649737892239953929e-01,9.700968528990459028e-01,1.021634458527782119e+00,8.466413528910680109e-01,-6.944825435001736325e-02,-7.988881286386897984e-02
1.086784585091503663e+00,9.598326859138015532e-01,1.165049309960501489e+00,1.018143672291890400e+00,1.276160328272418543e+00,9.930487009413622168e-01,4.457435530800674117e-02,-1.156651728731238060e-01
9.942381136574436340e-01,8.996054381619343898e-01,9.590078570442100991e-01,8.855600668696733679e-01,1.237042500676464041e+00,8.618010567524579946e-01,1.022248993865472605e-01,3.909947323766651550e-01
1.150609642608352745e+00,1.006060669019469112e+00,1.139829763694875764e+00,1.158743230198572283e+00,1.149597412327967527e+00,1.040065549133769807e+00,-7.670079903589946402e-02,1.096573886191840042e-01
9.584150252866380226e-01,9.546319198586186161e-01,9.429351176025421166e-01,9.728852182420583139e-01,9.713036933063114997e-01,9.285928281295803277e-01,5.369998270434335474e-02,-1.554514111952200461e-01
9.984846230218229479e-01,8.937713277168097825e-01,8.611092589879733028e-01,1.028062000589184510e+00,8.454019402083416956e-01,8.948899171940928321e-01,-6.503100781581477863e-02,1.529641108319221010e-01
9.881614512180740828e-01,9.242422339075218041e-01,9.937820246212544228e-01,1.262000266930519476e+00,8.642392503874057885e-01,9.549511382633986134e-01,-1.303902440969071375e-01,-2.507559803596111081e-01
9.426645136021756244e-01,9.954928339263425796e-01,1.068992433804780706e+00,1.087810696776141395e+00,1.296953998643170181e+00,9.044448579081040274e-01,-2.758532938284610769e-03,-2.874995534704289368e-01
9.619199346727094202e-01,8.793315096201147485e-01,9.932678363263528487e-01,1.016354526055697649e+00,1.056683835103126912e+00,9.195892775027192378e-01,-3.352580807789634632e-02,-5.331001224958764606e-01
1.073848723355059986e+00,1.016175392878671424e+00,1.148786561780976490e+00,9.780618646748824307e-01,8.080425063252912876e-01,1.010906063605604865e+00,6.025416972521380893e-02,-3.582292982441090401e-02
9.646612041065014687e-01,8.905236150927264838e-01,8.953109343982281754e-01,9.869162369153816616e-01,1.247764844800075101e+00,9.238436463964957435e-01,-1.049012757548009600e-02,-8.934128558852413859e-02
1.042797081877026244e+00,9.405117173231942740e-01,1.127771781770159354e+00,9.634276950475387791e-01,9.810712360338795790e-01,1.055770586180336812e+00,1.219227522606085579e-01,2.231063468065203614e-01
1.101416459583317353e+00,1.014517663984989326e+00,1.161467463742079431e+00,1.188715967372471649e+00,1.154921164616559803e+00,8.682900439471006315e-01,-9.609639446257071949e-02,1.819849837684152649e-01
1.021342527772588715e+00,8.818279856454793730e-01,8.676241781464830716e-01,9.808786898681158828e-01,-4.551123506386511863e-01,8.747281940052537008e-01,2.366715389931627750e-02,3.420378871885431105e-01
9.598564999446232981e-01,8.820659110536888114e-01,8.978302593797363729e-01,9.116771048167122693e-01,1.185962051860022015e+00,9.602729330875047209e-01,4.724388976684243402e-02,-3.787144624169502816e-02
9.471814765345356602e-01,9.351622008587476831e-01,1.044263581916299310e+00,9.488852278503621118e-01,8.822417141198468649e-01,1.059361768037409002e+00,7.027591457583474976e-02,-2.693402760635396076e-01
9.604882477638423399e-01,8.534946235582708818e-01,8.799362735523558188e-01,1.003485186466468004e+00,-9.268322050795536615e-01,8.836152895788278450e-01,8.147152417058454998e-03,-1.376805218735763781e-01
1.068489284503728154e+00,1.011963420314782702e+00,1.203352584232695754e+00,1.080508527354323789e+00,8.089532831244499178e-01,1.081759050799706579e+00,3.708287271285476416e-02,1.897249017642068658e-01
1.015262581080385029e+00,8.956814273461366493e-01,1.040571709308787840e+00,1.188393665105099917e+00,1.089296929430385585e+00,9.151193688632027756e-01,-1.115213150082863258e-01,-9.049602757916050400e-02
9.143367240658044626e-01,9.229138777275653904e-01,9.636263931837276697e-01,1.068516512128639517e+00,-1.211962321793784714e+00,9.362782363227086790e-01,-7.314743570691964458e-03,-1.176201936486065969e-01
9.784491160579354974e-01,8.124896529151611757e-01,8.360385729007882016e-01,9.075578561188377691e-01,1.313135834732345186e+00,8.879597968637659156e-01,6.395644346569355487e-02,8.123121001266053742e-03
9.736454928940337927e-01,9.010911765390483552e-01,8.929297522987080793e-01,9.691392435552372842e-01,8.826256183717974269e-01,8.948104444496769450e-01,-1.800745703214275129e-02,1.867288084437358220e-01
9.976000615823437112e-01,9.842986801411566233e-01,1.134790323840802140e+00,9.684392088079627481e-01,1.044884044032243997e+00,8.327816114361237254e-01,1.016411141562455767e-01,7.053845271741751577e-02
9.841953736801427599e-01,1.033801722605041329e+00,1.260942161936655648e+00,1.130559854241264039e+00,-1.391089990021023848e+00,1.083454803174730863e+00,-2.486813249646583832e-02,-6.664186074425234585e-01
8.527973868341524044e-01,9.647717120342146346e-01,9.021863244590195841e-01,9.522022249590464948e-01,9.284424838026399396e-01,8.958433277996247224e-01,-4.803545968540487432e-02,-7.645949593914986853e-01
9.421810386523898906e-01,9.138433524221947213e-01,9.170916999311437001e-01,9.548670184848062625e-01,7.298823432562919766e-01,9.119574017560800883e-01,4.103661019626880790e-02,-8.383587393401409349e-02
8.835919974441234226e-01,7.827968210814945094e-01,7.867046034728606418e-01,9.375770072990250448e-01,1.159887364875521021e+00,9.256089971988418208e-01,-4.218040903664185826e-02,-3.860212386591632128e-01
9.503386808320763990e-01,9.659967362404976443e-01,1.069942502262910544e+00,9.792193959258695957e-01,9.402983515152552041e-01,8.902690737639558094e-01,8.536132126307771628e-02,-2.689485028426929492e-01
9.295962039414245037e-01,1.000886859125539319e+00,1.030674967548413923e+00,8.140983738473286380e-01,1.084786703889303316e+00,1.087985510101905362e+00,1.686679422720693822e-01,6.250637776440853832e-02
1.034514189330648648e+00,9.622831449610331767e-01,1.080380033774334336e+00,9.871063082604488725e-01,1.297218411688920048e+00,9.113882437186034968e-01,5.425305024838139589e-02,-1.294396789142054915e-02
1.091472677986540241e+00,9.708602103744002898e-01,1.122974740354851120e+00,8.118415041740192351e-01,8.692135495828134939e-01,9.102905665271244784e-01,1.570738750715439669e-01,1.432347442090222134e-01
9.392706834375676994e-01,8.635993073868630798e-01,8.201684905052459840e-01,1.025937636448472912e+00,1.141154121965738177e+00,9.893269597971616758e-01,-8.881210619011675744e-02,-3.102017043041960243e-02
1.072140749507350499e+00,1.019762277440588116e+00,1.248981615476568718e+00,1.097025704003180779e+00,8.645151052306130346e-01,1.107450664576305588e+00,-1.254861195544204611e-02,-2.457623902162093255e-01
9.155570199016007660e-01,9.019486046420537306e-01,8.265961944856459187e-01,1.172189187830763757e+00,1.278271666688119534e+00,8.905556477496781032e-01,-1.844255885636375825e-01,-3.042965386831554819e-01
1.105871167212666872e+00,1.039650013077194401e+00,1.230804269914938187e+00,9.172831810862014379e-01,-1.171268036183868322e+00,9.841442616279718614e-01,1.163452920914934130e-01,1.734572253781069273e-02
1.024155487600819203e+00,9.580655394326091923e-01,9.468666810433824521e-01,9.633553086998636328e-01,1.186315083343691068e+00,9.460383445801924251e-01,-5.177583579452665896e-03,6.854910172264583323e-02
1.005982001508652468e+00,8.926205536024727216e-01,9.172370150649726828e-01,8.947659886745401581e-01,-8.673321218020542123e-01,8.721360629684451471e-01,4.713497965105831189e-02,7.752648005102280582e-02
1.013966235439229147e+00,9.255226289698058606e-01,1.057230521167056736e+00,1.142656358051097110e+00,1.206882673411007412e+00,9.103854400727708907e-01,-9.516051716492024415e-02,-2.442389322430359999e-01
9.291443272093239392e-01,9.786804478947442876e-01,1.001934863482119020e+00,1.024768782869352801e+00,1.249100892466080914e+00,9.591900711693193138e-01,-1.010351537898759866e-02,-2.884797321703898021e-01
1.032776970245259829e+00,9.484742773981138519e-01,1.107163793891333681e+00,1.055804467684945624e+00,1.152138025899694718e+00,1.024951704184661416e+00,-2.078934478691701893e-03,-2.129200825674907871e-01
