1.271031091342001318e+00
1.214487923427470584e+00
1.270758642790744020e+00
1.310049048750672185e+00
1.407265144186905736e+00
1.226188953207469901e+00
-5.332716416533322956e-03
-1.481454608294257014e-01
3.986002376957304971e-01
