9.857370119536170705e-01
9.418714074947693859e-01
9.854809682984386754e-01
1.015899459709334707e+00
1.091320498104292547e+00
9.509732939137442997e-01
-4.117251834603763427e-03
-1.147558903469771963e-01
0.000000000000000000e+00
