1.014527290250949676e+00
9.607328599139561831e-01
9.729018691833601906e-01
9.935084756126952854e-01
1.090724161081196186e+00
9.614512929125353935e-01
2.210769639177642470e-04
3.267051283124010113e-04
0.000000000000000000e+00
