9.830597926225816963e-01
9.397388821652494784e-01
9.782991322159730885e-01
1.014484735551280714e+00
1.088510850657966600e+00
9.481706042979691773e-01
-5.364215852605269674e-03
-1.158746984940233204e-01
2.501532314624910133e-12
